workerid,rt,trial_type,property,trial_num,experimentResults,missing,explanation,n_data,condition,distribution,property_type,response,category,pass_both,language,englishNative
346,160330,prior_manipulation,know when earthquakes are about to happen,1,"[73, 74, 74, 25, 26, 24, 72, 26, 77, 22, u'?']",10,"The previous numbers were either 3/4 of the population, or 1/4 of the population approximately. So I would think those ratios would continue.",10,prior,weak_or_strong,psychological,0.74,K,1,English,TRUE
346,160330,prior_manipulation,know when earthquakes are about to happen,1,"[73, 74, 74, 25, 26, 24, 72, 26, 77, 22, u'?']",10,"The previous numbers were either 3/4 of the population, or 1/4 of the population approximately. So I would think those ratios would continue.",10,prior,weak_or_strong,psychological,0.73,L,1,English,TRUE
346,160330,prior_manipulation,know when earthquakes are about to happen,1,"[73, 74, 74, 25, 26, 24, 72, 26, 77, 22, u'?']",10,"The previous numbers were either 3/4 of the population, or 1/4 of the population approximately. So I would think those ratios would continue.",10,prior,weak_or_strong,psychological,0.13,M,1,English,TRUE
346,160330,prior_manipulation,know when earthquakes are about to happen,1,"[73, 74, 74, 25, 26, 24, 72, 26, 77, 22, u'?']",10,"The previous numbers were either 3/4 of the population, or 1/4 of the population approximately. So I would think those ratios would continue.",10,prior,weak_or_strong,psychological,0.67,N,1,English,TRUE
346,160330,prior_manipulation,know when earthquakes are about to happen,1,"[73, 74, 74, 25, 26, 24, 72, 26, 77, 22, u'?']",10,"The previous numbers were either 3/4 of the population, or 1/4 of the population approximately. So I would think those ratios would continue.",10,prior,weak_or_strong,psychological,0.33,O,1,English,TRUE
347,308374,prior_manipulation,know when earthquakes are about to happen,1,"[77, 75, 0, 0, 0, 1, 0, 78, 72, 79, u'?']",10,I tried to remember the sequence of letters that had percentage results and close to what the result I recalled was.,10,prior,rare_strong,psychological,0.04,K,1,English,TRUE
347,308374,prior_manipulation,know when earthquakes are about to happen,1,"[77, 75, 0, 0, 0, 1, 0, 78, 72, 79, u'?']",10,I tried to remember the sequence of letters that had percentage results and close to what the result I recalled was.,10,prior,rare_strong,psychological,0.77,L,1,English,TRUE
347,308374,prior_manipulation,know when earthquakes are about to happen,1,"[77, 75, 0, 0, 0, 1, 0, 78, 72, 79, u'?']",10,I tried to remember the sequence of letters that had percentage results and close to what the result I recalled was.,10,prior,rare_strong,psychological,0.73,M,1,English,TRUE
347,308374,prior_manipulation,know when earthquakes are about to happen,1,"[77, 75, 0, 0, 0, 1, 0, 78, 72, 79, u'?']",10,I tried to remember the sequence of letters that had percentage results and close to what the result I recalled was.,10,prior,rare_strong,psychological,0.79,N,1,English,TRUE
347,308374,prior_manipulation,know when earthquakes are about to happen,1,"[77, 75, 0, 0, 0, 1, 0, 78, 72, 79, u'?']",10,I tried to remember the sequence of letters that had percentage results and close to what the result I recalled was.,10,prior,rare_strong,psychological,0.01,O,1,English,TRUE
348,314850,prior_manipulation,know when earthquakes are about to happen,1,"[99, 0, 97, 96, 98, 0, 1, 1, 1, 98, u'?']",10,Honestly I just randomly guessed a pattern that I would find believable.,10,prior,rare_deterministic,psychological,0.02,K,1,English,TRUE
348,314850,prior_manipulation,know when earthquakes are about to happen,1,"[99, 0, 97, 96, 98, 0, 1, 1, 1, 98, u'?']",10,Honestly I just randomly guessed a pattern that I would find believable.,10,prior,rare_deterministic,psychological,0.03,L,1,English,TRUE
348,314850,prior_manipulation,know when earthquakes are about to happen,1,"[99, 0, 97, 96, 98, 0, 1, 1, 1, 98, u'?']",10,Honestly I just randomly guessed a pattern that I would find believable.,10,prior,rare_deterministic,psychological,0.94,M,1,English,TRUE
348,314850,prior_manipulation,know when earthquakes are about to happen,1,"[99, 0, 97, 96, 98, 0, 1, 1, 1, 98, u'?']",10,Honestly I just randomly guessed a pattern that I would find believable.,10,prior,rare_deterministic,psychological,0.92,N,1,English,TRUE
348,314850,prior_manipulation,know when earthquakes are about to happen,1,"[99, 0, 97, 96, 98, 0, 1, 1, 1, 98, u'?']",10,Honestly I just randomly guessed a pattern that I would find believable.,10,prior,rare_deterministic,psychological,0,O,1,English,TRUE
349,348059,prior_manipulation,know when earthquakes are about to happen,1,"[53, 100, 99, 100, 55, 100, 48, 49, 49, 100, u'?']",10,"It seems like every other animal could 100% predict when earthquakes were about to happen. I just copied the pattern of the first few animals, and the percentages that weren&quotechart 100% tended to be around 50%.",10,prior,half_or_deterministic,psychological,0.5,K,1,English,TRUE
349,348059,prior_manipulation,know when earthquakes are about to happen,1,"[53, 100, 99, 100, 55, 100, 48, 49, 49, 100, u'?']",10,"It seems like every other animal could 100% predict when earthquakes were about to happen. I just copied the pattern of the first few animals, and the percentages that weren&quotechart 100% tended to be around 50%.",10,prior,half_or_deterministic,psychological,1,L,1,English,TRUE
349,348059,prior_manipulation,know when earthquakes are about to happen,1,"[53, 100, 99, 100, 55, 100, 48, 49, 49, 100, u'?']",10,"It seems like every other animal could 100% predict when earthquakes were about to happen. I just copied the pattern of the first few animals, and the percentages that weren&quotechart 100% tended to be around 50%.",10,prior,half_or_deterministic,psychological,0.54,M,1,English,TRUE
349,348059,prior_manipulation,know when earthquakes are about to happen,1,"[53, 100, 99, 100, 55, 100, 48, 49, 49, 100, u'?']",10,"It seems like every other animal could 100% predict when earthquakes were about to happen. I just copied the pattern of the first few animals, and the percentages that weren&quotechart 100% tended to be around 50%.",10,prior,half_or_deterministic,psychological,1,N,1,English,TRUE
349,348059,prior_manipulation,know when earthquakes are about to happen,1,"[53, 100, 99, 100, 55, 100, 48, 49, 49, 100, u'?']",10,"It seems like every other animal could 100% predict when earthquakes were about to happen. I just copied the pattern of the first few animals, and the percentages that weren&quotechart 100% tended to be around 50%.",10,prior,half_or_deterministic,psychological,0.99,O,1,English,TRUE
350,132805,prior_manipulation,know when earthquakes are about to happen,1,"[52, 1, 49, 2, 0, 52, 0, 51, 48, 0, u'?']",10,There seems to be a slight pattern in the ordering of the animals and the percentage of times they can predict earthquakes.,10,prior,rare_half,psychological,0.02,K,1,English,TRUE
350,132805,prior_manipulation,know when earthquakes are about to happen,1,"[52, 1, 49, 2, 0, 52, 0, 51, 48, 0, u'?']",10,There seems to be a slight pattern in the ordering of the animals and the percentage of times they can predict earthquakes.,10,prior,rare_half,psychological,0.08,L,1,English,TRUE
350,132805,prior_manipulation,know when earthquakes are about to happen,1,"[52, 1, 49, 2, 0, 52, 0, 51, 48, 0, u'?']",10,There seems to be a slight pattern in the ordering of the animals and the percentage of times they can predict earthquakes.,10,prior,rare_half,psychological,0.54,M,1,English,TRUE
350,132805,prior_manipulation,know when earthquakes are about to happen,1,"[52, 1, 49, 2, 0, 52, 0, 51, 48, 0, u'?']",10,There seems to be a slight pattern in the ordering of the animals and the percentage of times they can predict earthquakes.,10,prior,rare_half,psychological,0.31,N,1,English,TRUE
350,132805,prior_manipulation,know when earthquakes are about to happen,1,"[52, 1, 49, 2, 0, 52, 0, 51, 48, 0, u'?']",10,There seems to be a slight pattern in the ordering of the animals and the percentage of times they can predict earthquakes.,10,prior,rare_half,psychological,0.2,O,1,English,TRUE
351,81789,prior_manipulation,know when earthquakes are about to happen,1,"[25, 100, 23, 21, 98, 100, 27, 24, 95, 100, u'?']",10,It seemed like most animals are either 20-30% or 95-100%,10,prior,weak_or_deterministic,psychological,0.23,K,1,English,TRUE
351,81789,prior_manipulation,know when earthquakes are about to happen,1,"[25, 100, 23, 21, 98, 100, 27, 24, 95, 100, u'?']",10,It seemed like most animals are either 20-30% or 95-100%,10,prior,weak_or_deterministic,psychological,0.25,L,1,English,TRUE
351,81789,prior_manipulation,know when earthquakes are about to happen,1,"[25, 100, 23, 21, 98, 100, 27, 24, 95, 100, u'?']",10,It seemed like most animals are either 20-30% or 95-100%,10,prior,weak_or_deterministic,psychological,0.98,M,1,English,TRUE
351,81789,prior_manipulation,know when earthquakes are about to happen,1,"[25, 100, 23, 21, 98, 100, 27, 24, 95, 100, u'?']",10,It seemed like most animals are either 20-30% or 95-100%,10,prior,weak_or_deterministic,psychological,0.99,N,1,English,TRUE
351,81789,prior_manipulation,know when earthquakes are about to happen,1,"[25, 100, 23, 21, 98, 100, 27, 24, 95, 100, u'?']",10,It seemed like most animals are either 20-30% or 95-100%,10,prior,weak_or_deterministic,psychological,0.65,O,1,English,TRUE
353,97806,prior_manipulation,know when earthquakes are about to happen,1,"[99, 100, 53, 49, 100, 53, 97, 100, 56, 54, u'?']",10,I saw a pattern where some animals were over 95% and others around 50%,10,prior,half_or_deterministic,psychological,0.64,K,1,English,TRUE
353,97806,prior_manipulation,know when earthquakes are about to happen,1,"[99, 100, 53, 49, 100, 53, 97, 100, 56, 54, u'?']",10,I saw a pattern where some animals were over 95% and others around 50%,10,prior,half_or_deterministic,psychological,0.96,L,1,English,TRUE
353,97806,prior_manipulation,know when earthquakes are about to happen,1,"[99, 100, 53, 49, 100, 53, 97, 100, 56, 54, u'?']",10,I saw a pattern where some animals were over 95% and others around 50%,10,prior,half_or_deterministic,psychological,0.68,M,1,English,TRUE
353,97806,prior_manipulation,know when earthquakes are about to happen,1,"[99, 100, 53, 49, 100, 53, 97, 100, 56, 54, u'?']",10,I saw a pattern where some animals were over 95% and others around 50%,10,prior,half_or_deterministic,psychological,0.98,N,1,English,TRUE
353,97806,prior_manipulation,know when earthquakes are about to happen,1,"[99, 100, 53, 49, 100, 53, 97, 100, 56, 54, u'?']",10,I saw a pattern where some animals were over 95% and others around 50%,10,prior,half_or_deterministic,psychological,0.91,O,1,English,TRUE
354,86012,prior_manipulation,know when earthquakes are about to happen,1,"[55, 70, 100, 0, 95, 20, 45, 80, 5, 30, u'?']",10,It seems like few animals know more than half the time when earthquakes will happen.,10,prior,uniform,psychological,0.3,K,1,English,TRUE
354,86012,prior_manipulation,know when earthquakes are about to happen,1,"[55, 70, 100, 0, 95, 20, 45, 80, 5, 30, u'?']",10,It seems like few animals know more than half the time when earthquakes will happen.,10,prior,uniform,psychological,0.63,L,1,English,TRUE
354,86012,prior_manipulation,know when earthquakes are about to happen,1,"[55, 70, 100, 0, 95, 20, 45, 80, 5, 30, u'?']",10,It seems like few animals know more than half the time when earthquakes will happen.,10,prior,uniform,psychological,0.19,M,1,English,TRUE
354,86012,prior_manipulation,know when earthquakes are about to happen,1,"[55, 70, 100, 0, 95, 20, 45, 80, 5, 30, u'?']",10,It seems like few animals know more than half the time when earthquakes will happen.,10,prior,uniform,psychological,0.75,N,1,English,TRUE
354,86012,prior_manipulation,know when earthquakes are about to happen,1,"[55, 70, 100, 0, 95, 20, 45, 80, 5, 30, u'?']",10,It seems like few animals know more than half the time when earthquakes will happen.,10,prior,uniform,psychological,0.08,O,1,English,TRUE
355,71317,prior_manipulation,know when earthquakes are about to happen,1,"[100, 99, 0, 100, 0, 0, 0, 0, 100, 100, u'?']",10,Tried to predict pattern.,10,prior,rare_deterministic,psychological,1,K,1,english,TRUE
355,71317,prior_manipulation,know when earthquakes are about to happen,1,"[100, 99, 0, 100, 0, 0, 0, 0, 100, 100, u'?']",10,Tried to predict pattern.,10,prior,rare_deterministic,psychological,0,L,1,english,TRUE
355,71317,prior_manipulation,know when earthquakes are about to happen,1,"[100, 99, 0, 100, 0, 0, 0, 0, 100, 100, u'?']",10,Tried to predict pattern.,10,prior,rare_deterministic,psychological,0,M,1,english,TRUE
355,71317,prior_manipulation,know when earthquakes are about to happen,1,"[100, 99, 0, 100, 0, 0, 0, 0, 100, 100, u'?']",10,Tried to predict pattern.,10,prior,rare_deterministic,psychological,0,N,1,english,TRUE
355,71317,prior_manipulation,know when earthquakes are about to happen,1,"[100, 99, 0, 100, 0, 0, 0, 0, 100, 100, u'?']",10,Tried to predict pattern.,10,prior,rare_deterministic,psychological,1,O,1,english,TRUE
356,86042,prior_manipulation,know when earthquakes are about to happen,1,"[100, 26, 97, 23, 100, 26, 24, 21, 100, 100, u'?']",10,"It seemed to be either ~25%, 100%, or high 90s",10,prior,weak_or_deterministic,psychological,0.23,K,1,english,TRUE
356,86042,prior_manipulation,know when earthquakes are about to happen,1,"[100, 26, 97, 23, 100, 26, 24, 21, 100, 100, u'?']",10,"It seemed to be either ~25%, 100%, or high 90s",10,prior,weak_or_deterministic,psychological,0.22,L,1,english,TRUE
356,86042,prior_manipulation,know when earthquakes are about to happen,1,"[100, 26, 97, 23, 100, 26, 24, 21, 100, 100, u'?']",10,"It seemed to be either ~25%, 100%, or high 90s",10,prior,weak_or_deterministic,psychological,0.87,M,1,english,TRUE
356,86042,prior_manipulation,know when earthquakes are about to happen,1,"[100, 26, 97, 23, 100, 26, 24, 21, 100, 100, u'?']",10,"It seemed to be either ~25%, 100%, or high 90s",10,prior,weak_or_deterministic,psychological,0.19,N,1,english,TRUE
356,86042,prior_manipulation,know when earthquakes are about to happen,1,"[100, 26, 97, 23, 100, 26, 24, 21, 100, 100, u'?']",10,"It seemed to be either ~25%, 100%, or high 90s",10,prior,weak_or_deterministic,psychological,1,O,1,english,TRUE
357,286046,prior_manipulation,know when earthquakes are about to happen,1,"[1, 0, 0, 0, 98, 100, 99, 99, 100, 0, u'?']",10,Similar spread in results to the last 10 animals,10,prior,rare_deterministic,psychological,0.04,K,1,english,TRUE
357,286046,prior_manipulation,know when earthquakes are about to happen,1,"[1, 0, 0, 0, 98, 100, 99, 99, 100, 0, u'?']",10,Similar spread in results to the last 10 animals,10,prior,rare_deterministic,psychological,0.51,L,1,english,TRUE
357,286046,prior_manipulation,know when earthquakes are about to happen,1,"[1, 0, 0, 0, 98, 100, 99, 99, 100, 0, u'?']",10,Similar spread in results to the last 10 animals,10,prior,rare_deterministic,psychological,0.49,M,1,english,TRUE
357,286046,prior_manipulation,know when earthquakes are about to happen,1,"[1, 0, 0, 0, 98, 100, 99, 99, 100, 0, u'?']",10,Similar spread in results to the last 10 animals,10,prior,rare_deterministic,psychological,0.49,N,1,english,TRUE
357,286046,prior_manipulation,know when earthquakes are about to happen,1,"[1, 0, 0, 0, 98, 100, 99, 99, 100, 0, u'?']",10,Similar spread in results to the last 10 animals,10,prior,rare_deterministic,psychological,0.02,O,1,english,TRUE
359,102994,prior_manipulation,know when earthquakes are about to happen,1,"[0, 73, 1, 77, 2, 70, 1, 74, 0, 73, u'?']",10,"because with every other animal, many can detect when an earthquake can happen",10,prior,rare_strong,psychological,0.04,K,1,English,TRUE
359,102994,prior_manipulation,know when earthquakes are about to happen,1,"[0, 73, 1, 77, 2, 70, 1, 74, 0, 73, u'?']",10,"because with every other animal, many can detect when an earthquake can happen",10,prior,rare_strong,psychological,0.79,L,1,English,TRUE
359,102994,prior_manipulation,know when earthquakes are about to happen,1,"[0, 73, 1, 77, 2, 70, 1, 74, 0, 73, u'?']",10,"because with every other animal, many can detect when an earthquake can happen",10,prior,rare_strong,psychological,0.05,M,1,English,TRUE
359,102994,prior_manipulation,know when earthquakes are about to happen,1,"[0, 73, 1, 77, 2, 70, 1, 74, 0, 73, u'?']",10,"because with every other animal, many can detect when an earthquake can happen",10,prior,rare_strong,psychological,0.79,N,1,English,TRUE
359,102994,prior_manipulation,know when earthquakes are about to happen,1,"[0, 73, 1, 77, 2, 70, 1, 74, 0, 73, u'?']",10,"because with every other animal, many can detect when an earthquake can happen",10,prior,rare_strong,psychological,0.05,O,1,English,TRUE
360,56807,prior_manipulation,know when earthquakes are about to happen,1,"[77, 23, 72, 72, 76, 26, 22, 22, 26, 80, u'?']",10,seems like it decreased every letter,10,prior,weak_or_strong,psychological,0.58,K,1,english,TRUE
360,56807,prior_manipulation,know when earthquakes are about to happen,1,"[77, 23, 72, 72, 76, 26, 22, 22, 26, 80, u'?']",10,seems like it decreased every letter,10,prior,weak_or_strong,psychological,0.36,L,1,english,TRUE
360,56807,prior_manipulation,know when earthquakes are about to happen,1,"[77, 23, 72, 72, 76, 26, 22, 22, 26, 80, u'?']",10,seems like it decreased every letter,10,prior,weak_or_strong,psychological,0.41,M,1,english,TRUE
360,56807,prior_manipulation,know when earthquakes are about to happen,1,"[77, 23, 72, 72, 76, 26, 22, 22, 26, 80, u'?']",10,seems like it decreased every letter,10,prior,weak_or_strong,psychological,0.31,N,1,english,TRUE
360,56807,prior_manipulation,know when earthquakes are about to happen,1,"[77, 23, 72, 72, 76, 26, 22, 22, 26, 80, u'?']",10,seems like it decreased every letter,10,prior,weak_or_strong,psychological,0.65,O,1,english,TRUE
361,69304,prior_manipulation,know when earthquakes are about to happen,1,"[80, 45, 5, 20, 0, 95, 55, 30, 70, 100, u'?']",10,It&quotechars anyone&quotechars guess,10,prior,uniform,psychological,0.14,K,1,English,TRUE
361,69304,prior_manipulation,know when earthquakes are about to happen,1,"[80, 45, 5, 20, 0, 95, 55, 30, 70, 100, u'?']",10,It&quotechars anyone&quotechars guess,10,prior,uniform,psychological,0.25,L,1,English,TRUE
361,69304,prior_manipulation,know when earthquakes are about to happen,1,"[80, 45, 5, 20, 0, 95, 55, 30, 70, 100, u'?']",10,It&quotechars anyone&quotechars guess,10,prior,uniform,psychological,0.43,M,1,English,TRUE
361,69304,prior_manipulation,know when earthquakes are about to happen,1,"[80, 45, 5, 20, 0, 95, 55, 30, 70, 100, u'?']",10,It&quotechars anyone&quotechars guess,10,prior,uniform,psychological,0.3,N,1,English,TRUE
361,69304,prior_manipulation,know when earthquakes are about to happen,1,"[80, 45, 5, 20, 0, 95, 55, 30, 70, 100, u'?']",10,It&quotechars anyone&quotechars guess,10,prior,uniform,psychological,0.62,O,1,English,TRUE
362,172579,prior_manipulation,know when earthquakes are about to happen,1,"[49, 50, 26, 23, 53, 24, 52, 23, 20, 50, u'?']",10,I used the average rating from the previous species and applied it to this new set.,10,prior,weak_or_half,psychological,0.48,K,1,"English, Vietnamese",TRUE
362,172579,prior_manipulation,know when earthquakes are about to happen,1,"[49, 50, 26, 23, 53, 24, 52, 23, 20, 50, u'?']",10,I used the average rating from the previous species and applied it to this new set.,10,prior,weak_or_half,psychological,0.25,L,1,"English, Vietnamese",TRUE
362,172579,prior_manipulation,know when earthquakes are about to happen,1,"[49, 50, 26, 23, 53, 24, 52, 23, 20, 50, u'?']",10,I used the average rating from the previous species and applied it to this new set.,10,prior,weak_or_half,psychological,0.47,M,1,"English, Vietnamese",TRUE
362,172579,prior_manipulation,know when earthquakes are about to happen,1,"[49, 50, 26, 23, 53, 24, 52, 23, 20, 50, u'?']",10,I used the average rating from the previous species and applied it to this new set.,10,prior,weak_or_half,psychological,0.24,N,1,"English, Vietnamese",TRUE
362,172579,prior_manipulation,know when earthquakes are about to happen,1,"[49, 50, 26, 23, 53, 24, 52, 23, 20, 50, u'?']",10,I used the average rating from the previous species and applied it to this new set.,10,prior,weak_or_half,psychological,0.28,O,1,"English, Vietnamese",TRUE
363,112804,prior_manipulation,know when earthquakes are about to happen,1,"[70, 20, 45, 95, 0, 5, 100, 30, 55, 80, u'?']",10,The percentage seemed to go up and then down over time as the alphabets of animals progressed.,10,prior,uniform,psychological,0.79,K,1,English,TRUE
363,112804,prior_manipulation,know when earthquakes are about to happen,1,"[70, 20, 45, 95, 0, 5, 100, 30, 55, 80, u'?']",10,The percentage seemed to go up and then down over time as the alphabets of animals progressed.,10,prior,uniform,psychological,0.58,L,1,English,TRUE
363,112804,prior_manipulation,know when earthquakes are about to happen,1,"[70, 20, 45, 95, 0, 5, 100, 30, 55, 80, u'?']",10,The percentage seemed to go up and then down over time as the alphabets of animals progressed.,10,prior,uniform,psychological,0.37,M,1,English,TRUE
363,112804,prior_manipulation,know when earthquakes are about to happen,1,"[70, 20, 45, 95, 0, 5, 100, 30, 55, 80, u'?']",10,The percentage seemed to go up and then down over time as the alphabets of animals progressed.,10,prior,uniform,psychological,0.17,N,1,English,TRUE
363,112804,prior_manipulation,know when earthquakes are about to happen,1,"[70, 20, 45, 95, 0, 5, 100, 30, 55, 80, u'?']",10,The percentage seemed to go up and then down over time as the alphabets of animals progressed.,10,prior,uniform,psychological,0.38,O,1,English,TRUE
364,261518,prior_manipulation,know when earthquakes are about to happen,1,"[2, 100, 1, 0, 100, 98, 99, 100, 1, 1, u'?']",10,Approximately half of the first group had the ability in 98%+  of the sampled animals.  So I continued the trend.,10,prior,rare_deterministic,psychological,0.99,K,1,English,TRUE
364,261518,prior_manipulation,know when earthquakes are about to happen,1,"[2, 100, 1, 0, 100, 98, 99, 100, 1, 1, u'?']",10,Approximately half of the first group had the ability in 98%+  of the sampled animals.  So I continued the trend.,10,prior,rare_deterministic,psychological,0.01,L,1,English,TRUE
364,261518,prior_manipulation,know when earthquakes are about to happen,1,"[2, 100, 1, 0, 100, 98, 99, 100, 1, 1, u'?']",10,Approximately half of the first group had the ability in 98%+  of the sampled animals.  So I continued the trend.,10,prior,rare_deterministic,psychological,0.99,M,1,English,TRUE
364,261518,prior_manipulation,know when earthquakes are about to happen,1,"[2, 100, 1, 0, 100, 98, 99, 100, 1, 1, u'?']",10,Approximately half of the first group had the ability in 98%+  of the sampled animals.  So I continued the trend.,10,prior,rare_deterministic,psychological,0.01,N,1,English,TRUE
364,261518,prior_manipulation,know when earthquakes are about to happen,1,"[2, 100, 1, 0, 100, 98, 99, 100, 1, 1, u'?']",10,Approximately half of the first group had the ability in 98%+  of the sampled animals.  So I continued the trend.,10,prior,rare_deterministic,psychological,0.96,O,1,English,TRUE
365,194470,prior_manipulation,know when earthquakes are about to happen,1,"[75, 79, 74, 76, 24, 23, 26, 27, 24, 74, u'?']",10,It seems the animals observed in the latter part of observation roughly were in the 20-25% category of knowing when earthquakes are about to happen.,10,prior,weak_or_strong,psychological,0.15,K,1,English,TRUE
365,194470,prior_manipulation,know when earthquakes are about to happen,1,"[75, 79, 74, 76, 24, 23, 26, 27, 24, 74, u'?']",10,It seems the animals observed in the latter part of observation roughly were in the 20-25% category of knowing when earthquakes are about to happen.,10,prior,weak_or_strong,psychological,0.11,L,1,English,TRUE
365,194470,prior_manipulation,know when earthquakes are about to happen,1,"[75, 79, 74, 76, 24, 23, 26, 27, 24, 74, u'?']",10,It seems the animals observed in the latter part of observation roughly were in the 20-25% category of knowing when earthquakes are about to happen.,10,prior,weak_or_strong,psychological,0.15,M,1,English,TRUE
365,194470,prior_manipulation,know when earthquakes are about to happen,1,"[75, 79, 74, 76, 24, 23, 26, 27, 24, 74, u'?']",10,It seems the animals observed in the latter part of observation roughly were in the 20-25% category of knowing when earthquakes are about to happen.,10,prior,weak_or_strong,psychological,0.13,N,1,English,TRUE
365,194470,prior_manipulation,know when earthquakes are about to happen,1,"[75, 79, 74, 76, 24, 23, 26, 27, 24, 74, u'?']",10,It seems the animals observed in the latter part of observation roughly were in the 20-25% category of knowing when earthquakes are about to happen.,10,prior,weak_or_strong,psychological,0.11,O,1,English,TRUE
366,107711,prior_manipulation,know when earthquakes are about to happen,1,"[0, 0, 28, 23, 20, 30, 0, 1, 0, 24, u'?']",10,"It seems a relatively even split between animals that can and cannot detect earthquakes, and none of them are above 30%.",10,prior,rare_weak,psychological,0.07,K,1,English,TRUE
366,107711,prior_manipulation,know when earthquakes are about to happen,1,"[0, 0, 28, 23, 20, 30, 0, 1, 0, 24, u'?']",10,"It seems a relatively even split between animals that can and cannot detect earthquakes, and none of them are above 30%.",10,prior,rare_weak,psychological,0.15,L,1,English,TRUE
366,107711,prior_manipulation,know when earthquakes are about to happen,1,"[0, 0, 28, 23, 20, 30, 0, 1, 0, 24, u'?']",10,"It seems a relatively even split between animals that can and cannot detect earthquakes, and none of them are above 30%.",10,prior,rare_weak,psychological,0.01,M,1,English,TRUE
366,107711,prior_manipulation,know when earthquakes are about to happen,1,"[0, 0, 28, 23, 20, 30, 0, 1, 0, 24, u'?']",10,"It seems a relatively even split between animals that can and cannot detect earthquakes, and none of them are above 30%.",10,prior,rare_weak,psychological,0.02,N,1,English,TRUE
366,107711,prior_manipulation,know when earthquakes are about to happen,1,"[0, 0, 28, 23, 20, 30, 0, 1, 0, 24, u'?']",10,"It seems a relatively even split between animals that can and cannot detect earthquakes, and none of them are above 30%.",10,prior,rare_weak,psychological,0.1,O,1,English,TRUE
367,123078,prior_manipulation,know when earthquakes are about to happen,1,"[100, 72, 76, 73, 98, 100, 77, 100, 98, 76, u'?']",10,Seems logical based on the previous day&quotechars percentage of earthquake sensitive beings.,10,prior,strong_or_deterministic,psychological,0.85,K,1,English,TRUE
367,123078,prior_manipulation,know when earthquakes are about to happen,1,"[100, 72, 76, 73, 98, 100, 77, 100, 98, 76, u'?']",10,Seems logical based on the previous day&quotechars percentage of earthquake sensitive beings.,10,prior,strong_or_deterministic,psychological,1,L,1,English,TRUE
367,123078,prior_manipulation,know when earthquakes are about to happen,1,"[100, 72, 76, 73, 98, 100, 77, 100, 98, 76, u'?']",10,Seems logical based on the previous day&quotechars percentage of earthquake sensitive beings.,10,prior,strong_or_deterministic,psychological,0.83,M,1,English,TRUE
367,123078,prior_manipulation,know when earthquakes are about to happen,1,"[100, 72, 76, 73, 98, 100, 77, 100, 98, 76, u'?']",10,Seems logical based on the previous day&quotechars percentage of earthquake sensitive beings.,10,prior,strong_or_deterministic,psychological,0.84,N,1,English,TRUE
367,123078,prior_manipulation,know when earthquakes are about to happen,1,"[100, 72, 76, 73, 98, 100, 77, 100, 98, 76, u'?']",10,Seems logical based on the previous day&quotechars percentage of earthquake sensitive beings.,10,prior,strong_or_deterministic,psychological,1,O,1,English,TRUE
368,72008,prior_manipulation,know when earthquakes are about to happen,1,"[1, 27, 0, 30, 25, 27, 27, 0, 0, 0, u'?']",10,"Most could not tell, and the ones that could had a low percentage.",10,prior,rare_weak,psychological,0.02,K,1,English,TRUE
368,72008,prior_manipulation,know when earthquakes are about to happen,1,"[1, 27, 0, 30, 25, 27, 27, 0, 0, 0, u'?']",10,"Most could not tell, and the ones that could had a low percentage.",10,prior,rare_weak,psychological,0,L,1,English,TRUE
368,72008,prior_manipulation,know when earthquakes are about to happen,1,"[1, 27, 0, 30, 25, 27, 27, 0, 0, 0, u'?']",10,"Most could not tell, and the ones that could had a low percentage.",10,prior,rare_weak,psychological,0.2,M,1,English,TRUE
368,72008,prior_manipulation,know when earthquakes are about to happen,1,"[1, 27, 0, 30, 25, 27, 27, 0, 0, 0, u'?']",10,"Most could not tell, and the ones that could had a low percentage.",10,prior,rare_weak,psychological,0.12,N,1,English,TRUE
368,72008,prior_manipulation,know when earthquakes are about to happen,1,"[1, 27, 0, 30, 25, 27, 27, 0, 0, 0, u'?']",10,"Most could not tell, and the ones that could had a low percentage.",10,prior,rare_weak,psychological,0.04,O,1,English,TRUE
369,33644,prior_manipulation,know when earthquakes are about to happen,1,"[27, 51, 54, 53, 31, 50, 25, 26, 25, 44, u'?']",10,based off the previous information,10,prior,weak_or_half,psychological,0.31,K,1,english,TRUE
369,33644,prior_manipulation,know when earthquakes are about to happen,1,"[27, 51, 54, 53, 31, 50, 25, 26, 25, 44, u'?']",10,based off the previous information,10,prior,weak_or_half,psychological,0.49,L,1,english,TRUE
369,33644,prior_manipulation,know when earthquakes are about to happen,1,"[27, 51, 54, 53, 31, 50, 25, 26, 25, 44, u'?']",10,based off the previous information,10,prior,weak_or_half,psychological,0.31,M,1,english,TRUE
369,33644,prior_manipulation,know when earthquakes are about to happen,1,"[27, 51, 54, 53, 31, 50, 25, 26, 25, 44, u'?']",10,based off the previous information,10,prior,weak_or_half,psychological,0.67,N,1,english,TRUE
369,33644,prior_manipulation,know when earthquakes are about to happen,1,"[27, 51, 54, 53, 31, 50, 25, 26, 25, 44, u'?']",10,based off the previous information,10,prior,weak_or_half,psychological,0.58,O,1,english,TRUE
370,58781,prior_manipulation,know when earthquakes are about to happen,1,"[44, 50, 55, 98, 99, 99, 100, 99, 48, 54, u'?']",10,Middle of the range,10,prior,half_or_deterministic,psychological,0.7,K,1,English,TRUE
