"workerid","rt","trial_type","property_type","trial_num","category","explanation","property","response"
24,6280,"implied_prevalence","reproduction",5,"ollers",NA,"lay eggs without needing fertilization",0.98
24,7760,"implied_prevalence","disease_other",6,"dobles",NA,"transmit HIV",0.76
24,4951,"implied_prevalence","behavior_aggressive",7,"luzaks",NA,"torture other animals",0.83
24,4504,"implied_prevalence","behavior_aggressive",8,"glippets",NA,"capture other animals&quotechar territory",0.79
24,4576,"implied_prevalence","habitat",9,"sapers",NA,"live in zoos",0.51
24,3704,"implied_prevalence","behavior_aggressive",10,"zorbs",NA,"hunt other animals",0.88
24,4688,"implied_prevalence","behavior_aggressive",11,"javs",NA,"steal farmers&quotechar crops",0.63
24,5080,"implied_prevalence","diet",12,"feps",NA,"fish in the Hudson River",0.76
24,12584,"implied_prevalence","diet",13,"crullets",NA,"cannibalize each other",0.93
24,6025,"implied_prevalence","psychological",14,"dunkels",NA,"experience empathy",0.59
24,4072,"implied_prevalence","behavior",15,"lorches",NA,"sleep during the day",0.96
24,6232,"implied_prevalence","diet",16,"taifels",NA,"eat candy wrappers",0.19
24,7824,"implied_prevalence","physical",17,"ackles",NA,"live to be five hundred years old",0.27
24,4272,"implied_prevalence","psychological",18,"krivels",NA,"experience emotions",0.46
24,5848,"implied_prevalence","disease_self",19,"cheebas",NA,"go bald",0.58
24,6504,"implied_prevalence","diet",20,"pangolins",NA,"drink soda",0.09
24,3401,"implied_prevalence","behavior",21,"stups",NA,"chase their tails",0.44
24,7487,"implied_prevalence","behavior_aggressive",22,"wugs",NA,"carry out premeditated murder",0.46
24,4904,"implied_prevalence","diet",23,"daiths",NA,"eat garbage",0.33
24,4103,"implied_prevalence","physical",24,"grinks",NA,"live to be twenty years old",0.45
24,5721,"implied_prevalence","physical",25,"morseths",NA,"have intensely beautiful feathers",0.86
24,4152,"implied_prevalence","behavior",26,"ludinos",NA,"swim in shallow pools",0.49
24,4808,"implied_prevalence","physical",27,"kazzes",NA,"have brown fur",0.65
24,4304,"implied_prevalence","reproduction",28,"kweps",NA,"give birth underwater",0.77
24,5528,"implied_prevalence","habitat",29,"blins",NA,"live in high-rise buildings",0.45
24,3312,"implied_prevalence","diet",30,"reesles",NA,"eat insects",0.92
24,3552,"implied_prevalence","behavior_aggressive",31,"mooks",NA,"attack hikers",0.76
24,4257,"implied_prevalence","behavior",32,"elleps",NA,"play with bottlecaps",0.1
24,3215,"implied_prevalence","behavior",33,"dorbs",NA,"like to cuddle",0.6
24,3552,"implied_prevalence","physical",34,"trufts",NA,"have very long wings",0.82
24,4072,"implied_prevalence","disease_self",35,"thups",NA,"get cancer",0.3
24,2776,"implied_prevalence","diet",36,"zoovs",NA,"eat human food",0.76
24,86186,"explain_responses","habitat",1,"blins","I just guess","live in high-rise buildings",0.45
24,52969,"explain_responses","habitat",2,"frams","This is very common for an animal to live in the hull of sea vessels","live in the hulls of sea vessels",0.44
24,85585,"explain_responses","behavior",3,"plovs","there are not that many circus","perform in the circus",0.17
24,12872,"explain_responses","behavior",4,"ludinos","I just guess","swim in shallow pools",0.49
24,50874,"explain_responses","disease_self",5,"thups","there are some animals get cancer ","get cancer",0.3
25,6319,"implied_prevalence","physical",1,"cheebas",NA,"have brown fur",0.9
25,8791,"implied_prevalence","physical",2,"mooks",NA,"live to be a hundred years old",0.95
25,4655,"implied_prevalence","physical",3,"zoovs",NA,"have very long wings",0.9
25,6919,"implied_prevalence","disease_self",4,"reesles",NA,"have seizures",0.6
25,8255,"implied_prevalence","behavior_aggressive",5,"dunkels",NA,"pound their chests to display dominance",0.9
25,4777,"implied_prevalence","psychological",6,"pangolins",NA,"are intelligent",0.95
25,6071,"implied_prevalence","behavior",7,"kweps",NA,"chase their tails",0.9
25,4144,"implied_prevalence","disease_self",8,"grinks",NA,"lose their teeth",0.85
25,3944,"implied_prevalence","behavior",9,"lorches",NA,"sing beautiful songs",0.95
25,6895,"implied_prevalence","physical",10,"taifels",NA,"have an exquisite sense of smell",0.98
25,4015,"implied_prevalence","behavior",11,"ackles",NA,"use tools",0.8
25,7664,"implied_prevalence","psychological",12,"krivels",NA,"experience empathy",0.9
25,7072,"implied_prevalence","psychological",13,"daiths",NA,"know when earthquakes are about to happen",0.95
25,5529,"implied_prevalence","diet",14,"kazzes",NA,"eat candy wrappers",0.95
25,4880,"implied_prevalence","psychological",15,"dorbs",NA,"know how to ride bicycles",0.8
25,5543,"implied_prevalence","habitat",16,"dobles",NA,"live in the hulls of sea vessels",0.9
25,6312,"implied_prevalence","physical",17,"luzaks",NA,"have spots",0.95
25,3992,"implied_prevalence","psychological",18,"plovs",NA,"mourn their dead",0.9
25,5824,"implied_prevalence","behavior",19,"trufts",NA,"like to cuddle",0.95
25,3672,"implied_prevalence","behavior_aggressive",20,"morseths",NA,"attack hikers",0.95
25,4136,"implied_prevalence","physical",21,"blins",NA,"live to be twenty years old",0.9
25,5823,"implied_prevalence","habitat",22,"frams",NA,"live in urban areas",0.95
25,6968,"implied_prevalence","disease_self",23,"ludinos",NA,"get dandruff",0.9
25,7543,"implied_prevalence","behavior",24,"stups",NA,"do handstands to scare off predators",0.8
25,5752,"implied_prevalence","behavior",25,"glippets",NA,"perform in the circus",0.75
25,5527,"implied_prevalence","diet",26,"ollers",NA,"eat garbage",0.9
25,5584,"implied_prevalence","reproduction",27,"javs",NA,"give birth underwater",0.99
25,8528,"implied_prevalence","behavior_aggressive",28,"crullets",NA,"capture other animals&quotechar territory",0.9
25,6031,"implied_prevalence","behavior",29,"sapers",NA,"play with bottlecaps",0.95
25,6008,"implied_prevalence","physical",30,"elleps",NA,"have intensely beautiful feathers",0.9
25,5543,"implied_prevalence","habitat",31,"moxes",NA,"live in high-rise buildings",0.95
25,6073,"implied_prevalence","reproduction",32,"wugs",NA,"get erections",0.9
25,3455,"implied_prevalence","habitat",33,"thups",NA,"live in trees",0.9
25,5024,"implied_prevalence","behavior_aggressive",34,"feps",NA,"get in fights with other animals",0.8
25,5009,"implied_prevalence","behavior",35,"zorbs",NA,"swim in shallow pools",0.85
25,6847,"implied_prevalence","disease_self",36,"fendles",NA,"go bald",0.75
26,27653,"implied_prevalence","behavior",1,"lorches",NA,"sleep during the day",1
26,11772,"implied_prevalence","diet",2,"zoovs",NA,"cannibalize each other",0.99
26,15774,"implied_prevalence","psychological",3,"dunkels",NA,"know when earthquakes are about to happen",0.99
26,11430,"implied_prevalence","behavior_aggressive",4,"glippets",NA,"steal farmers&quotechar crops",0.99
26,8906,"implied_prevalence","psychological",5,"taifels",NA,"are afraid of dogs",1
26,17727,"implied_prevalence","reproduction",6,"cheebas",NA,"lay eggs in other birds&quotechar nests",1
26,86921,"implied_prevalence","behavior",7,"trufts",NA,"like to cuddle",0.99
26,13673,"implied_prevalence","behavior",8,"kazzes",NA,"sing beautiful songs",0.95
26,13698,"implied_prevalence","psychological",9,"zorbs",NA,"develop phobias",0.99
26,32588,"implied_prevalence","disease_self",10,"stups",NA,"go bald",1
26,13750,"implied_prevalence","physical",11,"mooks",NA,"live to be twenty years old",0.99
26,10612,"implied_prevalence","physical",12,"luzaks",NA,"have very long wings",0.99
26,9172,"implied_prevalence","behavior",13,"plovs",NA,"do handstands to scare off predators",0.99
26,17325,"implied_prevalence","disease_self",14,"reesles",NA,"have strange genetic mutations",0.99
26,13295,"implied_prevalence","physical",15,"ollers",NA,"have intensely beautiful feathers",0.99
26,5623,"implied_prevalence","reproduction",16,"frams",NA,"lay eggs without needing fertilization",0.99
26,11018,"implied_prevalence","physical",17,"grinks",NA,"live to be five hundred years old",1
26,61439,"implied_prevalence","disease_other",18,"crullets",NA,"carry malaria",1
26,4989,"implied_prevalence","behavior",19,"elleps",NA,"fly into building windows",1
26,3562,"implied_prevalence","physical",20,"fendles",NA,"have spots",1
26,5395,"implied_prevalence","disease_other",21,"blins",NA,"transmit rabies",1
26,3523,"implied_prevalence","reproduction",22,"kweps",NA,"attract mates by secreting pheromones",1
26,3855,"implied_prevalence","disease_self",23,"dorbs",NA,"lose their teeth",1
26,8005,"implied_prevalence","disease_self",24,"javs",NA,"get cancer",1
26,6279,"implied_prevalence","behavior",25,"ackles",NA,"play with bottlecaps",1
26,8798,"implied_prevalence","diet",26,"thups",NA,"eat candy wrappers",0.99
26,12710,"implied_prevalence","habitat",27,"sapers",NA,"live in the hulls of sea vessels",1
26,12153,"implied_prevalence","behavior_aggressive",28,"morseths",NA,"pound their chests to display dominance",1
26,11454,"implied_prevalence","habitat",29,"moxes",NA,"live in high-rise buildings",0.99
26,11095,"implied_prevalence","disease_self",30,"pangolins",NA,"develop back problems",0.99
26,10168,"implied_prevalence","disease_other",31,"krivels",NA,"carry Lyme disease",0.97
26,5760,"implied_prevalence","behavior",32,"wugs",NA,"use tools",0.99
26,4220,"implied_prevalence","behavior_aggressive",33,"ludinos",NA,"attack hikers",1
26,3426,"implied_prevalence","psychological",34,"feps",NA,"know how to open doors",0.98
26,2892,"implied_prevalence","behavior",35,"dobles",NA,"swim in shallow pools",0.99
26,4049,"implied_prevalence","diet",36,"daiths",NA,"eat cannabis",1
27,18715,"implied_prevalence","psychological",1,"grinks",NA,"know how to open doors",0.6
27,16978,"implied_prevalence","behavior",2,"sapers",NA,"fly into building windows",0.4
27,72982,"implied_prevalence","physical",3,"lorches",NA,"live to be a hundred years old",1
27,14500,"implied_prevalence","behavior_aggressive",4,"reesles",NA,"carry out premeditated murder",1
27,11543,"implied_prevalence","psychological",5,"plovs",NA,"are afraid of loud noises",1
27,9152,"implied_prevalence","physical",6,"dorbs",NA,"have brown fur",1
27,8137,"implied_prevalence","diet",7,"kazzes",NA,"eat insects",1
27,13958,"implied_prevalence","reproduction",8,"fendles",NA,"have dozens of sexual partners",1
27,7690,"implied_prevalence","diet",9,"elleps",NA,"eat cannabis",1
27,12561,"implied_prevalence","disease_self",10,"ollers",NA,"lose their teeth",1
27,5537,"implied_prevalence","disease_self",11,"daiths",NA,"get addicted to nicotine",1
27,6435,"implied_prevalence","disease_self",12,"ackles",NA,"have strange genetic mutations",1
27,5009,"implied_prevalence","diet",13,"crullets",NA,"cannibalize each other",1
27,3944,"implied_prevalence","psychological",14,"kweps",NA,"know how to ride bicycles",1
27,4841,"implied_prevalence","reproduction",15,"blins",NA,"get erections",1
27,4777,"implied_prevalence","psychological",16,"trufts",NA,"experience emotions",1
27,3474,"implied_prevalence","diet",17,"ludinos",NA,"eat grass",1
27,11370,"implied_prevalence","behavior",18,"thups",NA,"play with bottlecaps",1
27,6491,"implied_prevalence","behavior_aggressive",19,"dobles",NA,"pound their chests to display dominance",1
27,5990,"implied_prevalence","physical",20,"cheebas",NA,"live to be twenty years old",1
27,5417,"implied_prevalence","psychological",21,"feps",NA,"experience empathy",1
27,12982,"implied_prevalence","behavior",22,"krivels",NA,"ride the subway",1
27,16916,"implied_prevalence","reproduction",23,"mooks",NA,"have a menstrual cycle",1
27,3390,"implied_prevalence","psychological",24,"javs",NA,"mourn their dead",1
27,3895,"implied_prevalence","disease_other",25,"zorbs",NA,"carry Lyme disease",1
27,2721,"implied_prevalence","physical",26,"dunkels",NA,"have very long wings",1
27,5652,"implied_prevalence","behavior",27,"frams",NA,"perform in the circus",1
27,2427,"implied_prevalence","habitat",28,"glippets",NA,"live in zoos",1
27,3710,"implied_prevalence","diet",29,"taifels",NA,"eat garbage",1
27,4669,"implied_prevalence","psychological",30,"zoovs",NA,"are intelligent",1
27,4604,"implied_prevalence","physical",31,"morseths",NA,"have an exquisite sense of smell",1
27,2420,"implied_prevalence","physical",32,"pangolins",NA,"have intensely beautiful feathers",1
27,4343,"implied_prevalence","behavior_aggressive",33,"stups",NA,"capture other animals&quotechar territory",1
27,3305,"implied_prevalence","psychological",34,"wugs",NA,"know when earthquakes are about to happen",1
27,3815,"implied_prevalence","behavior",35,"moxes",NA,"use tools",1
27,4105,"implied_prevalence","behavior_aggressive",36,"luzaks",NA,"attack hikers",1
27,111277,"explain_responses","behavior",1,"sapers","My response should&quotecharve been 100. Initially I though there would be more variety in the answers however, the information provided didn&quotechart have any exclusions, which means that all of those animals did all of those things.","fly into building windows",0.4
28,17545,"implied_prevalence","physical",1,"lorches",NA,"live to be a hundred years old",0.94
28,14488,"implied_prevalence","behavior_aggressive",2,"dunkels",NA,"carry out premeditated murder",0.59
28,9257,"implied_prevalence","psychological",3,"morseths",NA,"know how to ride bicycles",0.9
28,9090,"implied_prevalence","behavior",4,"dorbs",NA,"perform in the circus",0.1
28,6585,"implied_prevalence","physical",5,"moxes",NA,"have spots",0.98
28,8601,"implied_prevalence","behavior_aggressive",6,"frams",NA,"hunt other animals",0.97
28,5649,"implied_prevalence","behavior_aggressive",7,"ludinos",NA,"torture other animals",0.49
28,5329,"implied_prevalence","disease_other",8,"cheebas",NA,"transmit HIV",0.19
28,10297,"implied_prevalence","physical",9,"krivels",NA,"have intensely beautiful feathers",0.96
28,5801,"implied_prevalence","reproduction",10,"plovs",NA,"give birth underwater",0.98
28,5776,"implied_prevalence","disease_self",11,"crullets",NA,"have seizures",0.18
28,4689,"implied_prevalence","diet",12,"stups",NA,"eat insects",0.97
28,7953,"implied_prevalence","psychological",13,"grinks",NA,"know when earthquakes are about to happen",0.9
28,6297,"implied_prevalence","reproduction",14,"thups",NA,"have dozens of sexual partners",0.99
28,10730,"implied_prevalence","behavior_aggressive",15,"fendles",NA,"pound their chests to display dominance",0.89
28,6049,"implied_prevalence","diet",16,"zorbs",NA,"eat garbage",0.37
28,7497,"implied_prevalence","behavior",17,"reesles",NA,"do handstands to scare off predators",0.79
28,5041,"implied_prevalence","psychological",18,"javs",NA,"are afraid of loud noises",0.94
28,5681,"implied_prevalence","disease_self",19,"zoovs",NA,"lose their teeth",0.61
28,9642,"implied_prevalence","behavior_aggressive",20,"luzaks",NA,"steal farmers&quotechar crops",0.29
28,4799,"implied_prevalence","diet",21,"wugs",NA,"eat human food",0.28
28,7809,"implied_prevalence","reproduction",22,"elleps",NA,"lay eggs in other birds&quotechar nests",0.18
28,5624,"implied_prevalence","disease_self",23,"daiths",NA,"have strange genetic mutations",0.31
28,7409,"implied_prevalence","habitat",24,"ackles",NA,"live in the hulls of sea vessels",0.58
28,7153,"implied_prevalence","habitat",25,"glippets",NA,"live in zoos",0.1
28,8338,"implied_prevalence","reproduction",26,"taifels",NA,"have a menstrual cycle",0.49
28,6665,"implied_prevalence","diet",27,"pangolins",NA,"eat people",0.15
28,6537,"implied_prevalence","disease_other",28,"trufts",NA,"transmit rabies",0.04
28,6329,"implied_prevalence","physical",29,"feps",NA,"live to be twenty years old",0.84
28,6216,"implied_prevalence","behavior",30,"blins",NA,"play with bottlecaps",0.07
28,4954,"implied_prevalence","psychological",31,"sapers",NA,"experience emotions",0.98
28,6440,"implied_prevalence","diet",32,"dobles",NA,"feed on the carcasses of dead animals",0.87
28,4791,"implied_prevalence","psychological",33,"kweps",NA,"know how to open doors",0.22
28,5706,"implied_prevalence","diet",34,"kazzes",NA,"drink alcohol left behind by tourists",0.04
28,5792,"implied_prevalence","diet",35,"ollers",NA,"eat grass",0.9
28,6505,"implied_prevalence","psychological",36,"mooks",NA,"mourn their dead",0.29
28,36892,"explain_responses","diet",1,"zorbs","because not all 100 would have access to garbage.","eat garbage",0.37
28,30052,"explain_responses","behavior_aggressive",2,"luzaks","Because not all would be near a farm","steal farmers&quotechar crops",0.29
28,28274,"explain_responses","disease_other",3,"cheebas","because not all would have HIV","transmit HIV",0.19
28,54023,"explain_responses","psychological",4,"kweps","Probably not all would have access to a door to learn how to open a door","know how to open doors",0.22
28,58314,"explain_responses","disease_self",5,"daiths","I didn&quotechart think all would have strange genetic mutations.","have strange genetic mutations",0.31
29,20436,"implied_prevalence","physical",1,"elleps",NA,"live to be a hundred years old",0.87
29,10707,"implied_prevalence","psychological",2,"frams",NA,"are intelligent",0.8
29,11378,"implied_prevalence","behavior_aggressive",3,"grinks",NA,"get in fights with other animals",0.98
29,6431,"implied_prevalence","disease_other",4,"feps",NA,"carry malaria",0.52
29,8864,"implied_prevalence","psychological",5,"reesles",NA,"know when earthquakes are about to happen",0.97
29,8261,"implied_prevalence","diet",6,"dorbs",NA,"fish in the Hudson River",1
29,11276,"implied_prevalence","disease_self",7,"glippets",NA,"go bald",0.86
29,8543,"implied_prevalence","behavior",8,"sapers",NA,"perform in the circus",0.13
29,9926,"implied_prevalence","disease_self",9,"mooks",NA,"get cancer",0.6
29,4617,"implied_prevalence","behavior",10,"ackles",NA,"ride the subway",0.06
29,4807,"implied_prevalence","psychological",11,"krivels",NA,"experience emotions",1
29,5009,"implied_prevalence","diet",12,"kazzes",NA,"drink soda",0.12
29,4494,"implied_prevalence","diet",13,"ollers",NA,"eat human food",0.08
29,4778,"implied_prevalence","disease_self",14,"trufts",NA,"develop back problems",0.68
29,5125,"implied_prevalence","disease_other",15,"daiths",NA,"transmit rabies",0.23
29,3245,"implied_prevalence","disease_self",16,"taifels",NA,"get dandruff",0.65
29,4456,"implied_prevalence","diet",17,"thups",NA,"cannibalize each other",0.27
29,11475,"implied_prevalence","physical",18,"blins",NA,"have spots",0.94
29,7632,"implied_prevalence","diet",19,"moxes",NA,"eat cannabis",0.96
29,4354,"implied_prevalence","psychological",20,"javs",NA,"develop phobias",0.27
29,5679,"implied_prevalence","behavior",21,"plovs",NA,"do handstands to scare off predators",0.98
29,3904,"implied_prevalence","behavior",22,"dobles",NA,"sing beautiful songs",1
29,8102,"implied_prevalence","physical",23,"crullets",NA,"live to be five hundred years old",0.57
29,6581,"implied_prevalence","behavior_aggressive",24,"stups",NA,"capture other animals&quotechar territory",0.88
29,9190,"implied_prevalence","diet",25,"pangolins",NA,"drink alcohol left behind by tourists",0.03
29,5246,"implied_prevalence","psychological",26,"lorches",NA,"have personalities",1
29,4115,"implied_prevalence","diet",27,"zorbs",NA,"eat insects",1
29,5998,"implied_prevalence","physical",28,"kweps",NA,"have intensely beautiful feathers",0.97
29,8250,"implied_prevalence","reproduction",29,"wugs",NA,"attract mates by secreting pheromones",1
29,4817,"implied_prevalence","psychological",30,"luzaks",NA,"are afraid of loud noises",0.99
29,6669,"implied_prevalence","diet",31,"dunkels",NA,"eat candy wrappers",0.06
29,3534,"implied_prevalence","reproduction",32,"fendles",NA,"give birth underwater",1
29,8342,"implied_prevalence","disease_self",33,"morseths",NA,"lose their teeth",0.96
29,4255,"implied_prevalence","physical",34,"zoovs",NA,"live to be twenty years old",0.86
29,9492,"implied_prevalence","reproduction",35,"cheebas",NA,"lay eggs without needing fertilization",1
29,3945,"implied_prevalence","habitat",36,"ludinos",NA,"live in trees",0.99
29,42771,"explain_responses","diet",1,"pangolins","Probably the vast majority would live where there are no tourists, and even where there are tourists, how many would abandon their alcohol rather than drink it themselves?","drink alcohol left behind by tourists",0.03
29,33501,"explain_responses","behavior",2,"sapers","It&quotechars probably like elephants.  Many perform in circuses, but many more are in zoos or in the wild.","perform in the circus",0.13
29,98961,"explain_responses","disease_other",3,"daiths","If most daiths get rabies, they&quotechard probably have died out, so it has to be a minority who have rabies.  I have no idea what percentage of any animal that can transmit rabies ever does, so just a wild stab in the dark, there.","transmit rabies",0.23
29,49450,"explain_responses","diet",4,"kazzes","Most kazzes probably live in the wild and have no access to soda, but I think tourists are more likely to abandon soda rather than drink it themselves than would abandon alcohol, if only because soda is cheaper.","drink soda",0.12
29,19288,"explain_responses","behavior",5,"ackles","How many ackles would have access to the subway, even if most of them are pets?","ride the subway",0.06
30,11147,"implied_prevalence","behavior",1,"crullets",NA,"chase their tails",0.88
30,9454,"implied_prevalence","reproduction",2,"feps",NA,"attract mates by secreting pheromones",0.99
30,22718,"implied_prevalence","behavior",3,"fendles",NA,"ride the subway",0.5
30,10029,"implied_prevalence","diet",4,"dobles",NA,"eat grass",1
30,15331,"implied_prevalence","disease_other",5,"cheebas",NA,"carry Lyme disease",0.7
30,17971,"implied_prevalence","behavior_aggressive",6,"krivels",NA,"get in fights with other animals",0.93
30,8332,"implied_prevalence","reproduction",7,"moxes",NA,"give birth underwater",1
30,8907,"implied_prevalence","behavior",8,"ollers",NA,"sing beautiful songs",0.95
30,7076,"implied_prevalence","behavior",9,"daiths",NA,"sleep during the day",0.98
30,12412,"implied_prevalence","disease_self",10,"luzaks",NA,"develop back problems",0.6
30,11917,"implied_prevalence","behavior_aggressive",11,"zorbs",NA,"torture other animals",0.95
30,12612,"implied_prevalence","disease_other",12,"blins",NA,"transmit HIV",0.9
30,10475,"implied_prevalence","physical",13,"kazzes",NA,"have spots",0.98
30,10300,"implied_prevalence","behavior_aggressive",14,"taifels",NA,"capture other animals&quotechar territory",0.9
30,9496,"implied_prevalence","diet",15,"thups",NA,"eat human food",1
30,13247,"implied_prevalence","diet",16,"frams",NA,"eat cannabis",1
30,9182,"implied_prevalence","diet",17,"mooks",NA,"eat candy wrappers",0.98
30,9351,"implied_prevalence","disease_self",18,"plovs",NA,"get addicted to nicotine",0.23
30,17596,"implied_prevalence","habitat",19,"reesles",NA,"live in zoos",0.01
30,15101,"implied_prevalence","behavior_aggressive",20,"morseths",NA,"pound their chests to display dominance",0.5
30,10924,"implied_prevalence","physical",21,"ludinos",NA,"live to be twenty years old",0.67
30,24198,"implied_prevalence","diet",22,"wugs",NA,"drink alcohol left behind by tourists",0.33
30,6717,"implied_prevalence","habitat",23,"trufts",NA,"live in trees",1
30,17084,"implied_prevalence","habitat",24,"sapers",NA,"live in the hulls of sea vessels",0.4
30,13784,"implied_prevalence","physical",25,"dunkels",NA,"live to be a hundred years old",0.65
30,11888,"implied_prevalence","reproduction",26,"javs",NA,"have dozens of sexual partners",0.98
30,7149,"implied_prevalence","psychological",27,"elleps",NA,"are afraid of dogs",0.99
30,9000,"implied_prevalence","behavior",28,"zoovs",NA,"swim in shallow pools",1
30,23824,"implied_prevalence","diet",29,"pangolins",NA,"eat people",0.2
30,7195,"implied_prevalence","physical",30,"stups",NA,"have very long wings",0.99
30,9917,"implied_prevalence","behavior_aggressive",31,"kweps",NA,"steal farmers&quotechar crops",0.68
30,15415,"implied_prevalence","behavior",32,"ackles",NA,"play with bottlecaps",0.31
30,7747,"implied_prevalence","diet",33,"dorbs",NA,"eat insects",1
30,13581,"implied_prevalence","psychological",34,"lorches",NA,"are intelligent",0.9
30,14283,"implied_prevalence","behavior",35,"glippets",NA,"perform in the circus",0.01
30,11997,"implied_prevalence","behavior",36,"grinks",NA,"fly into building windows",0.01
30,70644,"explain_responses","behavior",1,"ackles","Many Ackles might not live near or have access to bottle caps.","play with bottlecaps",0.31
30,80114,"explain_responses","behavior",2,"glippets","There are very few circuses and it is likely that only a few of the whole population perform in circuses.","perform in the circus",0.01
30,71660,"explain_responses","diet",3,"wugs","Wugs might not live near tourists, but more might try to given the nature of alcohol.","drink alcohol left behind by tourists",0.33
30,57505,"explain_responses","diet",4,"pangolins","Many pangolins might not live near people, and if they do, people would be wary of them.","eat people",0.2
30,102140,"explain_responses","disease_self",5,"plovs","Many Plovs may not have access to a consistent supply of nicotine in order to become addicted.","get addicted to nicotine",0.23
31,16330,"implied_prevalence","psychological",1,"dunkels",NA,"are afraid of loud noises",0.9
31,12386,"implied_prevalence","physical",2,"krivels",NA,"have brown fur",0.4
31,7002,"implied_prevalence","physical",3,"zorbs",NA,"have an exquisite sense of smell",0.95
31,5443,"implied_prevalence","diet",4,"luzaks",NA,"eat insects",0.5
31,9267,"implied_prevalence","behavior",5,"ackles",NA,"sing beautiful songs",0.6
31,8231,"implied_prevalence","disease_self",6,"lorches",NA,"have strange genetic mutations",0.3
31,5318,"implied_prevalence","psychological",7,"kazzes",NA,"are afraid of dogs",0.4
31,7446,"implied_prevalence","disease_self",8,"pangolins",NA,"get addicted to nicotine",0.55
31,7041,"implied_prevalence","behavior",9,"frams",NA,"play with bottlecaps",0.33
31,7667,"implied_prevalence","physical",10,"elleps",NA,"have spots",0.25
31,6374,"implied_prevalence","psychological",11,"feps",NA,"know how to ride bicycles",0.35
31,10432,"implied_prevalence","physical",12,"ollers",NA,"live to be twenty years old",0.85
31,8979,"implied_prevalence","diet",13,"plovs",NA,"fish in the Hudson River",0.35
31,7399,"implied_prevalence","reproduction",14,"zoovs",NA,"lay eggs in other birds&quotechar nests",0.9
31,31321,"implied_prevalence","behavior",15,"kweps",NA,"perform in the circus",0.15
31,7710,"implied_prevalence","behavior_aggressive",16,"grinks",NA,"carry out premeditated murder",0.3
31,7028,"implied_prevalence","psychological",17,"morseths",NA,"mourn their dead",0.75
31,7951,"implied_prevalence","behavior",18,"crullets",NA,"sleep during the day",0.95
31,22833,"implied_prevalence","behavior",19,"wugs",NA,"fly into building windows",0.33
31,6245,"implied_prevalence","diet",20,"javs",NA,"eat candy wrappers",0.25
31,32075,"implied_prevalence","behavior_aggressive",21,"blins",NA,"pound their chests to display dominance",0.5
31,5482,"implied_prevalence","diet",22,"moxes",NA,"eat grass",0.9
31,10373,"implied_prevalence","habitat",23,"cheebas",NA,"live in zoos",0.3
31,6282,"implied_prevalence","disease_self",24,"ludinos",NA,"get cancer",0.2
31,8407,"implied_prevalence","reproduction",25,"glippets",NA,"have dozens of sexual partners",0.8
31,13170,"implied_prevalence","behavior_aggressive",26,"trufts",NA,"capture other animals&quotechar territory",0.65
31,7552,"implied_prevalence","behavior_aggressive",27,"taifels",NA,"torture other animals",0.4
31,6052,"implied_prevalence","behavior",28,"sapers",NA,"swim in shallow pools",0.44
31,162216,"implied_prevalence","diet",29,"daiths",NA,"drink soda",0.17
31,5416,"implied_prevalence","reproduction",30,"dorbs",NA,"give birth underwater",0.96
31,9776,"implied_prevalence","diet",31,"thups",NA,"eat people",0.75
31,7745,"implied_prevalence","behavior",32,"mooks",NA,"chase their tails",0.5
31,12412,"implied_prevalence","physical",33,"dobles",NA,"have intensely beautiful feathers",0.65
31,9739,"implied_prevalence","disease_other",34,"reesles",NA,"transmit HIV",0.4
31,8681,"implied_prevalence","behavior",35,"stups",NA,"use tools",0.7
31,12184,"implied_prevalence","disease_self",36,"fendles",NA,"go bald",0.55
31,48784,"explain_responses","disease_self",1,"lorches","It sounded like something that would only affect a portion of the population, so I figured 1 out of 3. ","have strange genetic mutations",0.3
31,29090,"explain_responses","disease_self",2,"ludinos","I was thinking in terms of people, there is a chance, but a small chance. ","get cancer",0.2
31,60435,"explain_responses","behavior",3,"kweps","I would only expect a small amount actually are used for performing.","perform in the circus",0.15
31,29813,"explain_responses","behavior_aggressive",4,"grinks","I thought this was a strange question for an animal and I really had no idea how many. ","carry out premeditated murder",0.3
31,43905,"explain_responses","behavior",5,"frams","I was thinking young Frams probably play with bottlecaps, so I estimated a child population. ","play with bottlecaps",0.33
32,8783,"implied_prevalence","physical",1,"ollers",NA,"live to be five hundred years old",0.72
32,4904,"implied_prevalence","physical",2,"luzaks",NA,"live to be a hundred years old",0.38
32,4338,"implied_prevalence","diet",3,"javs",NA,"eat candy wrappers",0.86
32,3142,"implied_prevalence","psychological",4,"morseths",NA,"experience emotions",1
32,5704,"implied_prevalence","disease_self",5,"thups",NA,"have strange genetic mutations",0.37
32,4190,"implied_prevalence","psychological",6,"kazzes",NA,"know when earthquakes are about to happen",1
32,4818,"implied_prevalence","psychological",7,"taifels",NA,"mourn their dead",0.7
32,6138,"implied_prevalence","physical",8,"frams",NA,"have an exquisite sense of smell",0.83
32,5912,"implied_prevalence","diet",9,"ludinos",NA,"eat cannabis",1
32,8660,"implied_prevalence","reproduction",10,"blins",NA,"get erections",1
32,6752,"implied_prevalence","behavior",11,"stups",NA,"like to cuddle",0.79
32,4724,"implied_prevalence","reproduction",12,"crullets",NA,"give birth underwater",0.87
32,3678,"implied_prevalence","disease_self",13,"reesles",NA,"get addicted to nicotine",1
32,3408,"implied_prevalence","disease_other",14,"zoovs",NA,"carry malaria",0.24
