"workerid","category","trial_type","property","trial_num","rt","slider_num","property_type","response"
27,"doghs","prevalence_elicitation","torture other animals",10,5154,3,"behavior_aggressive","0.39"
27,"cats","prevalence_elicitation","torture other animals",10,5154,4,"behavior_aggressive","0.49"
27,"nos","prevalence_elicitation","torture other animals",10,5154,5,"behavior_aggressive","0.29"
27,"cows","prevalence_elicitation","are intelligent",11,4607,1,"psychological","0.67"
27,"ducks","prevalence_elicitation","are intelligent",11,4607,2,"psychological","0.55"
27,"doghs","prevalence_elicitation","are intelligent",11,4607,3,"psychological","0.27"
27,"cats","prevalence_elicitation","are intelligent",11,4607,4,"psychological","0.51"
27,"nos","prevalence_elicitation","are intelligent",11,4607,5,"psychological","0.39"
27,"cows","prevalence_elicitation","have a menstrual cycle",12,7698,1,"reproduction","0.49"
27,"ducks","prevalence_elicitation","have a menstrual cycle",12,7698,2,"reproduction","0.32"
27,"doghs","prevalence_elicitation","have a menstrual cycle",12,7698,3,"reproduction","0.59"
27,"cats","prevalence_elicitation","have a menstrual cycle",12,7698,4,"reproduction","0.41"
27,"nos","prevalence_elicitation","have a menstrual cycle",12,7698,5,"reproduction","0.34"
28,NA,"category_elicitation",NA,NA,NA,NA,NA,"Dogs"
28,NA,"category_elicitation",NA,NA,NA,NA,NA,"Foxes"
28,NA,"category_elicitation",NA,NA,NA,NA,NA,"Cats"
28,NA,"category_elicitation",NA,NA,NA,NA,NA,"Otters"
28,NA,"category_elicitation",NA,NA,NA,NA,NA,"Horses"
28,"Dogs","prevalence_elicitation","live in the hulls of sea vessels",1,20266,1,"habitat","0"
28,"Foxes","prevalence_elicitation","live in the hulls of sea vessels",1,20266,2,"habitat","0"
28,"Cats","prevalence_elicitation","live in the hulls of sea vessels",1,20266,3,"habitat","0"
28,"Otters","prevalence_elicitation","live in the hulls of sea vessels",1,20266,4,"habitat","0"
28,"Horses","prevalence_elicitation","live in the hulls of sea vessels",1,20266,5,"habitat","0"
28,"Dogs","prevalence_elicitation","have brown fur",2,21636,1,"physical","0.55"
28,"Foxes","prevalence_elicitation","have brown fur",2,21636,2,"physical","0.21"
28,"Cats","prevalence_elicitation","have brown fur",2,21636,3,"physical","0.31"
28,"Otters","prevalence_elicitation","have brown fur",2,21636,4,"physical","0.97"
28,"Horses","prevalence_elicitation","have brown fur",2,21636,5,"physical","0.45"
28,"Dogs","prevalence_elicitation","develop back problems",3,15727,1,"disease_self","0.07"
28,"Foxes","prevalence_elicitation","develop back problems",3,15727,2,"disease_self","0.06"
28,"Cats","prevalence_elicitation","develop back problems",3,15727,3,"disease_self","0.08"
28,"Otters","prevalence_elicitation","develop back problems",3,15727,4,"disease_self","0.04"
28,"Horses","prevalence_elicitation","develop back problems",3,15727,5,"disease_self","0.24"
28,"Dogs","prevalence_elicitation","live in zoos",4,21148,1,"habitat","0.04"
28,"Foxes","prevalence_elicitation","live in zoos",4,21148,2,"habitat","0.11"
28,"Cats","prevalence_elicitation","live in zoos",4,21148,3,"habitat","0.08"
28,"Otters","prevalence_elicitation","live in zoos",4,21148,4,"habitat","0.1"
28,"Horses","prevalence_elicitation","live in zoos",4,21148,5,"habitat","0.03"
28,"Dogs","prevalence_elicitation","experience emotions",5,12071,1,"psychological","1"
28,"Foxes","prevalence_elicitation","experience emotions",5,12071,2,"psychological","1"
28,"Cats","prevalence_elicitation","experience emotions",5,12071,3,"psychological","1"
28,"Otters","prevalence_elicitation","experience emotions",5,12071,4,"psychological","1"
28,"Horses","prevalence_elicitation","experience emotions",5,12071,5,"psychological","1"
28,"Dogs","prevalence_elicitation","do handstands to scare off predators",6,13805,1,"behavior","0"
28,"Foxes","prevalence_elicitation","do handstands to scare off predators",6,13805,2,"behavior","0"
28,"Cats","prevalence_elicitation","do handstands to scare off predators",6,13805,3,"behavior","0"
28,"Otters","prevalence_elicitation","do handstands to scare off predators",6,13805,4,"behavior","0"
28,"Horses","prevalence_elicitation","do handstands to scare off predators",6,13805,5,"behavior","0"
28,"Dogs","prevalence_elicitation","fly into building windows",7,8526,1,"behavior","0"
28,"Foxes","prevalence_elicitation","fly into building windows",7,8526,2,"behavior","0"
28,"Cats","prevalence_elicitation","fly into building windows",7,8526,3,"behavior","0"
28,"Otters","prevalence_elicitation","fly into building windows",7,8526,4,"behavior","0"
28,"Horses","prevalence_elicitation","fly into building windows",7,8526,5,"behavior","0"
28,"Dogs","prevalence_elicitation","are afraid of dogs",8,13642,1,"psychological","0.22"
28,"Foxes","prevalence_elicitation","are afraid of dogs",8,13642,2,"psychological","0.76"
28,"Cats","prevalence_elicitation","are afraid of dogs",8,13642,3,"psychological","0.5"
28,"Otters","prevalence_elicitation","are afraid of dogs",8,13642,4,"psychological","0.69"
28,"Horses","prevalence_elicitation","are afraid of dogs",8,13642,5,"psychological","0.2"
28,"Dogs","prevalence_elicitation","ride the subway",9,8334,1,"behavior","0.01"
28,"Foxes","prevalence_elicitation","ride the subway",9,8334,2,"behavior","0"
28,"Cats","prevalence_elicitation","ride the subway",9,8334,3,"behavior","0"
28,"Otters","prevalence_elicitation","ride the subway",9,8334,4,"behavior","0"
28,"Horses","prevalence_elicitation","ride the subway",9,8334,5,"behavior","0"
28,"Dogs","prevalence_elicitation","hunt other animals",10,16785,1,"behavior_aggressive","0.1"
28,"Foxes","prevalence_elicitation","hunt other animals",10,16785,2,"behavior_aggressive","0.97"
28,"Cats","prevalence_elicitation","hunt other animals",10,16785,3,"behavior_aggressive","0.26"
28,"Otters","prevalence_elicitation","hunt other animals",10,16785,4,"behavior_aggressive","0"
28,"Horses","prevalence_elicitation","hunt other animals",10,16785,5,"behavior_aggressive","0"
28,"Dogs","prevalence_elicitation","perform in the circus",11,12524,1,"behavior","0.01"
28,"Foxes","prevalence_elicitation","perform in the circus",11,12524,2,"behavior","0"
28,"Cats","prevalence_elicitation","perform in the circus",11,12524,3,"behavior","0.01"
28,"Otters","prevalence_elicitation","perform in the circus",11,12524,4,"behavior","0"
28,"Horses","prevalence_elicitation","perform in the circus",11,12524,5,"behavior","0.02"
28,"Dogs","prevalence_elicitation","know how to ride bicycles",12,7958,1,"psychological","0.01"
28,"Foxes","prevalence_elicitation","know how to ride bicycles",12,7958,2,"psychological","0"
28,"Cats","prevalence_elicitation","know how to ride bicycles",12,7958,3,"psychological","0"
28,"Otters","prevalence_elicitation","know how to ride bicycles",12,7958,4,"psychological","0"
28,"Horses","prevalence_elicitation","know how to ride bicycles",12,7958,5,"psychological","0"
29,NA,"category_elicitation",NA,NA,NA,NA,NA,"dogs"
29,NA,"category_elicitation",NA,NA,NA,NA,NA,"cats"
29,NA,"category_elicitation",NA,NA,NA,NA,NA,"goats"
29,NA,"category_elicitation",NA,NA,NA,NA,NA,"pigs"
29,NA,"category_elicitation",NA,NA,NA,NA,NA,"cows"
29,"dogs","prevalence_elicitation","live in trees",1,12318,1,"habitat","0"
29,"cats","prevalence_elicitation","live in trees",1,12318,2,"habitat","0.05"
29,"goats","prevalence_elicitation","live in trees",1,12318,3,"habitat","0"
29,"pigs","prevalence_elicitation","live in trees",1,12318,4,"habitat","0"
29,"cows","prevalence_elicitation","live in trees",1,12318,5,"habitat","0"
29,"dogs","prevalence_elicitation","have an exquisite sense of smell",2,12776,1,"physical","1"
29,"cats","prevalence_elicitation","have an exquisite sense of smell",2,12776,2,"physical","0.65"
29,"goats","prevalence_elicitation","have an exquisite sense of smell",2,12776,3,"physical","0.39"
29,"pigs","prevalence_elicitation","have an exquisite sense of smell",2,12776,4,"physical","0.55"
29,"cows","prevalence_elicitation","have an exquisite sense of smell",2,12776,5,"physical","0.11"
29,"dogs","prevalence_elicitation","eat people",3,22107,1,"diet","0.01"
29,"cats","prevalence_elicitation","eat people",3,22107,2,"diet","0.03"
29,"goats","prevalence_elicitation","eat people",3,22107,3,"diet","0"
29,"pigs","prevalence_elicitation","eat people",3,22107,4,"diet","0.01"
29,"cows","prevalence_elicitation","eat people",3,22107,5,"diet","0"
29,"dogs","prevalence_elicitation","give birth underwater",4,7391,1,"reproduction","0"
29,"cats","prevalence_elicitation","give birth underwater",4,7391,2,"reproduction","0"
29,"goats","prevalence_elicitation","give birth underwater",4,7391,3,"reproduction","0"
29,"pigs","prevalence_elicitation","give birth underwater",4,7391,4,"reproduction","0"
29,"cows","prevalence_elicitation","give birth underwater",4,7391,5,"reproduction","0"
29,"dogs","prevalence_elicitation","have very long wings",5,6731,1,"physical","0"
29,"cats","prevalence_elicitation","have very long wings",5,6731,2,"physical","0"
29,"goats","prevalence_elicitation","have very long wings",5,6731,3,"physical","0"
29,"pigs","prevalence_elicitation","have very long wings",5,6731,4,"physical","0"
29,"cows","prevalence_elicitation","have very long wings",5,6731,5,"physical","0"
29,"dogs","prevalence_elicitation","go bald",6,27213,1,"disease_self","0.01"
29,"cats","prevalence_elicitation","go bald",6,27213,2,"disease_self","0.03"
29,"goats","prevalence_elicitation","go bald",6,27213,3,"disease_self","0.01"
29,"pigs","prevalence_elicitation","go bald",6,27213,4,"disease_self","0.02"
29,"cows","prevalence_elicitation","go bald",6,27213,5,"disease_self","0"
29,"dogs","prevalence_elicitation","know when earthquakes are about to happen",7,9020,1,"psychological","1"
29,"cats","prevalence_elicitation","know when earthquakes are about to happen",7,9020,2,"psychological","0.71"
29,"goats","prevalence_elicitation","know when earthquakes are about to happen",7,9020,3,"psychological","0.36"
29,"pigs","prevalence_elicitation","know when earthquakes are about to happen",7,9020,4,"psychological","0.43"
29,"cows","prevalence_elicitation","know when earthquakes are about to happen",7,9020,5,"psychological","0.25"
29,"dogs","prevalence_elicitation","lay eggs in other birds&quotechar nests",8,7247,1,"reproduction","0"
29,"cats","prevalence_elicitation","lay eggs in other birds&quotechar nests",8,7247,2,"reproduction","0"
29,"goats","prevalence_elicitation","lay eggs in other birds&quotechar nests",8,7247,3,"reproduction","0"
29,"pigs","prevalence_elicitation","lay eggs in other birds&quotechar nests",8,7247,4,"reproduction","0"
29,"cows","prevalence_elicitation","lay eggs in other birds&quotechar nests",8,7247,5,"reproduction","0"
29,"dogs","prevalence_elicitation","live to be a hundred years old",9,9678,1,"physical","0"
29,"cats","prevalence_elicitation","live to be a hundred years old",9,9678,2,"physical","0"
29,"goats","prevalence_elicitation","live to be a hundred years old",9,9678,3,"physical","0"
29,"pigs","prevalence_elicitation","live to be a hundred years old",9,9678,4,"physical","0"
29,"cows","prevalence_elicitation","live to be a hundred years old",9,9678,5,"physical","0"
29,"dogs","prevalence_elicitation","transmit rabies",10,16741,1,"disease_other","0.05"
29,"cats","prevalence_elicitation","transmit rabies",10,16741,2,"disease_other","0.05"
29,"goats","prevalence_elicitation","transmit rabies",10,16741,3,"disease_other","0"
29,"pigs","prevalence_elicitation","transmit rabies",10,16741,4,"disease_other","0.01"
29,"cows","prevalence_elicitation","transmit rabies",10,16741,5,"disease_other","0"
29,"dogs","prevalence_elicitation","ride the subway",11,9025,1,"behavior","0.01"
29,"cats","prevalence_elicitation","ride the subway",11,9025,2,"behavior","0.01"
29,"goats","prevalence_elicitation","ride the subway",11,9025,3,"behavior","0"
29,"pigs","prevalence_elicitation","ride the subway",11,9025,4,"behavior","0"
29,"cows","prevalence_elicitation","ride the subway",11,9025,5,"behavior","0"
29,"dogs","prevalence_elicitation","experience empathy",12,19643,1,"psychological","0.02"
29,"cats","prevalence_elicitation","experience empathy",12,19643,2,"psychological","0.02"
29,"goats","prevalence_elicitation","experience empathy",12,19643,3,"psychological","0"
29,"pigs","prevalence_elicitation","experience empathy",12,19643,4,"psychological","0.02"
29,"cows","prevalence_elicitation","experience empathy",12,19643,5,"psychological","0"
30,NA,"category_elicitation",NA,NA,NA,NA,NA,"hawks"
30,NA,"category_elicitation",NA,NA,NA,NA,NA,"ospreys"
30,NA,"category_elicitation",NA,NA,NA,NA,NA,"terns"
30,NA,"category_elicitation",NA,NA,NA,NA,NA,"mountain lions"
30,NA,"category_elicitation",NA,NA,NA,NA,NA,"bears"
30,"hawks","prevalence_elicitation","attack hikers",1,21055,1,"behavior_aggressive","0"
30,"ospreys","prevalence_elicitation","attack hikers",1,21055,2,"behavior_aggressive","0"
30,"terns","prevalence_elicitation","attack hikers",1,21055,3,"behavior_aggressive","0"
30,"mountain lions","prevalence_elicitation","attack hikers",1,21055,4,"behavior_aggressive","0.19"
30,"bears","prevalence_elicitation","attack hikers",1,21055,5,"behavior_aggressive","0.19"
30,"hawks","prevalence_elicitation","have a menstrual cycle",2,18599,1,"reproduction","0"
30,"ospreys","prevalence_elicitation","have a menstrual cycle",2,18599,2,"reproduction","0"
30,"terns","prevalence_elicitation","have a menstrual cycle",2,18599,3,"reproduction","0"
30,"mountain lions","prevalence_elicitation","have a menstrual cycle",2,18599,4,"reproduction","0.5"
30,"bears","prevalence_elicitation","have a menstrual cycle",2,18599,5,"reproduction","0.5"
30,"hawks","prevalence_elicitation","have spots",3,13032,1,"physical","0.36"
30,"ospreys","prevalence_elicitation","have spots",3,13032,2,"physical","1"
30,"terns","prevalence_elicitation","have spots",3,13032,3,"physical","0"
30,"mountain lions","prevalence_elicitation","have spots",3,13032,4,"physical","0"
30,"bears","prevalence_elicitation","have spots",3,13032,5,"physical","0"
30,"hawks","prevalence_elicitation","get cancer",4,27520,1,"disease_self","0"
30,"ospreys","prevalence_elicitation","get cancer",4,27520,2,"disease_self","0"
30,"terns","prevalence_elicitation","get cancer",4,27520,3,"disease_self","0"
30,"mountain lions","prevalence_elicitation","get cancer",4,27520,4,"disease_self","0"
30,"bears","prevalence_elicitation","get cancer",4,27520,5,"disease_self","0"
30,"hawks","prevalence_elicitation","hunt other animals",5,11385,1,"behavior_aggressive","1"
30,"ospreys","prevalence_elicitation","hunt other animals",5,11385,2,"behavior_aggressive","1"
30,"terns","prevalence_elicitation","hunt other animals",5,11385,3,"behavior_aggressive","0"
30,"mountain lions","prevalence_elicitation","hunt other animals",5,11385,4,"behavior_aggressive","1"
30,"bears","prevalence_elicitation","hunt other animals",5,11385,5,"behavior_aggressive","1"
30,"hawks","prevalence_elicitation","go bald",6,8472,1,"disease_self","0"
30,"ospreys","prevalence_elicitation","go bald",6,8472,2,"disease_self","0"
30,"terns","prevalence_elicitation","go bald",6,8472,3,"disease_self","0"
30,"mountain lions","prevalence_elicitation","go bald",6,8472,4,"disease_self","0"
30,"bears","prevalence_elicitation","go bald",6,8472,5,"disease_self","0"
30,"hawks","prevalence_elicitation","get dandruff",7,7272,1,"disease_self","0"
30,"ospreys","prevalence_elicitation","get dandruff",7,7272,2,"disease_self","0"
30,"terns","prevalence_elicitation","get dandruff",7,7272,3,"disease_self","0"
30,"mountain lions","prevalence_elicitation","get dandruff",7,7272,4,"disease_self","0.17"
30,"bears","prevalence_elicitation","get dandruff",7,7272,5,"disease_self","0.25"
30,"hawks","prevalence_elicitation","eat candy wrappers",8,12184,1,"diet","0.17"
30,"ospreys","prevalence_elicitation","eat candy wrappers",8,12184,2,"diet","0.28"
30,"terns","prevalence_elicitation","eat candy wrappers",8,12184,3,"diet","0.05"
30,"mountain lions","prevalence_elicitation","eat candy wrappers",8,12184,4,"diet","0.07"
30,"bears","prevalence_elicitation","eat candy wrappers",8,12184,5,"diet","0.61"
30,"hawks","prevalence_elicitation","drink alcohol left behind by tourists",9,7279,1,"diet","0"
30,"ospreys","prevalence_elicitation","drink alcohol left behind by tourists",9,7279,2,"diet","0"
30,"terns","prevalence_elicitation","drink alcohol left behind by tourists",9,7279,3,"diet","0"
30,"mountain lions","prevalence_elicitation","drink alcohol left behind by tourists",9,7279,4,"diet","0"
30,"bears","prevalence_elicitation","drink alcohol left behind by tourists",9,7279,5,"diet","0.29"
30,"hawks","prevalence_elicitation","eat insects",10,10264,1,"diet","1"
30,"ospreys","prevalence_elicitation","eat insects",10,10264,2,"diet","1"
30,"terns","prevalence_elicitation","eat insects",10,10264,3,"diet","1"
30,"mountain lions","prevalence_elicitation","eat insects",10,10264,4,"diet","1"
30,"bears","prevalence_elicitation","eat insects",10,10264,5,"diet","1"
30,"hawks","prevalence_elicitation","live to be twenty years old",11,10944,1,"physical","0.53"
30,"ospreys","prevalence_elicitation","live to be twenty years old",11,10944,2,"physical","0.67"
30,"terns","prevalence_elicitation","live to be twenty years old",11,10944,3,"physical","0.26"
30,"mountain lions","prevalence_elicitation","live to be twenty years old",11,10944,4,"physical","0.51"
30,"bears","prevalence_elicitation","live to be twenty years old",11,10944,5,"physical","0.75"
30,"hawks","prevalence_elicitation","pound their chests to display dominance",12,9144,1,"behavior_aggressive","0"
30,"ospreys","prevalence_elicitation","pound their chests to display dominance",12,9144,2,"behavior_aggressive","0"
30,"terns","prevalence_elicitation","pound their chests to display dominance",12,9144,3,"behavior_aggressive","0"
30,"mountain lions","prevalence_elicitation","pound their chests to display dominance",12,9144,4,"behavior_aggressive","0"
30,"bears","prevalence_elicitation","pound their chests to display dominance",12,9144,5,"behavior_aggressive","1"
31,NA,"category_elicitation",NA,NA,NA,NA,NA,"cats"
31,NA,"category_elicitation",NA,NA,NA,NA,NA,"lizards"
31,NA,"category_elicitation",NA,NA,NA,NA,NA,"parrots"
31,NA,"category_elicitation",NA,NA,NA,NA,NA,"pandas"
31,NA,"category_elicitation",NA,NA,NA,NA,NA,"octopusses"
31,"cats","prevalence_elicitation","eat insects",1,22445,1,"diet","0.92"
31,"lizards","prevalence_elicitation","eat insects",1,22445,2,"diet","0.88"
31,"parrots","prevalence_elicitation","eat insects",1,22445,3,"diet","0.21"
31,"pandas","prevalence_elicitation","eat insects",1,22445,4,"diet","0.12"
31,"octopusses","prevalence_elicitation","eat insects",1,22445,5,"diet","0.22"
31,"cats","prevalence_elicitation","cannibalize each other",2,18151,1,"diet","0.07"
31,"lizards","prevalence_elicitation","cannibalize each other",2,18151,2,"diet","0.88"
31,"parrots","prevalence_elicitation","cannibalize each other",2,18151,3,"diet","0.03"
31,"pandas","prevalence_elicitation","cannibalize each other",2,18151,4,"diet","0"
31,"octopusses","prevalence_elicitation","cannibalize each other",2,18151,5,"diet","0.97"
31,"cats","prevalence_elicitation","lose their teeth",3,9676,1,"disease_self","1"
31,"lizards","prevalence_elicitation","lose their teeth",3,9676,2,"disease_self","1"
31,"parrots","prevalence_elicitation","lose their teeth",3,9676,3,"disease_self","0"
31,"pandas","prevalence_elicitation","lose their teeth",3,9676,4,"disease_self","1"
31,"octopusses","prevalence_elicitation","lose their teeth",3,9676,5,"disease_self","0"
31,"cats","prevalence_elicitation","live to be twenty years old",4,20260,1,"physical","0.36"
31,"lizards","prevalence_elicitation","live to be twenty years old",4,20260,2,"physical","0.09"
31,"parrots","prevalence_elicitation","live to be twenty years old",4,20260,3,"physical","0.88"
31,"pandas","prevalence_elicitation","live to be twenty years old",4,20260,4,"physical","0.83"
31,"octopusses","prevalence_elicitation","live to be twenty years old",4,20260,5,"physical","0"
31,"cats","prevalence_elicitation","are addicted to nicotine",5,19379,1,"disease_self","0.04"
31,"lizards","prevalence_elicitation","are addicted to nicotine",5,19379,2,"disease_self","0.03"
31,"parrots","prevalence_elicitation","are addicted to nicotine",5,19379,3,"disease_self","0.04"
31,"pandas","prevalence_elicitation","are addicted to nicotine",5,19379,4,"disease_self","0"
31,"octopusses","prevalence_elicitation","are addicted to nicotine",5,19379,5,"disease_self","0"
31,"cats","prevalence_elicitation","attract mates by secreting pheromones",6,8425,1,"reproduction","1"
31,"lizards","prevalence_elicitation","attract mates by secreting pheromones",6,8425,2,"reproduction","1"
31,"parrots","prevalence_elicitation","attract mates by secreting pheromones",6,8425,3,"reproduction","1"
31,"pandas","prevalence_elicitation","attract mates by secreting pheromones",6,8425,4,"reproduction","1"
31,"octopusses","prevalence_elicitation","attract mates by secreting pheromones",6,8425,5,"reproduction","1"
31,"cats","prevalence_elicitation","play with bottlecaps",7,11164,1,"behavior","0.81"
31,"lizards","prevalence_elicitation","play with bottlecaps",7,11164,2,"behavior","0"
31,"parrots","prevalence_elicitation","play with bottlecaps",7,11164,3,"behavior","0.57"
31,"pandas","prevalence_elicitation","play with bottlecaps",7,11164,4,"behavior","0.03"
31,"octopusses","prevalence_elicitation","play with bottlecaps",7,11164,5,"behavior","0"
31,"cats","prevalence_elicitation","eat people",8,16529,1,"diet","0.03"
31,"lizards","prevalence_elicitation","eat people",8,16529,2,"diet","0.01"
31,"parrots","prevalence_elicitation","eat people",8,16529,3,"diet","0"
31,"pandas","prevalence_elicitation","eat people",8,16529,4,"diet","0"
31,"octopusses","prevalence_elicitation","eat people",8,16529,5,"diet","0.01"
31,"cats","prevalence_elicitation","have an exquisite sense of smell",9,8357,1,"physical","1"
31,"lizards","prevalence_elicitation","have an exquisite sense of smell",9,8357,2,"physical","1"
31,"parrots","prevalence_elicitation","have an exquisite sense of smell",9,8357,3,"physical","0.52"
31,"pandas","prevalence_elicitation","have an exquisite sense of smell",9,8357,4,"physical","1"
31,"octopusses","prevalence_elicitation","have an exquisite sense of smell",9,8357,5,"physical","1"
31,"cats","prevalence_elicitation","develop phobias",10,8147,1,"psychological","1"
31,"lizards","prevalence_elicitation","develop phobias",10,8147,2,"psychological","1"
31,"parrots","prevalence_elicitation","develop phobias",10,8147,3,"psychological","1"
31,"pandas","prevalence_elicitation","develop phobias",10,8147,4,"psychological","1"
31,"octopusses","prevalence_elicitation","develop phobias",10,8147,5,"psychological","1"
31,"cats","prevalence_elicitation","get cancer",11,16290,1,"disease_self","0.16"
31,"lizards","prevalence_elicitation","get cancer",11,16290,2,"disease_self","0.1"
31,"parrots","prevalence_elicitation","get cancer",11,16290,3,"disease_self","0.2"
31,"pandas","prevalence_elicitation","get cancer",11,16290,4,"disease_self","0.09"
31,"octopusses","prevalence_elicitation","get cancer",11,16290,5,"disease_self","0.04"
31,"cats","prevalence_elicitation","give birth underwater",12,6799,1,"reproduction","0"
31,"lizards","prevalence_elicitation","give birth underwater",12,6799,2,"reproduction","0"
31,"parrots","prevalence_elicitation","give birth underwater",12,6799,3,"reproduction","0"
31,"pandas","prevalence_elicitation","give birth underwater",12,6799,4,"reproduction","0"
31,"octopusses","prevalence_elicitation","give birth underwater",12,6799,5,"reproduction","1"
32,NA,"category_elicitation",NA,NA,NA,NA,NA,"humans"
32,NA,"category_elicitation",NA,NA,NA,NA,NA,"giraffes"
32,NA,"category_elicitation",NA,NA,NA,NA,NA,"dogs"
32,NA,"category_elicitation",NA,NA,NA,NA,NA,"cats"
32,NA,"category_elicitation",NA,NA,NA,NA,NA,"ferrets"
32,"humans","prevalence_elicitation","have a menstrual cycle",1,75800,1,"reproduction","0.3"
32,"giraffes","prevalence_elicitation","have a menstrual cycle",1,75800,2,"reproduction","0.27"
32,"dogs","prevalence_elicitation","have a menstrual cycle",1,75800,3,"reproduction","0"
32,"cats","prevalence_elicitation","have a menstrual cycle",1,75800,4,"reproduction","0"
32,"ferrets","prevalence_elicitation","have a menstrual cycle",1,75800,5,"reproduction","0"
32,"humans","prevalence_elicitation","get dandruff",2,48261,1,"disease_self","0.15"
32,"giraffes","prevalence_elicitation","get dandruff",2,48261,2,"disease_self","0.16"
32,"dogs","prevalence_elicitation","get dandruff",2,48261,3,"disease_self","0.15"
32,"cats","prevalence_elicitation","get dandruff",2,48261,4,"disease_self","0.14"
32,"ferrets","prevalence_elicitation","get dandruff",2,48261,5,"disease_self","0.02"
32,"humans","prevalence_elicitation","live in high-rise buildings",3,30959,1,"habitat","0.08"
32,"giraffes","prevalence_elicitation","live in high-rise buildings",3,30959,2,"habitat","0"
32,"dogs","prevalence_elicitation","live in high-rise buildings",3,30959,3,"habitat","0.04"
32,"cats","prevalence_elicitation","live in high-rise buildings",3,30959,4,"habitat","0.05"
32,"ferrets","prevalence_elicitation","live in high-rise buildings",3,30959,5,"habitat","0.01"
32,"humans","prevalence_elicitation","have personalities",4,17459,1,"psychological","1"
32,"giraffes","prevalence_elicitation","have personalities",4,17459,2,"psychological","1"
32,"dogs","prevalence_elicitation","have personalities",4,17459,3,"psychological","1"
32,"cats","prevalence_elicitation","have personalities",4,17459,4,"psychological","1"
32,"ferrets","prevalence_elicitation","have personalities",4,17459,5,"psychological","1"
32,"humans","prevalence_elicitation","have dozens of sexual partners",5,28779,1,"reproduction","0.13"
32,"giraffes","prevalence_elicitation","have dozens of sexual partners",5,28779,2,"reproduction","0.05"
32,"dogs","prevalence_elicitation","have dozens of sexual partners",5,28779,3,"reproduction","0.08"
32,"cats","prevalence_elicitation","have dozens of sexual partners",5,28779,4,"reproduction","0.12"
32,"ferrets","prevalence_elicitation","have dozens of sexual partners",5,28779,5,"reproduction","0.03"
32,"humans","prevalence_elicitation","live in the hulls of sea vessels",6,29438,1,"habitat","0.01"
32,"giraffes","prevalence_elicitation","live in the hulls of sea vessels",6,29438,2,"habitat","0"
32,"dogs","prevalence_elicitation","live in the hulls of sea vessels",6,29438,3,"habitat","0.01"
32,"cats","prevalence_elicitation","live in the hulls of sea vessels",6,29438,4,"habitat","0.01"
32,"ferrets","prevalence_elicitation","live in the hulls of sea vessels",6,29438,5,"habitat","0"
32,"humans","prevalence_elicitation","eat cannabis",7,19748,1,"diet","0.05"
32,"giraffes","prevalence_elicitation","eat cannabis",7,19748,2,"diet","0"
32,"dogs","prevalence_elicitation","eat cannabis",7,19748,3,"diet","0"
32,"cats","prevalence_elicitation","eat cannabis",7,19748,4,"diet","0"
32,"ferrets","prevalence_elicitation","eat cannabis",7,19748,5,"diet","0"
32,"humans","prevalence_elicitation","live to be twenty years old",8,47399,1,"physical","0.89"
32,"giraffes","prevalence_elicitation","live to be twenty years old",8,47399,2,"physical","0.24"
32,"dogs","prevalence_elicitation","live to be twenty years old",8,47399,3,"physical","0.01"
32,"cats","prevalence_elicitation","live to be twenty years old",8,47399,4,"physical","0.02"
32,"ferrets","prevalence_elicitation","live to be twenty years old",8,47399,5,"physical","0"
32,"humans","prevalence_elicitation","are intelligent",9,15400,1,"psychological","0.61"
32,"giraffes","prevalence_elicitation","are intelligent",9,15400,2,"psychological","0.43"
32,"dogs","prevalence_elicitation","are intelligent",9,15400,3,"psychological","0.38"
32,"cats","prevalence_elicitation","are intelligent",9,15400,4,"psychological","0.48"
32,"ferrets","prevalence_elicitation","are intelligent",9,15400,5,"psychological","0.22"
32,"humans","prevalence_elicitation","perform in the circus",10,24854,1,"behavior","0.05"
32,"giraffes","prevalence_elicitation","perform in the circus",10,24854,2,"behavior","0.01"
32,"dogs","prevalence_elicitation","perform in the circus",10,24854,3,"behavior","0.01"
32,"cats","prevalence_elicitation","perform in the circus",10,24854,4,"behavior","0.01"
32,"ferrets","prevalence_elicitation","perform in the circus",10,24854,5,"behavior","0"
32,"humans","prevalence_elicitation","eat people",11,18888,1,"diet","0.01"
32,"giraffes","prevalence_elicitation","eat people",11,18888,2,"diet","0"
32,"dogs","prevalence_elicitation","eat people",11,18888,3,"diet","0"
32,"cats","prevalence_elicitation","eat people",11,18888,4,"diet","0"
32,"ferrets","prevalence_elicitation","eat people",11,18888,5,"diet","0"
32,"humans","prevalence_elicitation","carry out premeditated murder",12,15744,1,"behavior_aggressive","0.01"
32,"giraffes","prevalence_elicitation","carry out premeditated murder",12,15744,2,"behavior_aggressive","0"
32,"dogs","prevalence_elicitation","carry out premeditated murder",12,15744,3,"behavior_aggressive","0"
32,"cats","prevalence_elicitation","carry out premeditated murder",12,15744,4,"behavior_aggressive","0"
32,"ferrets","prevalence_elicitation","carry out premeditated murder",12,15744,5,"behavior_aggressive","0"
33,NA,"category_elicitation",NA,NA,NA,NA,NA,"dogs"
33,NA,"category_elicitation",NA,NA,NA,NA,NA,"cats"
33,NA,"category_elicitation",NA,NA,NA,NA,NA,"elephants"
33,NA,"category_elicitation",NA,NA,NA,NA,NA,"giraffes"
33,NA,"category_elicitation",NA,NA,NA,NA,NA,"zebras"
