"workerid","rt","trial_type","property_type","trial_num","category","explanation","property","response"
28,24057,"implied_prevalence","habitat",19,"krivels","I don&quotechart think a significant amount of them exist in zoos and are mostly in the wild. ","live in zoos",0.21
28,19459,"implied_prevalence","psychological",20,"crullets","I don&quotechart think many animals feel emotions","experience emotions",0.14
28,14830,"implied_prevalence","behavior",21,"moxes","This is a more human like quailty","sing beautiful songs",0.25
28,2702,"implied_prevalence","diet",22,"dorbs","","eat insects",0.81
28,7152,"implied_prevalence","habitat",23,"pangolins","","live in high-rise buildings",0.08
28,5392,"implied_prevalence","disease_other",24,"mooks","","carry malaria",0.57
28,5563,"implied_prevalence","habitat",25,"grinks","","live in the hulls of sea vessels",0.46
28,2259,"implied_prevalence","disease_self",26,"dobles","","go bald",0.52
28,12356,"implied_prevalence","psychological",27,"javs","I dont&quotechar think animals experience emotions","experience empathy",0.2
28,2923,"implied_prevalence","diet",28,"luzaks","","eat grass",0.85
28,3338,"implied_prevalence","reproduction",29,"frams","","lay eggs in other birds&quotechar nests",0.86
28,2215,"implied_prevalence","psychological",30,"plovs","","are afraid of dogs",0.63
28,3559,"implied_prevalence","diet",31,"lorches","","eat candy wrappers",0.5
28,2719,"implied_prevalence","behavior",32,"ollers","","fly into building windows",0.67
28,2581,"implied_prevalence","diet",33,"feps","","eat garbage",0.69
28,3797,"implied_prevalence","psychological",34,"zorbs","","know how to ride bicycles",0.49
28,2604,"implied_prevalence","disease_self",35,"sapers","","get dandruff",0.48
28,3247,"implied_prevalence","reproduction",36,"kweps","","get erections",0.71
29,5241,"implied_prevalence","disease_self",1,"trufts","","get cancer",0.73
29,1661,"implied_prevalence","psychological",2,"moxes","","are afraid of dogs",0.52
29,1381,"implied_prevalence","reproduction",3,"glippets","","have dozens of sexual partners",0.59
29,3134,"implied_prevalence","behavior",4,"javs","","sing beautiful songs",0.39
29,1655,"implied_prevalence","disease_self",5,"taifels","","have strange genetic mutations",0.54
29,1449,"implied_prevalence","physical",6,"dobles","","have intensely beautiful feathers",0.68
29,2367,"implied_prevalence","disease_self",7,"fendles","","lose their teeth",0.73
29,1878,"implied_prevalence","behavior_aggressive",8,"lorches","","torture other animals",0.65
29,1244,"implied_prevalence","diet",9,"frams","","eat garbage",0.76
29,1113,"implied_prevalence","disease_self",10,"luzaks","","develop back problems",0.74
29,1722,"implied_prevalence","physical",11,"pangolins","","live to be five hundred years old",0.55
29,1806,"implied_prevalence","psychological",12,"crullets","","experience empathy",0.79
29,2167,"implied_prevalence","diet",13,"kweps","","feed on the carcasses of dead animals",0.8
29,1885,"implied_prevalence","psychological",14,"dorbs","","have personalities",0.75
29,1973,"implied_prevalence","diet",15,"dunkels","","eat cannabis",0.66
29,1925,"implied_prevalence","behavior",16,"zoovs","","use tools",0.5
29,4471,"implied_prevalence","habitat",17,"krivels","","live in high-rise buildings",0.57
29,2722,"implied_prevalence","habitat",18,"zorbs","","live in the hulls of sea vessels",0.7
29,1116,"implied_prevalence","psychological",19,"ollers","","are afraid of loud noises",0.58
29,1919,"implied_prevalence","behavior",20,"plovs","","perform in the circus",0.71
29,1642,"implied_prevalence","physical",21,"wugs","","have an exquisite sense of smell",0.62
29,1194,"implied_prevalence","behavior",22,"reesles","","like to cuddle",0.71
29,3474,"implied_prevalence","psychological",23,"grinks","","know when earthquakes are about to happen",0.42
29,1912,"implied_prevalence","diet",24,"ludinos","","eat candy wrappers",0.39
29,2795,"implied_prevalence","physical",25,"sapers","","have spots",0.79
29,1569,"implied_prevalence","reproduction",26,"elleps","","get erections",0.71
29,2145,"implied_prevalence","psychological",27,"thups","","know how to ride bicycles",0.71
29,1540,"implied_prevalence","reproduction",28,"morseths","","have a menstrual cycle",0.8
29,1933,"implied_prevalence","behavior",29,"stups","","sleep during the day",0.71
29,8718,"implied_prevalence","behavior",30,"feps","","ride the subway",0.32
29,3768,"implied_prevalence","disease_other",31,"cheebas","","transmit HIV",0.46
29,1322,"implied_prevalence","habitat",32,"mooks","","live in zoos",0.54
29,1344,"implied_prevalence","disease_self",33,"blins","","are addicted to nicotine",0.71
29,22406,"implied_prevalence","habitat",34,"kazzes","","live in urban areas",0.81
29,1335,"implied_prevalence","psychological",35,"daiths","","are intelligent",0.79
29,3527,"implied_prevalence","behavior",36,"ackles","","do handstands to scare off predators",0.74
30,32022,"implied_prevalence","behavior_aggressive",1,"ollers","Not many animals attack hikers at at all","attack hikers",0
30,8464,"implied_prevalence","psychological",2,"kweps","","are intelligent",0.78
30,9335,"implied_prevalence","behavior_aggressive",3,"moxes","","get in fights with other animals",0.67
30,7672,"implied_prevalence","diet",4,"glippets","","eat grass",0.98
30,20775,"implied_prevalence","diet",5,"dorbs","Not many could have access to soda.","drink soda",0.03
30,4623,"implied_prevalence","psychological",6,"kazzes","","experience empathy",0.91
30,3849,"implied_prevalence","disease_self",7,"feps","","go bald",0.93
30,30903,"implied_prevalence","diet",8,"crullets","There is always trash on the ground, good chance for any animal to eat.","eat candy wrappers",0.05
30,4983,"implied_prevalence","psychological",9,"wugs","","mourn their dead",0.9
30,6080,"implied_prevalence","behavior_aggressive",10,"dobles","","pound their chests to display dominance",0.94
30,28760,"implied_prevalence","habitat",11,"morseths","Most animals are not extinct so do not all live in zoos","live in zoos",0.04
30,31927,"implied_prevalence","disease_self",12,"grinks","They would be extinct if they all had siezures and died.","have seizures",0.03
30,21457,"implied_prevalence","physical",13,"daiths","Many animals have spots. Probably not half though. ","have spots",0.22
30,6174,"implied_prevalence","behavior",14,"fendles","","do handstands to scare off predators",0.32
30,4976,"implied_prevalence","behavior",15,"mooks","","use tools",0.88
30,3720,"implied_prevalence","psychological",16,"luzaks","","experience emotions",0.86
30,3415,"implied_prevalence","physical",17,"javs","","live to be a hundred years old",0.64
30,3512,"implied_prevalence","diet",18,"thups","","eat insects",0.95
30,21504,"implied_prevalence","behavior",19,"reesles","Most circuses have been closed down.","perform in the circus",0
30,4775,"implied_prevalence","diet",20,"blins","","cannibalize each other",0.96
30,3368,"implied_prevalence","disease_self",21,"plovs","","get dandruff",0.95
30,4824,"implied_prevalence","physical",22,"ackles","","have brown fur",0.83
30,35120,"implied_prevalence","psychological",23,"cheebas","Not many animals of any type can or will ride a bike","know how to ride bicycles",0
30,28494,"implied_prevalence","behavior",24,"elleps","Lots of trash in nature. Good chance animals will find.","play with bottlecaps",0.05
30,3264,"implied_prevalence","psychological",25,"zoovs","","are afraid of loud noises",0.88
30,4183,"implied_prevalence","behavior",26,"frams","","swim in shallow pools",0.98
30,3585,"implied_prevalence","reproduction",27,"pangolins","","have a menstrual cycle",0.99
30,4087,"implied_prevalence","disease_self",28,"lorches","","have strange genetic mutations",0.3
30,3527,"implied_prevalence","habitat",29,"ludinos","","live in urban areas",0.87
30,3799,"implied_prevalence","disease_self",30,"taifels","","develop back problems",0.88
30,4049,"implied_prevalence","reproduction",31,"stups","","attract mates by secreting pheromones",0.94
30,4503,"implied_prevalence","behavior",32,"krivels","","like to cuddle",0.34
30,33063,"implied_prevalence","disease_other",33,"sapers","If they all carried malaria much of other animal and human population will get it.","carry malaria",0.2
30,33208,"implied_prevalence","disease_other",34,"zorbs","The entire plant would get it if this was a significant number","transmit HIV",0.01
30,25896,"implied_prevalence","diet",35,"trufts","cannabis is found in nature. Easy for animals to eat.","eat cannabis",0.16
30,18223,"implied_prevalence","disease_self",36,"dunkels","They would die off if a lot of them did this.","lose their teeth",0.08
31,12779,"implied_prevalence","disease_self",1,"dobles","","get cancer",0.52
31,7634,"implied_prevalence","diet",2,"elleps","","drink alcohol left behind by tourists",0.99
31,6836,"implied_prevalence","disease_other",3,"kweps","","carry malaria",0.92
31,6022,"implied_prevalence","diet",4,"dorbs","","eat grass",0.57
31,7400,"implied_prevalence","behavior",5,"zorbs","","swim in shallow pools",0.44
31,6304,"implied_prevalence","behavior_aggressive",6,"dunkels","","pound their chests to display dominance",0.99
31,10328,"implied_prevalence","psychological",7,"ollers","","are intelligent",0.99
31,3828,"implied_prevalence","disease_other",8,"lorches","","transmit rabies",0.54
31,5131,"implied_prevalence","diet",9,"feps","","eat cannabis",0.47
31,14274,"implied_prevalence","physical",10,"fendles","","have very long wings",0.53
31,9360,"implied_prevalence","diet",11,"frams","","eat human food",0.55
31,7999,"implied_prevalence","behavior_aggressive",12,"crullets","","attack hikers",0.88
31,10036,"implied_prevalence","disease_self",13,"kazzes","","have strange genetic mutations",0.51
31,5476,"implied_prevalence","disease_self",14,"taifels","","have seizures",0.71
31,10227,"implied_prevalence","habitat",15,"krivels","","live in trees",0.53
31,6492,"implied_prevalence","psychological",16,"ackles","","mourn their dead",0.63
31,3893,"implied_prevalence","physical",17,"javs","","live to be twenty years old",0.4
31,16982,"implied_prevalence","disease_self",18,"moxes","","develop back problems",0.49
31,9473,"implied_prevalence","reproduction",19,"trufts","","have dozens of sexual partners",0.6
31,13642,"implied_prevalence","behavior",20,"grinks","","sing beautiful songs",0.68
31,8011,"implied_prevalence","behavior_aggressive",21,"pangolins","","steal farmers&quotechar crops",0.64
31,5296,"implied_prevalence","physical",22,"daiths","","have spots",0.58
31,22024,"implied_prevalence","behavior",23,"zoovs","I don&quotechart know of many animals that use tools.","use tools",0.04
31,47706,"implied_prevalence","habitat",24,"luzaks","Don&quotechart know what a Luzak looks like nor how tall it is, so it&quotechars difficult to imagine this.","live in high-rise buildings",0.23
31,4389,"implied_prevalence","diet",25,"blins","","feed on the carcasses of dead animals",0.49
31,2353,"implied_prevalence","diet",26,"glippets","","eat insects",0.53
31,3670,"implied_prevalence","behavior",27,"thups","","do handstands to scare off predators",0.6
31,4710,"implied_prevalence","psychological",28,"morseths","","are afraid of loud noises",0.84
31,4750,"implied_prevalence","disease_self",29,"plovs","","get dandruff",0.65
31,2750,"implied_prevalence","reproduction",30,"sapers","","have a menstrual cycle",0.75
31,11031,"implied_prevalence","diet",31,"wugs","","drink soda",0.36
31,5601,"implied_prevalence","physical",32,"reesles","","have intensely beautiful feathers",0.81
31,23212,"implied_prevalence","psychological",33,"ludinos","","are afraid of dogs",0.39
31,2787,"implied_prevalence","disease_other",34,"cheebas","","carry Lyme disease",0.64
31,8476,"implied_prevalence","disease_other",35,"mooks","","transmit HIV",0.98
31,4664,"implied_prevalence","reproduction",36,"stups","","lay eggs in other birds&quotechar nests",0.75
32,10760,"implied_prevalence","physical",1,"ludinos","","live to be a hundred years old",0.3
32,3224,"implied_prevalence","psychological",2,"dorbs","","develop phobias",0.31
32,43400,"implied_prevalence","behavior",3,"ollers","not all of them would need to do it","play with bottlecaps",0.22
32,8344,"implied_prevalence","behavior",4,"frams","","sleep during the day",0.79
32,5464,"implied_prevalence","diet",5,"plovs","","drink alcohol left behind by tourists",0.41
32,5488,"implied_prevalence","disease_self",6,"cheebas","","go bald",0.58
32,4312,"implied_prevalence","behavior",7,"pangolins","","chase their tails",0.86
32,7935,"implied_prevalence","diet",8,"thups","","eat human food",0.64
32,4752,"implied_prevalence","reproduction",9,"luzaks","","have dozens of sexual partners",0.87
32,4897,"implied_prevalence","behavior",10,"lorches","","do handstands to scare off predators",0.93
32,5959,"implied_prevalence","psychological",11,"wugs","","know when earthquakes are about to happen",0.86
32,5271,"implied_prevalence","diet",12,"stups","","eat candy wrappers",0.59
32,7849,"implied_prevalence","disease_other",13,"elleps","","carry malaria",0.3
32,40751,"implied_prevalence","behavior_aggressive",14,"dunkels","humans are the only thin that relates to","carry out premeditated murder",0.12
32,40295,"implied_prevalence","disease_other",15,"glippets","they can&quotechart all have it","transmit rabies",0.2
32,3368,"implied_prevalence","diet",16,"javs","","eat grass",0.86
32,4649,"implied_prevalence","behavior",17,"daiths","","swim in shallow pools",0.89
32,2503,"implied_prevalence","disease_other",18,"sapers","","transmit HIV",0.26
32,4264,"implied_prevalence","habitat",19,"blins","","live in high-rise buildings",0.57
32,3905,"implied_prevalence","diet",20,"kweps","","feed on the carcasses of dead animals",0.81
32,2872,"implied_prevalence","behavior_aggressive",21,"taifels","","capture other animals&quotechar territory",0.86
32,2224,"implied_prevalence","reproduction",22,"zoovs","","lay eggs in other birds&quotechar nests",0.84
32,3936,"implied_prevalence","behavior",23,"ackles","","use tools",0.87
32,101256,"implied_prevalence","behavior_aggressive",24,"mooks","","hunt other animals",0.84
32,2767,"implied_prevalence","behavior_aggressive",25,"grinks","","attack hikers",0.32
32,3928,"implied_prevalence","habitat",26,"feps","","live in urban areas",0.76
32,21319,"implied_prevalence","disease_self",27,"trufts","they&quotechard be extinct if it was all","get cancer",0.16
32,91721,"implied_prevalence","physical",28,"moxes","","have very long wings",0.89
32,4335,"implied_prevalence","behavior_aggressive",29,"kazzes","","torture other animals",0.51
32,68248,"implied_prevalence","physical",30,"zorbs","","have intensely beautiful feathers",0.51
32,5179,"implied_prevalence","diet",31,"fendles","","cannibalize each other",0.81
32,3636,"implied_prevalence","psychological",32,"morseths","","are afraid of loud noises",0.88
32,3960,"implied_prevalence","physical",33,"krivels","","live to be twenty years old",0.29
32,5056,"implied_prevalence","habitat",34,"dobles","","live in the hulls of sea vessels",0.56
32,4233,"implied_prevalence","disease_self",35,"reesles","","have seizures",0.55
32,3398,"implied_prevalence","diet",36,"crullets","","drink soda",0.53
33,15263,"implied_prevalence","behavior",1,"fendles","They&quotecharre animals","ride the subway",0
33,3623,"implied_prevalence","diet",2,"dunkels","","eat grass",0.73
33,14111,"implied_prevalence","diet",3,"ludinos","They might like soda","drink soda",0.07
33,55790,"implied_prevalence","psychological",4,"reesles","","are afraid of loud noises",0.97
33,16320,"implied_prevalence","diet",5,"dorbs","Why would they eat them?","eat candy wrappers",0.01
33,197183,"implied_prevalence","psychological",6,"sapers","It is difficult to do.","know how to ride bicycles",0.05
33,13000,"implied_prevalence","disease_self",7,"elleps","I feel like they&quotecharre already bald","go bald",0.06
33,4407,"implied_prevalence","behavior_aggressive",8,"kweps","","pound their chests to display dominance",0.78
33,2967,"implied_prevalence","physical",9,"ollers","","live to be twenty years old",0.79
33,5561,"implied_prevalence","habitat",10,"frams","","live in trees",0.92
33,3551,"implied_prevalence","diet",11,"morseths","","cannibalize each other",0.87
33,9007,"implied_prevalence","diet",12,"lorches","","eat garbage",0.86
33,3928,"implied_prevalence","diet",13,"glippets","","feed on the carcasses of dead animals",0.94
33,3072,"implied_prevalence","disease_self",14,"krivels","","have strange genetic mutations",0.64
33,15527,"implied_prevalence","behavior_aggressive",15,"wugs","","attack hikers",0.81
33,4431,"implied_prevalence","behavior_aggressive",16,"kazzes","","get in fights with other animals",0.8
33,2888,"implied_prevalence","physical",17,"blins","","have brown fur",0.68
33,2279,"implied_prevalence","disease_other",18,"feps","","transmit rabies",0.61
33,3335,"implied_prevalence","behavior_aggressive",19,"grinks","","carry out premeditated murder",0.37
33,2672,"implied_prevalence","psychological",20,"luzaks","","know when earthquakes are about to happen",0.73
33,2520,"implied_prevalence","physical",21,"javs","","have intensely beautiful feathers",0.94
33,2751,"implied_prevalence","physical",22,"zorbs","","live to be a hundred years old",0.74
33,2703,"implied_prevalence","behavior_aggressive",23,"cheebas","","steal farmers&quotechar crops",0.87
33,2456,"implied_prevalence","behavior",24,"stups","","perform in the circus",0.86
33,1793,"implied_prevalence","disease_self",25,"plovs","","get dandruff",0.94
33,2016,"implied_prevalence","psychological",26,"mooks","","develop phobias",0.73
33,6928,"implied_prevalence","behavior",27,"pangolins","","sleep during the day",0.92
33,2543,"implied_prevalence","psychological",28,"dobles","","experience emotions",0.98
33,4519,"implied_prevalence","diet",29,"moxes","","drink alcohol left behind by tourists",0.9
33,2097,"implied_prevalence","psychological",30,"ackles","","have personalities",0.98
33,10455,"implied_prevalence","habitat",31,"daiths","","live in high-rise buildings",0.85
33,1714,"implied_prevalence","behavior",32,"zoovs","","play with bottlecaps",0.71
33,3350,"implied_prevalence","disease_other",33,"trufts","","carry Lyme disease",0.84
33,2025,"implied_prevalence","behavior",34,"thups","","use tools",0.96
33,1502,"implied_prevalence","disease_other",35,"taifels","","carry malaria",0.82
33,3384,"implied_prevalence","reproduction",36,"crullets","","have dozens of sexual partners",0.83
34,5812,"implied_prevalence","psychological",1,"blins","","experience emotions",1
34,4016,"implied_prevalence","diet",2,"dobles","","eat cannabis",0.63
34,4539,"implied_prevalence","diet",3,"fendles","","drink alcohol left behind by tourists",0.35
34,4308,"implied_prevalence","diet",4,"wugs","","cannibalize each other",0.71
34,5218,"implied_prevalence","disease_self",5,"crullets","","have seizures",0.62
34,4096,"implied_prevalence","diet",6,"pangolins","","eat insects",0.99
34,5290,"implied_prevalence","psychological",7,"grinks","","experience empathy",1
34,4437,"implied_prevalence","disease_self",8,"glippets","","have strange genetic mutations",1
34,5375,"implied_prevalence","physical",9,"reesles","","have very long wings",0.99
34,4980,"implied_prevalence","diet",10,"plovs","","eat garbage",0.88
34,2876,"implied_prevalence","behavior_aggressive",11,"stups","","hunt other animals",1
34,5132,"implied_prevalence","disease_self",12,"frams","","get dandruff",0.85
34,3806,"implied_prevalence","behavior_aggressive",13,"daiths","","capture other animals&quotechar territory",0.91
34,23155,"implied_prevalence","psychological",14,"lorches","I dont think animals can ride bicycles? ","know how to ride bicycles",0
34,4021,"implied_prevalence","disease_self",15,"ludinos","","develop back problems",0.32
34,4303,"implied_prevalence","behavior_aggressive",16,"thups","","pound their chests to display dominance",0.99
34,3053,"implied_prevalence","disease_other",17,"sapers","","carry malaria",0.89
34,2908,"implied_prevalence","behavior_aggressive",18,"feps","","attack hikers",0.66
34,3913,"implied_prevalence","reproduction",19,"mooks","","lay eggs without needing fertilization",1
34,5562,"implied_prevalence","behavior",20,"ackles","","fly into building windows",0.72
34,4475,"implied_prevalence","disease_other",21,"dunkels","","transmit rabies",0.92
34,3916,"implied_prevalence","physical",22,"zorbs","","have an exquisite sense of smell",0.99
34,11402,"implied_prevalence","behavior",23,"cheebas","","chase their tails",0.83
34,26094,"implied_prevalence","behavior",24,"ollers","Ollers don&quotechart ride the subway on a remote island. ","ride the subway",0
34,6478,"implied_prevalence","disease_self",25,"moxes","","lose their teeth",1
34,4099,"implied_prevalence","psychological",26,"zoovs","","mourn their dead",1
34,98414,"implied_prevalence","disease_other",27,"javs","","carry Lyme disease",0.87
34,3123,"implied_prevalence","behavior",28,"trufts","","sing beautiful songs",0.56
34,5851,"implied_prevalence","psychological",29,"taifels","","are intelligent",0.9
34,5567,"implied_prevalence","habitat",30,"kweps","","live in trees",1
34,8567,"implied_prevalence","psychological",31,"krivels","","develop phobias",0.72
34,3874,"implied_prevalence","physical",32,"luzaks","","have brown fur",1
34,5955,"implied_prevalence","disease_other",33,"kazzes","","transmit HIV",0.85
34,25145,"implied_prevalence","behavior",34,"dorbs","I dont think they perform in the circus","perform in the circus",0
34,3616,"implied_prevalence","diet",35,"morseths","","feed on the carcasses of dead animals",0.99
34,16942,"implied_prevalence","behavior",36,"elleps","I guess maybe they do? ","do handstands to scare off predators",0.18
35,7583,"implied_prevalence","diet",1,"dobles","","eat garbage",0.91
35,4564,"implied_prevalence","habitat",2,"kazzes","","live in trees",0.94
35,3771,"implied_prevalence","diet",3,"lorches","","eat cannabis",0.8
35,6234,"implied_prevalence","behavior",4,"javs","","like to cuddle",0.85
35,7815,"implied_prevalence","psychological",5,"thups","","experience emotions",0.9
35,9542,"implied_prevalence","habitat",6,"cheebas","","live in urban areas",0.94
35,1858,"implied_prevalence","psychological",7,"taifels","","are intelligent",1
35,7582,"implied_prevalence","psychological",8,"grinks","","are afraid of dogs",0.8
35,4431,"implied_prevalence","disease_other",9,"luzaks","","transmit rabies",0.85
35,2583,"implied_prevalence","disease_self",10,"ackles","","lose their teeth",1
35,5918,"implied_prevalence","behavior_aggressive",11,"ludinos","","get in fights with other animals",0.85
35,8092,"implied_prevalence","habitat",12,"zorbs","","live in the hulls of sea vessels",0.86
35,2521,"implied_prevalence","diet",13,"fendles","","feed on the carcasses of dead animals",1
35,2823,"implied_prevalence","reproduction",14,"dunkels","","get erections",1
35,6313,"implied_prevalence","disease_other",15,"feps","","carry malaria",0.68
35,5781,"implied_prevalence","disease_other",16,"kweps","","carry Lyme disease",0.62
35,3454,"implied_prevalence","diet",17,"sapers","","drink soda",0.77
35,2411,"implied_prevalence","psychological",18,"plovs","","have personalities",1
35,9512,"implied_prevalence","physical",19,"krivels","","have intensely beautiful feathers",0.96
35,3614,"implied_prevalence","behavior",20,"glippets","","use tools",1
35,3928,"implied_prevalence","reproduction",21,"frams","","lay eggs without needing fertilization",1
35,9174,"implied_prevalence","diet",22,"trufts","","eat candy wrappers",0.63
35,5710,"implied_prevalence","physical",23,"stups","","have brown fur",0.93
35,5472,"implied_prevalence","physical",24,"daiths","","live to be five hundred years old",0.33
35,7750,"implied_prevalence","diet",25,"morseths","","eat grass",1
35,4617,"implied_prevalence","behavior",26,"dorbs","","fly into building windows",0.44
35,3331,"implied_prevalence","diet",27,"ollers","","drink alcohol left behind by tourists",0.5
35,45906,"implied_prevalence","behavior_aggressive",28,"pangolins","I believe that only a small percentage would actually willingly kill another living creature.","carry out premeditated murder",0.2
35,12691,"implied_prevalence","disease_self",29,"crullets","","develop back problems",0.68
35,4572,"implied_prevalence","reproduction",30,"elleps","","have a menstrual cycle",0.85
35,2874,"implied_prevalence","disease_self",31,"mooks","","get cancer",0.33
35,7857,"implied_prevalence","psychological",32,"blins","","know when earthquakes are about to happen",0.89
35,4677,"implied_prevalence","habitat",33,"wugs","","live in high-rise buildings",0.59
35,9935,"implied_prevalence","diet",34,"reesles","","eat people",0.42
35,5626,"implied_prevalence","disease_self",35,"moxes","","are addicted to nicotine",0.44
35,2634,"implied_prevalence","physical",36,"zoovs","","have spots",0.83
