"workerid","rt","trial_type","property","trial_num","experimentResults","missing","explanation","n_data","condition","distribution","property_type","response","category"
215,91281,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 98, 100, 100, 0, 100, 0, 0, 0, 98, u'?']",10,"The animals were split between half almost completely knowing and not knowing at all.",10,"prior","rare_deterministic","psychological",0.96,"O"
216,61237,"prior_manipulation","know when earthquakes are about to happen",1,"[72, 77, 0, 0, 1, 75, 75, 73, 1, 1, u'?']",10,"There seemed to be a pattern of which ones would know ",10,"prior","rare_strong","psychological",0.09,"K"
216,61237,"prior_manipulation","know when earthquakes are about to happen",1,"[72, 77, 0, 0, 1, 75, 75, 73, 1, 1, u'?']",10,"There seemed to be a pattern of which ones would know ",10,"prior","rare_strong","psychological",0.09,"L"
216,61237,"prior_manipulation","know when earthquakes are about to happen",1,"[72, 77, 0, 0, 1, 75, 75, 73, 1, 1, u'?']",10,"There seemed to be a pattern of which ones would know ",10,"prior","rare_strong","psychological",0.76,"M"
216,61237,"prior_manipulation","know when earthquakes are about to happen",1,"[72, 77, 0, 0, 1, 75, 75, 73, 1, 1, u'?']",10,"There seemed to be a pattern of which ones would know ",10,"prior","rare_strong","psychological",0.75,"N"
216,61237,"prior_manipulation","know when earthquakes are about to happen",1,"[72, 77, 0, 0, 1, 75, 75, 73, 1, 1, u'?']",10,"There seemed to be a pattern of which ones would know ",10,"prior","rare_strong","psychological",0.76,"O"
217,137120,"prior_manipulation","know when earthquakes are about to happen",1,"[51, 28, 44, 25, 26, 26, 30, 54, 53, 48, u'?']",10,"The previous animals were at ou around 50% so I assumed the next group will be as well.",10,"prior","weak_or_half","psychological",0.58,"K"
217,137120,"prior_manipulation","know when earthquakes are about to happen",1,"[51, 28, 44, 25, 26, 26, 30, 54, 53, 48, u'?']",10,"The previous animals were at ou around 50% so I assumed the next group will be as well.",10,"prior","weak_or_half","psychological",0.56,"L"
217,137120,"prior_manipulation","know when earthquakes are about to happen",1,"[51, 28, 44, 25, 26, 26, 30, 54, 53, 48, u'?']",10,"The previous animals were at ou around 50% so I assumed the next group will be as well.",10,"prior","weak_or_half","psychological",0.45,"M"
217,137120,"prior_manipulation","know when earthquakes are about to happen",1,"[51, 28, 44, 25, 26, 26, 30, 54, 53, 48, u'?']",10,"The previous animals were at ou around 50% so I assumed the next group will be as well.",10,"prior","weak_or_half","psychological",0.69,"N"
217,137120,"prior_manipulation","know when earthquakes are about to happen",1,"[51, 28, 44, 25, 26, 26, 30, 54, 53, 48, u'?']",10,"The previous animals were at ou around 50% so I assumed the next group will be as well.",10,"prior","weak_or_half","psychological",0.53,"O"
218,159834,"prior_manipulation","know when earthquakes are about to happen",1,"[44, 57, 0, 44, 52, 1, 50, 0, 2, 2, u'?']",10,"It seems like a good average, given the past examples.",10,"prior","rare_half","psychological",0.16,"K"
218,159834,"prior_manipulation","know when earthquakes are about to happen",1,"[44, 57, 0, 44, 52, 1, 50, 0, 2, 2, u'?']",10,"It seems like a good average, given the past examples.",10,"prior","rare_half","psychological",0.47,"L"
218,159834,"prior_manipulation","know when earthquakes are about to happen",1,"[44, 57, 0, 44, 52, 1, 50, 0, 2, 2, u'?']",10,"It seems like a good average, given the past examples.",10,"prior","rare_half","psychological",0.01,"M"
218,159834,"prior_manipulation","know when earthquakes are about to happen",1,"[44, 57, 0, 44, 52, 1, 50, 0, 2, 2, u'?']",10,"It seems like a good average, given the past examples.",10,"prior","rare_half","psychological",0.16,"N"
218,159834,"prior_manipulation","know when earthquakes are about to happen",1,"[44, 57, 0, 44, 52, 1, 50, 0, 2, 2, u'?']",10,"It seems like a good average, given the past examples.",10,"prior","rare_half","psychological",0.01,"O"
219,88313,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 28, 24, 2, 0, 29, 0, 27, 26, u'?']",10,"the others seemed to be pretty similar not too far apart, so that is why I went the way I did. ",10,"prior","rare_weak","psychological",0.21,"K"
219,88313,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 28, 24, 2, 0, 29, 0, 27, 26, u'?']",10,"the others seemed to be pretty similar not too far apart, so that is why I went the way I did. ",10,"prior","rare_weak","psychological",0.18,"L"
219,88313,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 28, 24, 2, 0, 29, 0, 27, 26, u'?']",10,"the others seemed to be pretty similar not too far apart, so that is why I went the way I did. ",10,"prior","rare_weak","psychological",0.18,"M"
219,88313,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 28, 24, 2, 0, 29, 0, 27, 26, u'?']",10,"the others seemed to be pretty similar not too far apart, so that is why I went the way I did. ",10,"prior","rare_weak","psychological",0.17,"N"
219,88313,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 28, 24, 2, 0, 29, 0, 27, 26, u'?']",10,"the others seemed to be pretty similar not too far apart, so that is why I went the way I did. ",10,"prior","rare_weak","psychological",0.2,"O"
220,96066,"prior_manipulation","know when earthquakes are about to happen",1,"[28, 23, 0, 1, 0, 0, 26, 26, 25, 0, u'?']",10,"The answer seems to be either 0-1% or in the twenties, so I randomly assigned one of the traits to each animal",10,"prior","rare_weak","psychological",0.3,"K"
220,96066,"prior_manipulation","know when earthquakes are about to happen",1,"[28, 23, 0, 1, 0, 0, 26, 26, 25, 0, u'?']",10,"The answer seems to be either 0-1% or in the twenties, so I randomly assigned one of the traits to each animal",10,"prior","rare_weak","psychological",0.01,"L"
220,96066,"prior_manipulation","know when earthquakes are about to happen",1,"[28, 23, 0, 1, 0, 0, 26, 26, 25, 0, u'?']",10,"The answer seems to be either 0-1% or in the twenties, so I randomly assigned one of the traits to each animal",10,"prior","rare_weak","psychological",0.01,"M"
220,96066,"prior_manipulation","know when earthquakes are about to happen",1,"[28, 23, 0, 1, 0, 0, 26, 26, 25, 0, u'?']",10,"The answer seems to be either 0-1% or in the twenties, so I randomly assigned one of the traits to each animal",10,"prior","rare_weak","psychological",0.3,"N"
220,96066,"prior_manipulation","know when earthquakes are about to happen",1,"[28, 23, 0, 1, 0, 0, 26, 26, 25, 0, u'?']",10,"The answer seems to be either 0-1% or in the twenties, so I randomly assigned one of the traits to each animal",10,"prior","rare_weak","psychological",0.31,"O"
221,173672,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 54, 97, 100, 43, 47, 53, 49, 99, 98, u'?']",10,"There seemed to be a pattern and I was trying to use the same in answering this.",10,"prior","half_or_deterministic","psychological",0.91,"K"
221,173672,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 54, 97, 100, 43, 47, 53, 49, 99, 98, u'?']",10,"There seemed to be a pattern and I was trying to use the same in answering this.",10,"prior","half_or_deterministic","psychological",0.41,"L"
221,173672,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 54, 97, 100, 43, 47, 53, 49, 99, 98, u'?']",10,"There seemed to be a pattern and I was trying to use the same in answering this.",10,"prior","half_or_deterministic","psychological",0.41,"M"
221,173672,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 54, 97, 100, 43, 47, 53, 49, 99, 98, u'?']",10,"There seemed to be a pattern and I was trying to use the same in answering this.",10,"prior","half_or_deterministic","psychological",0.91,"N"
221,173672,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 54, 97, 100, 43, 47, 53, 49, 99, 98, u'?']",10,"There seemed to be a pattern and I was trying to use the same in answering this.",10,"prior","half_or_deterministic","psychological",0.89,"O"
222,327138,"prior_manipulation","know when earthquakes are about to happen",1,"[79, 100, 74, 99, 99, 76, 99, 98, 77, 76, u'?']",10,"Tried to follow a possible pattern in the percentages for animals C-J",10,"prior","strong_or_deterministic","psychological",0.95,"K"
222,327138,"prior_manipulation","know when earthquakes are about to happen",1,"[79, 100, 74, 99, 99, 76, 99, 98, 77, 76, u'?']",10,"Tried to follow a possible pattern in the percentages for animals C-J",10,"prior","strong_or_deterministic","psychological",0.94,"L"
222,327138,"prior_manipulation","know when earthquakes are about to happen",1,"[79, 100, 74, 99, 99, 76, 99, 98, 77, 76, u'?']",10,"Tried to follow a possible pattern in the percentages for animals C-J",10,"prior","strong_or_deterministic","psychological",0.7,"M"
222,327138,"prior_manipulation","know when earthquakes are about to happen",1,"[79, 100, 74, 99, 99, 76, 99, 98, 77, 76, u'?']",10,"Tried to follow a possible pattern in the percentages for animals C-J",10,"prior","strong_or_deterministic","psychological",0.68,"N"
222,327138,"prior_manipulation","know when earthquakes are about to happen",1,"[79, 100, 74, 99, 99, 76, 99, 98, 77, 76, u'?']",10,"Tried to follow a possible pattern in the percentages for animals C-J",10,"prior","strong_or_deterministic","psychological",0.94,"O"
223,241432,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 78, 0, 75, 0, 73, 75, 72, 0, 1, u'?']",10,"I&quotecharm assuming, based on the previous animals, that the trait ""know when earthquakes are about to happen"" are either absent in a species or are present at about a 75% rate. ",10,"prior","rare_strong","psychological",0,"K"
223,241432,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 78, 0, 75, 0, 73, 75, 72, 0, 1, u'?']",10,"I&quotecharm assuming, based on the previous animals, that the trait ""know when earthquakes are about to happen"" are either absent in a species or are present at about a 75% rate. ",10,"prior","rare_strong","psychological",0.75,"L"
223,241432,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 78, 0, 75, 0, 73, 75, 72, 0, 1, u'?']",10,"I&quotecharm assuming, based on the previous animals, that the trait ""know when earthquakes are about to happen"" are either absent in a species or are present at about a 75% rate. ",10,"prior","rare_strong","psychological",0,"M"
223,241432,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 78, 0, 75, 0, 73, 75, 72, 0, 1, u'?']",10,"I&quotecharm assuming, based on the previous animals, that the trait ""know when earthquakes are about to happen"" are either absent in a species or are present at about a 75% rate. ",10,"prior","rare_strong","psychological",0.72,"N"
223,241432,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 78, 0, 75, 0, 73, 75, 72, 0, 1, u'?']",10,"I&quotecharm assuming, based on the previous animals, that the trait ""know when earthquakes are about to happen"" are either absent in a species or are present at about a 75% rate. ",10,"prior","rare_strong","psychological",0.8,"O"
224,82234,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 80, 73, 75, 0, 0, 0, 0, 76, 72, u'?']",10,"It just seemed to be the pattern that I saw in the first animals.",10,"prior","rare_strong","psychological",0.66,"K"
224,82234,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 80, 73, 75, 0, 0, 0, 0, 76, 72, u'?']",10,"It just seemed to be the pattern that I saw in the first animals.",10,"prior","rare_strong","psychological",0,"L"
224,82234,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 80, 73, 75, 0, 0, 0, 0, 76, 72, u'?']",10,"It just seemed to be the pattern that I saw in the first animals.",10,"prior","rare_strong","psychological",0,"M"
224,82234,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 80, 73, 75, 0, 0, 0, 0, 76, 72, u'?']",10,"It just seemed to be the pattern that I saw in the first animals.",10,"prior","rare_strong","psychological",0.68,"N"
224,82234,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 80, 73, 75, 0, 0, 0, 0, 76, 72, u'?']",10,"It just seemed to be the pattern that I saw in the first animals.",10,"prior","rare_strong","psychological",0.65,"O"
225,84182,"prior_manipulation","know when earthquakes are about to happen",1,"[96, 29, 25, 27, 25, 99, 98, 100, 100, 25, u'?']",10,"Based on the patterns with the others ",10,"prior","weak_or_deterministic","psychological",1,"K"
225,84182,"prior_manipulation","know when earthquakes are about to happen",1,"[96, 29, 25, 27, 25, 99, 98, 100, 100, 25, u'?']",10,"Based on the patterns with the others ",10,"prior","weak_or_deterministic","psychological",0.98,"L"
225,84182,"prior_manipulation","know when earthquakes are about to happen",1,"[96, 29, 25, 27, 25, 99, 98, 100, 100, 25, u'?']",10,"Based on the patterns with the others ",10,"prior","weak_or_deterministic","psychological",0.77,"M"
225,84182,"prior_manipulation","know when earthquakes are about to happen",1,"[96, 29, 25, 27, 25, 99, 98, 100, 100, 25, u'?']",10,"Based on the patterns with the others ",10,"prior","weak_or_deterministic","psychological",0.61,"N"
225,84182,"prior_manipulation","know when earthquakes are about to happen",1,"[96, 29, 25, 27, 25, 99, 98, 100, 100, 25, u'?']",10,"Based on the patterns with the others ",10,"prior","weak_or_deterministic","psychological",0.86,"O"
226,111510,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 27, 0, 0, 0, 0, 25, 24, 28, 0, u'?']",10,"no real reason",10,"prior","rare_weak","psychological",0.15,"K"
226,111510,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 27, 0, 0, 0, 0, 25, 24, 28, 0, u'?']",10,"no real reason",10,"prior","rare_weak","psychological",0.18,"L"
226,111510,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 27, 0, 0, 0, 0, 25, 24, 28, 0, u'?']",10,"no real reason",10,"prior","rare_weak","psychological",0.12,"M"
226,111510,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 27, 0, 0, 0, 0, 25, 24, 28, 0, u'?']",10,"no real reason",10,"prior","rare_weak","psychological",0.16,"N"
226,111510,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 27, 0, 0, 0, 0, 25, 24, 28, 0, u'?']",10,"no real reason",10,"prior","rare_weak","psychological",0.23,"O"
227,102534,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 51, 50, 53, 99, 50, 98, 97, 50, 100, u'?']",10,"Because there seemed to be a pattern of the latter animals having a high percentage of being able to predict with occasional breaks of around 50% ability. ",10,"prior","half_or_deterministic","psychological",0.93,"K"
227,102534,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 51, 50, 53, 99, 50, 98, 97, 50, 100, u'?']",10,"Because there seemed to be a pattern of the latter animals having a high percentage of being able to predict with occasional breaks of around 50% ability. ",10,"prior","half_or_deterministic","psychological",0.91,"L"
227,102534,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 51, 50, 53, 99, 50, 98, 97, 50, 100, u'?']",10,"Because there seemed to be a pattern of the latter animals having a high percentage of being able to predict with occasional breaks of around 50% ability. ",10,"prior","half_or_deterministic","psychological",0.42,"M"
227,102534,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 51, 50, 53, 99, 50, 98, 97, 50, 100, u'?']",10,"Because there seemed to be a pattern of the latter animals having a high percentage of being able to predict with occasional breaks of around 50% ability. ",10,"prior","half_or_deterministic","psychological",0.89,"N"
227,102534,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 51, 50, 53, 99, 50, 98, 97, 50, 100, u'?']",10,"Because there seemed to be a pattern of the latter animals having a high percentage of being able to predict with occasional breaks of around 50% ability. ",10,"prior","half_or_deterministic","psychological",0.9,"O"
228,125263,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 98, 75, 75, 73, 100, 76, 73, 98, 100, u'?']",10,"A lot of animals had a high percent change. From the trend, I would guess the next would be close to my pick.",10,"prior","strong_or_deterministic","psychological",0.85,"K"
228,125263,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 98, 75, 75, 73, 100, 76, 73, 98, 100, u'?']",10,"A lot of animals had a high percent change. From the trend, I would guess the next would be close to my pick.",10,"prior","strong_or_deterministic","psychological",0.85,"L"
228,125263,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 98, 75, 75, 73, 100, 76, 73, 98, 100, u'?']",10,"A lot of animals had a high percent change. From the trend, I would guess the next would be close to my pick.",10,"prior","strong_or_deterministic","psychological",0.87,"M"
228,125263,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 98, 75, 75, 73, 100, 76, 73, 98, 100, u'?']",10,"A lot of animals had a high percent change. From the trend, I would guess the next would be close to my pick.",10,"prior","strong_or_deterministic","psychological",0.87,"N"
228,125263,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 98, 75, 75, 73, 100, 76, 73, 98, 100, u'?']",10,"A lot of animals had a high percent change. From the trend, I would guess the next would be close to my pick.",10,"prior","strong_or_deterministic","psychological",0.86,"O"
229,184216,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 50, 100, 49, 100, 51, 100, 98, 46, 53, u'?']",10,"There seemed to be a pattern at first of every other species knowing ~100% of the time when earthquakes were going to happen.  The rest seemed to be around 50%.",10,"prior","half_or_deterministic","psychological",0.96,"K"
229,184216,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 50, 100, 49, 100, 51, 100, 98, 46, 53, u'?']",10,"There seemed to be a pattern at first of every other species knowing ~100% of the time when earthquakes were going to happen.  The rest seemed to be around 50%.",10,"prior","half_or_deterministic","psychological",0.51,"L"
229,184216,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 50, 100, 49, 100, 51, 100, 98, 46, 53, u'?']",10,"There seemed to be a pattern at first of every other species knowing ~100% of the time when earthquakes were going to happen.  The rest seemed to be around 50%.",10,"prior","half_or_deterministic","psychological",0.98,"M"
229,184216,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 50, 100, 49, 100, 51, 100, 98, 46, 53, u'?']",10,"There seemed to be a pattern at first of every other species knowing ~100% of the time when earthquakes were going to happen.  The rest seemed to be around 50%.",10,"prior","half_or_deterministic","psychological",0.46,"N"
229,184216,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 50, 100, 49, 100, 51, 100, 98, 46, 53, u'?']",10,"There seemed to be a pattern at first of every other species knowing ~100% of the time when earthquakes were going to happen.  The rest seemed to be around 50%.",10,"prior","half_or_deterministic","psychological",0.51,"O"
230,156786,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 0, 100, 0, 99, 1, 0, 100, 95, 0, u'?']",10,"It seemed like it kind of alternated for the most part that one animal would have a high % but the next would not be efficient at knowing when the earthquake would happen.",10,"prior","rare_deterministic","psychological",0.89,"K"
230,156786,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 0, 100, 0, 99, 1, 0, 100, 95, 0, u'?']",10,"It seemed like it kind of alternated for the most part that one animal would have a high % but the next would not be efficient at knowing when the earthquake would happen.",10,"prior","rare_deterministic","psychological",0.05,"L"
230,156786,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 0, 100, 0, 99, 1, 0, 100, 95, 0, u'?']",10,"It seemed like it kind of alternated for the most part that one animal would have a high % but the next would not be efficient at knowing when the earthquake would happen.",10,"prior","rare_deterministic","psychological",0.88,"M"
230,156786,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 0, 100, 0, 99, 1, 0, 100, 95, 0, u'?']",10,"It seemed like it kind of alternated for the most part that one animal would have a high % but the next would not be efficient at knowing when the earthquake would happen.",10,"prior","rare_deterministic","psychological",0.02,"N"
230,156786,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 0, 100, 0, 99, 1, 0, 100, 95, 0, u'?']",10,"It seemed like it kind of alternated for the most part that one animal would have a high % but the next would not be efficient at knowing when the earthquake would happen.",10,"prior","rare_deterministic","psychological",0.94,"O"
231,163116,"prior_manipulation","know when earthquakes are about to happen",1,"[69, 73, 76, 80, 74, 0, 3, 0, 0, 0, u'?']",10,"It seems that when they discover more animals it doesn&quotechart seem that they have the ability to predict the earthquake",10,"prior","rare_strong","psychological",0.1,"K"
231,163116,"prior_manipulation","know when earthquakes are about to happen",1,"[69, 73, 76, 80, 74, 0, 3, 0, 0, 0, u'?']",10,"It seems that when they discover more animals it doesn&quotechart seem that they have the ability to predict the earthquake",10,"prior","rare_strong","psychological",0.13,"L"
231,163116,"prior_manipulation","know when earthquakes are about to happen",1,"[69, 73, 76, 80, 74, 0, 3, 0, 0, 0, u'?']",10,"It seems that when they discover more animals it doesn&quotechart seem that they have the ability to predict the earthquake",10,"prior","rare_strong","psychological",0.22,"M"
231,163116,"prior_manipulation","know when earthquakes are about to happen",1,"[69, 73, 76, 80, 74, 0, 3, 0, 0, 0, u'?']",10,"It seems that when they discover more animals it doesn&quotechart seem that they have the ability to predict the earthquake",10,"prior","rare_strong","psychological",0.22,"N"
231,163116,"prior_manipulation","know when earthquakes are about to happen",1,"[69, 73, 76, 80, 74, 0, 3, 0, 0, 0, u'?']",10,"It seems that when they discover more animals it doesn&quotechart seem that they have the ability to predict the earthquake",10,"prior","rare_strong","psychological",0.17,"O"
232,173276,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 100, 99, 22, 100, 30, 27, 27, 98, 100, u'?']",10,"about 50 percent of the animals know when earthquakes are about to happen",10,"prior","weak_or_deterministic","psychological",0.88,"K"
232,173276,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 100, 99, 22, 100, 30, 27, 27, 98, 100, u'?']",10,"about 50 percent of the animals know when earthquakes are about to happen",10,"prior","weak_or_deterministic","psychological",0.16,"L"
232,173276,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 100, 99, 22, 100, 30, 27, 27, 98, 100, u'?']",10,"about 50 percent of the animals know when earthquakes are about to happen",10,"prior","weak_or_deterministic","psychological",0.89,"M"
232,173276,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 100, 99, 22, 100, 30, 27, 27, 98, 100, u'?']",10,"about 50 percent of the animals know when earthquakes are about to happen",10,"prior","weak_or_deterministic","psychological",0.89,"N"
232,173276,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 100, 99, 22, 100, 30, 27, 27, 98, 100, u'?']",10,"about 50 percent of the animals know when earthquakes are about to happen",10,"prior","weak_or_deterministic","psychological",0.16,"O"
233,258279,"prior_manipulation","know when earthquakes are about to happen",1,"[26, 100, 100, 23, 100, 96, 97, 26, 20, 24, u'?']",10,"it seemed like the additional animals as the list progressed were less likely to know when quakes were about to happen so I&quotecharm continuing that pattern of assumption",10,"prior","weak_or_deterministic","psychological",0.12,"K"
233,258279,"prior_manipulation","know when earthquakes are about to happen",1,"[26, 100, 100, 23, 100, 96, 97, 26, 20, 24, u'?']",10,"it seemed like the additional animals as the list progressed were less likely to know when quakes were about to happen so I&quotecharm continuing that pattern of assumption",10,"prior","weak_or_deterministic","psychological",0.12,"L"
233,258279,"prior_manipulation","know when earthquakes are about to happen",1,"[26, 100, 100, 23, 100, 96, 97, 26, 20, 24, u'?']",10,"it seemed like the additional animals as the list progressed were less likely to know when quakes were about to happen so I&quotecharm continuing that pattern of assumption",10,"prior","weak_or_deterministic","psychological",0.12,"M"
233,258279,"prior_manipulation","know when earthquakes are about to happen",1,"[26, 100, 100, 23, 100, 96, 97, 26, 20, 24, u'?']",10,"it seemed like the additional animals as the list progressed were less likely to know when quakes were about to happen so I&quotecharm continuing that pattern of assumption",10,"prior","weak_or_deterministic","psychological",0.11,"N"
233,258279,"prior_manipulation","know when earthquakes are about to happen",1,"[26, 100, 100, 23, 100, 96, 97, 26, 20, 24, u'?']",10,"it seemed like the additional animals as the list progressed were less likely to know when quakes were about to happen so I&quotecharm continuing that pattern of assumption",10,"prior","weak_or_deterministic","psychological",0.11,"O"
234,110705,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 72, 70, 75, 77, 100, 99, 100, 100, 78, u'?']",10,"I guessed based on what the results from the previous animals were.",10,"prior","strong_or_deterministic","psychological",0.75,"K"
234,110705,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 72, 70, 75, 77, 100, 99, 100, 100, 78, u'?']",10,"I guessed based on what the results from the previous animals were.",10,"prior","strong_or_deterministic","psychological",1,"L"
234,110705,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 72, 70, 75, 77, 100, 99, 100, 100, 78, u'?']",10,"I guessed based on what the results from the previous animals were.",10,"prior","strong_or_deterministic","psychological",0.77,"M"
234,110705,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 72, 70, 75, 77, 100, 99, 100, 100, 78, u'?']",10,"I guessed based on what the results from the previous animals were.",10,"prior","strong_or_deterministic","psychological",0.76,"N"
234,110705,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 72, 70, 75, 77, 100, 99, 100, 100, 78, u'?']",10,"I guessed based on what the results from the previous animals were.",10,"prior","strong_or_deterministic","psychological",0.76,"O"
235,101636,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 1, 0, 0, 51, 50, 0, 53, 49, 45, u'?']",10,"There was quite a few animals that had close to 50% but not all of them. I think this capture a good probability. ",10,"prior","rare_half","psychological",0.24,"K"
235,101636,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 1, 0, 0, 51, 50, 0, 53, 49, 45, u'?']",10,"There was quite a few animals that had close to 50% but not all of them. I think this capture a good probability. ",10,"prior","rare_half","psychological",0.37,"L"
235,101636,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 1, 0, 0, 51, 50, 0, 53, 49, 45, u'?']",10,"There was quite a few animals that had close to 50% but not all of them. I think this capture a good probability. ",10,"prior","rare_half","psychological",0.33,"M"
235,101636,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 1, 0, 0, 51, 50, 0, 53, 49, 45, u'?']",10,"There was quite a few animals that had close to 50% but not all of them. I think this capture a good probability. ",10,"prior","rare_half","psychological",0.31,"N"
235,101636,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 1, 0, 0, 51, 50, 0, 53, 49, 45, u'?']",10,"There was quite a few animals that had close to 50% but not all of them. I think this capture a good probability. ",10,"prior","rare_half","psychological",0.44,"O"
236,110195,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 0, 0, 0, 1, 74, 76, 76, 0, 78, u'?']",10,"It seemed like more animals did not know when earthquakes were going to happen.  When the animal did know, it was around 75 percent.",10,"prior","rare_strong","psychological",0.01,"K"
236,110195,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 0, 0, 0, 1, 74, 76, 76, 0, 78, u'?']",10,"It seemed like more animals did not know when earthquakes were going to happen.  When the animal did know, it was around 75 percent.",10,"prior","rare_strong","psychological",0.01,"L"
236,110195,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 0, 0, 0, 1, 74, 76, 76, 0, 78, u'?']",10,"It seemed like more animals did not know when earthquakes were going to happen.  When the animal did know, it was around 75 percent.",10,"prior","rare_strong","psychological",0.67,"M"
236,110195,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 0, 0, 0, 1, 74, 76, 76, 0, 78, u'?']",10,"It seemed like more animals did not know when earthquakes were going to happen.  When the animal did know, it was around 75 percent.",10,"prior","rare_strong","psychological",0.69,"N"
236,110195,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 0, 0, 0, 1, 74, 76, 76, 0, 78, u'?']",10,"It seemed like more animals did not know when earthquakes were going to happen.  When the animal did know, it was around 75 percent.",10,"prior","rare_strong","psychological",0.02,"O"
237,160664,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 1, 76, 74, 0, 1, 2, 74, 0, 77, u'?']",10,"No particular reason, just guesses.  There isn&quotechart any information really available to help make a concrete estimation.",10,"prior","rare_strong","psychological",0.11,"K"
237,160664,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 1, 76, 74, 0, 1, 2, 74, 0, 77, u'?']",10,"No particular reason, just guesses.  There isn&quotechart any information really available to help make a concrete estimation.",10,"prior","rare_strong","psychological",0.76,"L"
237,160664,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 1, 76, 74, 0, 1, 2, 74, 0, 77, u'?']",10,"No particular reason, just guesses.  There isn&quotechart any information really available to help make a concrete estimation.",10,"prior","rare_strong","psychological",0.66,"M"
237,160664,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 1, 76, 74, 0, 1, 2, 74, 0, 77, u'?']",10,"No particular reason, just guesses.  There isn&quotechart any information really available to help make a concrete estimation.",10,"prior","rare_strong","psychological",0.05,"N"
237,160664,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 1, 76, 74, 0, 1, 2, 74, 0, 77, u'?']",10,"No particular reason, just guesses.  There isn&quotechart any information really available to help make a concrete estimation.",10,"prior","rare_strong","psychological",0.15,"O"
