"workerid","rt","trial_type","property_type","trial_num","category","explanation","original_response","property","response"
108,6213,"implied_prevalence","behavior",14,"ackles",NA,NA,"ride the subway",0.82
108,6881,"implied_prevalence","habitat",15,"mooks",NA,NA,"live in urban areas",1
108,6954,"implied_prevalence","reproduction",16,"frams",NA,NA,"attract mates by secreting pheromones",0.88
108,3797,"implied_prevalence","diet",17,"ludinos",NA,NA,"drink alcohol left behind by tourists",0.83
108,7363,"implied_prevalence","physical",18,"thups",NA,NA,"live to be five hundred years old",0.93
108,2770,"implied_prevalence","behavior",19,"daiths",NA,NA,"use tools",0.82
108,2345,"implied_prevalence","psychological",20,"reesles",NA,NA,"are afraid of dogs",0.85
108,2119,"implied_prevalence","behavior",21,"zoovs",NA,NA,"perform in the circus",0.81
108,2048,"implied_prevalence","diet",22,"grinks",NA,NA,"eat insects",0.89
108,3635,"implied_prevalence","behavior",23,"sapers",NA,NA,"sleep during the day",1
108,3149,"implied_prevalence","behavior",24,"luzaks",NA,NA,"fly into building windows",0.79
108,5412,"implied_prevalence","reproduction",25,"blins",NA,NA,"get erections",0.79
108,2966,"implied_prevalence","diet",26,"dorbs",NA,NA,"eat cannabis",0.8
108,4286,"implied_prevalence","physical",27,"dobles",NA,NA,"have brown fur",0.93
108,2346,"implied_prevalence","psychological",28,"taifels",NA,NA,"mourn their dead",0.86
108,2890,"implied_prevalence","diet",29,"dunkels",NA,NA,"cannibalize each other",0.78
108,1822,"implied_prevalence","habitat",30,"elleps",NA,NA,"live in zoos",0.89
108,3082,"implied_prevalence","behavior",31,"morseths",NA,NA,"sing beautiful songs",0.89
108,2349,"implied_prevalence","disease_other",32,"kweps",NA,NA,"transmit rabies",0.8
108,4991,"implied_prevalence","psychological",33,"zorbs",NA,NA,"know how to ride bicycles",0.89
108,2934,"implied_prevalence","physical",34,"lorches",NA,NA,"live to be a hundred years old",0.94
108,2870,"implied_prevalence","behavior",35,"feps",NA,NA,"like to cuddle",0.81
108,2766,"implied_prevalence","psychological",36,"ollers",NA,NA,"are afraid of loud noises",0.74
108,27523,"explain_responses","disease_self",1,"stups","i feel like less then half would have the mutations",0.33,"have strange genetic mutations",0.18
108,13629,"explain_responses","behavior_aggressive",2,"pangolins","i feel like they would not torture other animals often.",0.34,"torture other animals",0.19
109,10294,"implied_prevalence","behavior",1,"dobles",NA,NA,"do handstands to scare off predators",1
109,6880,"implied_prevalence","disease_self",2,"thups",NA,NA,"develop back problems",1
109,4112,"implied_prevalence","habitat",3,"reesles",NA,NA,"live in trees",1
109,2688,"implied_prevalence","diet",4,"feps",NA,NA,"eat grass",1
109,7736,"implied_prevalence","physical",5,"lorches",NA,NA,"live to be twenty years old",0.84
109,3774,"implied_prevalence","behavior",6,"wugs",NA,NA,"sing beautiful songs",1
109,2362,"implied_prevalence","habitat",7,"dunkels",NA,NA,"live in urban areas",1
109,3350,"implied_prevalence","behavior",8,"elleps",NA,NA,"swim in shallow pools",1
109,6264,"implied_prevalence","psychological",9,"fendles",NA,NA,"know how to ride bicycles",0.99
109,3090,"implied_prevalence","disease_other",10,"frams",NA,NA,"transmit HIV",1
109,3190,"implied_prevalence","physical",11,"pangolins",NA,NA,"have very long wings",1
109,3110,"implied_prevalence","behavior_aggressive",12,"glippets",NA,NA,"torture other animals",1
109,3242,"implied_prevalence","physical",13,"blins",NA,NA,"have intensely beautiful feathers",1
109,2976,"implied_prevalence","psychological",14,"plovs",NA,NA,"are afraid of dogs",1
109,2366,"implied_prevalence","physical",15,"morseths",NA,NA,"have an exquisite sense of smell",1
109,5904,"implied_prevalence","physical",16,"stups",NA,NA,"live to be a hundred years old",0.81
109,4584,"implied_prevalence","behavior",17,"luzaks",NA,NA,"fly into building windows",1
109,3898,"implied_prevalence","behavior_aggressive",18,"kazzes",NA,NA,"attack hikers",1
109,9862,"implied_prevalence","disease_self",19,"sapers",NA,NA,"get addicted to nicotine",0.72
109,3224,"implied_prevalence","diet",20,"dorbs",NA,NA,"eat human food",1
109,2874,"implied_prevalence","behavior_aggressive",21,"crullets",NA,NA,"pound their chests to display dominance",1
109,2638,"implied_prevalence","diet",22,"daiths",NA,NA,"eat garbage",1
109,2614,"implied_prevalence","reproduction",23,"ollers",NA,NA,"give birth underwater",1
109,2202,"implied_prevalence","behavior_aggressive",24,"trufts",NA,NA,"steal farmers&quotechar crops",1
109,2928,"implied_prevalence","physical",25,"cheebas",NA,NA,"have brown fur",1
109,2934,"implied_prevalence","diet",26,"taifels",NA,NA,"feed on the carcasses of dead animals",1
109,2402,"implied_prevalence","behavior_aggressive",27,"krivels",NA,NA,"get in fights with other animals",1
109,3614,"implied_prevalence","reproduction",28,"mooks",NA,NA,"lay eggs in other birds&quotechar nests",1
109,2672,"implied_prevalence","habitat",29,"grinks",NA,NA,"live in high-rise buildings",1
109,2138,"implied_prevalence","behavior",30,"moxes",NA,NA,"ride the subway",1
109,7854,"implied_prevalence","behavior_aggressive",31,"ackles",NA,NA,"carry out premeditated murder",0.11
109,3680,"implied_prevalence","habitat",32,"zorbs",NA,NA,"live in the hulls of sea vessels",1
109,2946,"implied_prevalence","diet",33,"zoovs",NA,NA,"eat insects",1
109,3806,"implied_prevalence","diet",34,"kweps",NA,NA,"drink alcohol left behind by tourists",1
109,2536,"implied_prevalence","diet",35,"javs",NA,NA,"eat cannabis",1
109,3570,"implied_prevalence","diet",36,"ludinos",NA,NA,"eat candy wrappers",1
109,22366,"explain_responses","behavior_aggressive",1,"ackles","I read this as they can do it, and figured not many would do it",0.11,"carry out premeditated murder",0.11
110,5276,"implied_prevalence","reproduction",1,"fendles",NA,NA,"have a menstrual cycle",0.5
110,8009,"implied_prevalence","behavior",2,"frams",NA,NA,"fly into building windows",0.25
110,6659,"implied_prevalence","behavior",3,"reesles",NA,NA,"do handstands to scare off predators",1
110,11491,"implied_prevalence","disease_other",4,"plovs",NA,NA,"carry Lyme disease",0.5
110,4429,"implied_prevalence","physical",5,"mooks",NA,NA,"have brown fur",1
110,12089,"implied_prevalence","behavior_aggressive",6,"wugs",NA,NA,"pound their chests to display dominance",0.5
110,3977,"implied_prevalence","psychological",7,"cheebas",NA,NA,"are afraid of dogs",1
110,5326,"implied_prevalence","physical",8,"moxes",NA,NA,"live to be five hundred years old",1
110,5116,"implied_prevalence","disease_other",9,"kazzes",NA,NA,"carry malaria",0.5
110,4226,"implied_prevalence","behavior_aggressive",10,"javs",NA,NA,"carry out premeditated murder",1
110,4211,"implied_prevalence","habitat",11,"sapers",NA,NA,"live in urban areas",1
110,3976,"implied_prevalence","diet",12,"zorbs",NA,NA,"eat candy wrappers",1
110,3460,"implied_prevalence","behavior",13,"zoovs",NA,NA,"chase their tails",1
110,4614,"implied_prevalence","psychological",14,"grinks",NA,NA,"mourn their dead",1
110,5851,"implied_prevalence","reproduction",15,"ackles",NA,NA,"lay eggs in other birds&quotechar nests",0.5
110,2983,"implied_prevalence","habitat",16,"elleps",NA,NA,"live in trees",1
110,8622,"implied_prevalence","reproduction",17,"pangolins",NA,NA,"lay eggs without needing fertilization",0.5
110,3531,"implied_prevalence","diet",18,"lorches",NA,NA,"eat people",1
110,3732,"implied_prevalence","psychological",19,"dobles",NA,NA,"experience emotions",1
110,4630,"implied_prevalence","behavior",20,"stups",NA,NA,"sleep during the day",1
110,3613,"implied_prevalence","behavior",21,"ollers",NA,NA,"ride the subway",1
110,3144,"implied_prevalence","psychological",22,"glippets",NA,NA,"have personalities",1
110,3863,"implied_prevalence","behavior",23,"trufts",NA,NA,"swim in shallow pools",1
110,2771,"implied_prevalence","diet",24,"daiths",NA,NA,"eat garbage",1
110,4297,"implied_prevalence","behavior_aggressive",25,"crullets",NA,NA,"get in fights with other animals",1
110,16818,"implied_prevalence","diet",26,"thups",NA,NA,"fish in the Hudson River",1
110,4266,"implied_prevalence","physical",27,"krivels",NA,NA,"have intensely beautiful feathers",1
110,4713,"implied_prevalence","disease_self",28,"dorbs",NA,NA,"develop back problems",1
110,3861,"implied_prevalence","disease_other",29,"kweps",NA,NA,"transmit HIV",1
110,5041,"implied_prevalence","psychological",30,"taifels",NA,NA,"know how to ride bicycles",1
110,5309,"implied_prevalence","disease_self",31,"morseths",NA,NA,"have strange genetic mutations",1
110,6780,"implied_prevalence","habitat",32,"blins",NA,NA,"live in high-rise buildings",1
110,2749,"implied_prevalence","behavior",33,"dunkels",NA,NA,"play with bottlecaps",1
110,3321,"implied_prevalence","behavior_aggressive",34,"ludinos",NA,NA,"steal farmers&quotechar crops",1
110,8817,"implied_prevalence","diet",35,"luzaks",NA,NA,"cannibalize each other",0.5
110,2942,"implied_prevalence","diet",36,"feps",NA,NA,"eat grass",1
110,36384,"explain_responses","behavior",1,"frams","I figured not all Frams would live in the areas where bulidings would be for then to fly into.",0.25,"fly into building windows",0.25
111,1846,"implied_prevalence","disease_self",1,"wugs",NA,NA,"have seizures",0.51
111,2446,"implied_prevalence","behavior_aggressive",2,"stups",NA,NA,"capture other animals&quotechar territory",0.65
111,3919,"implied_prevalence","physical",3,"fendles",NA,NA,"have brown fur",0.64
111,849,"implied_prevalence","behavior",4,"pangolins",NA,NA,"sleep during the day",0.53
111,696,"implied_prevalence","psychological",5,"luzaks",NA,NA,"know when earthquakes are about to happen",0.78
111,736,"implied_prevalence","disease_self",6,"daiths",NA,NA,"get addicted to nicotine",0.6
111,991,"implied_prevalence","diet",7,"kweps",NA,NA,"eat people",0.69
111,657,"implied_prevalence","diet",8,"ludinos",NA,NA,"cannibalize each other",0.51
111,624,"implied_prevalence","behavior",9,"dunkels",NA,NA,"fly into building windows",0.72
111,736,"implied_prevalence","diet",10,"taifels",NA,NA,"drink soda",0.51
111,640,"implied_prevalence","disease_self",11,"elleps",NA,NA,"get dandruff",0.35
111,655,"implied_prevalence","psychological",12,"feps",NA,NA,"know how to open doors",0.62
111,783,"implied_prevalence","reproduction",13,"crullets",NA,NA,"lay eggs in other birds&quotechar nests",0.56
111,673,"implied_prevalence","diet",14,"cheebas",NA,NA,"eat garbage",0.64
111,655,"implied_prevalence","reproduction",15,"zoovs",NA,NA,"attract mates by secreting pheromones",0.6
111,1897,"implied_prevalence","habitat",16,"morseths",NA,NA,"live in high-rise buildings",0.52
111,736,"implied_prevalence","behavior",17,"ollers",NA,NA,"ride the subway",0.73
111,672,"implied_prevalence","behavior_aggressive",18,"dorbs",NA,NA,"hunt other animals",0.6
111,856,"implied_prevalence","physical",19,"glippets",NA,NA,"have very long wings",0.68
111,760,"implied_prevalence","diet",20,"blins",NA,NA,"eat grass",0.51
111,17040,"implied_prevalence","habitat",21,"sapers",NA,NA,"live in the hulls of sea vessels",0.56
111,1327,"implied_prevalence","physical",22,"ackles",NA,NA,"have an exquisite sense of smell",0.5
111,1233,"implied_prevalence","diet",23,"frams",NA,NA,"eat candy wrappers",0.57
111,999,"implied_prevalence","diet",24,"moxes",NA,NA,"eat cannabis",0.5
111,1800,"implied_prevalence","behavior_aggressive",25,"lorches",NA,NA,"get in fights with other animals",0.62
111,1144,"implied_prevalence","habitat",26,"javs",NA,NA,"live in zoos",0.7
111,815,"implied_prevalence","disease_other",27,"dobles",NA,NA,"transmit rabies",0.56
111,1329,"implied_prevalence","behavior",28,"mooks",NA,NA,"perform in the circus",0.59
111,1391,"implied_prevalence","disease_other",29,"zorbs",NA,NA,"transmit HIV",0.5
111,1513,"implied_prevalence","disease_self",30,"kazzes",NA,NA,"lose their teeth",0.58
111,2431,"implied_prevalence","psychological",31,"plovs",NA,NA,"experience emotions",0.84
111,1968,"implied_prevalence","physical",32,"trufts",NA,NA,"live to be a hundred years old",0.42
111,1249,"implied_prevalence","habitat",33,"reesles",NA,NA,"live in urban areas",0.64
111,1543,"implied_prevalence","disease_self",34,"krivels",NA,NA,"get cancer",0.3
111,2472,"implied_prevalence","diet",35,"thups",NA,NA,"eat insects",0.84
111,1031,"implied_prevalence","behavior",36,"grinks",NA,NA,"like to cuddle",0.53
111,10951,"explain_responses","disease_self",1,"elleps","They don&quotechart all get it",0.35,"get dandruff",0.26
111,10672,"explain_responses","physical",2,"trufts","That&quotechars just the longest life",0.42,"live to be a hundred years old",0.32
111,25383,"explain_responses","disease_self",3,"krivels","Cancer doesn&quotechart always occur",0.3,"get cancer",0.28
112,11652,"implied_prevalence","disease_other",1,"crullets",NA,NA,"carry malaria",0.15
112,7756,"implied_prevalence","psychological",2,"blins",NA,NA,"know how to ride bicycles",0.5
112,10718,"implied_prevalence","physical",3,"cheebas",NA,NA,"have very long wings",1
112,8991,"implied_prevalence","diet",4,"kazzes",NA,NA,"feed on the carcasses of dead animals",1
112,6352,"implied_prevalence","psychological",5,"daiths",NA,NA,"develop phobias",0.35
112,4799,"implied_prevalence","behavior",6,"ackles",NA,NA,"sleep during the day",1
112,9216,"implied_prevalence","behavior_aggressive",7,"taifels",NA,NA,"capture other animals&quotechar territory",0.8
112,6537,"implied_prevalence","reproduction",8,"frams",NA,NA,"have dozens of sexual partners",0.75
112,9160,"implied_prevalence","behavior_aggressive",9,"feps",NA,NA,"carry out premeditated murder",0.1
112,4319,"implied_prevalence","psychological",10,"dunkels",NA,NA,"are afraid of loud noises",0.95
112,5779,"implied_prevalence","psychological",11,"fendles",NA,NA,"mourn their dead",0.9
112,5970,"implied_prevalence","physical",12,"wugs",NA,NA,"have an exquisite sense of smell",0.98
112,5717,"implied_prevalence","behavior_aggressive",13,"plovs",NA,NA,"get in fights with other animals",0.95
112,4106,"implied_prevalence","diet",14,"elleps",NA,NA,"eat cannabis",1
112,4254,"implied_prevalence","reproduction",15,"morseths",NA,NA,"give birth underwater",1
112,4333,"implied_prevalence","behavior",16,"javs",NA,NA,"chase their tails",0.95
112,6207,"implied_prevalence","behavior",17,"mooks",NA,NA,"play with bottlecaps",0.15
112,10853,"implied_prevalence","habitat",18,"zoovs",NA,NA,"live in zoos",0.05
112,8352,"implied_prevalence","physical",19,"zorbs",NA,NA,"live to be five hundred years old",0.65
112,3500,"implied_prevalence","reproduction",20,"luzaks",NA,NA,"get erections",1
112,4083,"implied_prevalence","reproduction",21,"trufts",NA,NA,"lay eggs in other birds&quotechar nests",1
112,8019,"implied_prevalence","diet",22,"krivels",NA,NA,"eat people",0.05
112,4597,"implied_prevalence","behavior_aggressive",23,"stups",NA,NA,"steal farmers&quotechar crops",0.3
112,7235,"implied_prevalence","physical",24,"dorbs",NA,NA,"have spots",0.99
112,7091,"implied_prevalence","psychological",25,"thups",NA,NA,"know how to open doors",0.2
112,7146,"implied_prevalence","behavior_aggressive",26,"kweps",NA,NA,"torture other animals",0.6
112,4741,"implied_prevalence","physical",27,"sapers",NA,NA,"have intensely beautiful feathers",0.98
112,5440,"implied_prevalence","behavior",28,"dobles",NA,NA,"like to cuddle",0.65
112,4420,"implied_prevalence","behavior",29,"ludinos",NA,NA,"sing beautiful songs",1
112,3501,"implied_prevalence","behavior_aggressive",30,"glippets",NA,NA,"hunt other animals",1
112,4858,"implied_prevalence","behavior",31,"ollers",NA,NA,"fly into building windows",0.03
112,5821,"implied_prevalence","diet",32,"reesles",NA,NA,"eat candy wrappers",0.05
112,4977,"implied_prevalence","physical",33,"grinks",NA,NA,"live to be a hundred years old",0.75
112,4450,"implied_prevalence","disease_other",34,"moxes",NA,NA,"carry Lyme disease",0.4
112,6234,"implied_prevalence","reproduction",35,"lorches",NA,NA,"have a menstrual cycle",0.51
112,13328,"implied_prevalence","psychological",36,"pangolins",NA,NA,"know when earthquakes are about to happen",0.9
112,35509,"explain_responses","behavior_aggressive",1,"stups","I figure it&quotechars something any of them would do, but only if they lived near a farm.",0.3,"steal farmers&quotechar crops",0.3
112,52649,"explain_responses","behavior_aggressive",2,"feps","I may have guessed low, but I took this as something they would be capable of, but usually not do.",0.1,"carry out premeditated murder",0.25
112,39178,"explain_responses","psychological",3,"thups","I expected this to apply only to ones who lived with or near humans, and many would not.",0.2,"know how to open doors",0.25
112,60600,"explain_responses","behavior",4,"mooks","I figured that this would only happen for some of them, and they would have to be in a place where a bottlecap was at a time they could play.",0.15,"play with bottlecaps",0.15
112,43113,"explain_responses","habitat",5,"zoovs","I took this to mean they could live in zoos, but most would still be wild, like most zoo animals.",0.05,"live in zoos",0.05
113,13753,"implied_prevalence","diet",1,"zorbs",NA,NA,"eat people",0
113,20239,"implied_prevalence","behavior",2,"blins",NA,NA,"ride the subway",0.16
113,4371,"implied_prevalence","psychological",3,"mooks",NA,NA,"know how to ride bicycles",0
113,7513,"implied_prevalence","habitat",4,"morseths",NA,NA,"live in the hulls of sea vessels",0.26
113,19086,"implied_prevalence","diet",5,"dobles",NA,NA,"fish in the Hudson River",1
113,14394,"implied_prevalence","disease_other",6,"dorbs",NA,NA,"transmit rabies",0.66
113,6555,"implied_prevalence","physical",7,"thups",NA,NA,"have brown fur",0.8
113,6539,"implied_prevalence","diet",8,"glippets",NA,NA,"drink soda",0.28
113,5264,"implied_prevalence","diet",9,"fendles",NA,NA,"eat cannabis",0
113,9161,"implied_prevalence","behavior",10,"javs",NA,NA,"swim in shallow pools",0.8
113,9200,"implied_prevalence","behavior",11,"feps",NA,NA,"chase their tails",0.81
113,17835,"implied_prevalence","psychological",12,"elleps",NA,NA,"have personalities",0.41
113,22193,"implied_prevalence","reproduction",13,"moxes",NA,NA,"have a menstrual cycle",0.89
113,14782,"implied_prevalence","disease_other",14,"lorches",NA,NA,"carry malaria",0.42
113,4342,"implied_prevalence","disease_other",15,"ludinos",NA,NA,"transmit HIV",0.12
113,7124,"implied_prevalence","diet",16,"zoovs",NA,NA,"eat garbage",0.42
113,30668,"implied_prevalence","diet",17,"ollers",NA,NA,"feed on the carcasses of dead animals",0.09
113,5507,"implied_prevalence","reproduction",18,"kazzes",NA,NA,"lay eggs without needing fertilization",0.71
113,5649,"implied_prevalence","diet",19,"luzaks",NA,NA,"cannibalize each other",0.22
113,7444,"implied_prevalence","disease_self",20,"dunkels",NA,NA,"get dandruff",0.07
113,4678,"implied_prevalence","behavior_aggressive",21,"wugs",NA,NA,"steal farmers&quotechar crops",0.19
113,7878,"implied_prevalence","reproduction",22,"sapers",NA,NA,"have dozens of sexual partners",0.68
113,8267,"implied_prevalence","psychological",23,"pangolins",NA,NA,"know how to open doors",0.22
113,5437,"implied_prevalence","psychological",24,"frams",NA,NA,"know when earthquakes are about to happen",0.56
113,3976,"implied_prevalence","disease_self",25,"daiths",NA,NA,"have seizures",0.41
113,6196,"implied_prevalence","behavior",26,"plovs",NA,NA,"fly into building windows",0.5
113,9064,"implied_prevalence","disease_other",27,"crullets",NA,NA,"carry Lyme disease",0.78
113,5589,"implied_prevalence","psychological",28,"grinks",NA,NA,"experience empathy",0.72
113,5448,"implied_prevalence","psychological",29,"taifels",NA,NA,"are afraid of loud noises",0.93
113,3388,"implied_prevalence","disease_self",30,"trufts",NA,NA,"go bald",0.2
113,8446,"implied_prevalence","diet",31,"krivels",NA,NA,"eat grass",0.99
113,5876,"implied_prevalence","diet",32,"kweps",NA,NA,"eat human food",0.51
113,3778,"implied_prevalence","behavior",33,"cheebas",NA,NA,"like to cuddle",0.7
113,5061,"implied_prevalence","diet",34,"stups",NA,NA,"eat candy wrappers",0.04
113,4496,"implied_prevalence","habitat",35,"reesles",NA,NA,"live in zoos",0.44
113,3965,"implied_prevalence","disease_self",36,"ackles",NA,NA,"get addicted to nicotine",0.05
113,78229,"explain_responses","diet",1,"zorbs","i dont believe they main food is people or that they actually eat people",0,"eat people",0
113,60697,"explain_responses","habitat",2,"reesles","because maybe if they lived in zoos we will know that species for a really long time. but maybe they hide..",0.44,"live in zoos",0.44
113,31093,"explain_responses","diet",3,"luzaks","because i dont think of an animal that cannibalize each other ",0.22,"cannibalize each other",0.2
113,49554,"explain_responses","disease_self",4,"ackles","I think is a silly fact. and is really improbable ",0.05,"get addicted to nicotine",0.04
113,39757,"explain_responses","diet",5,"fendles","i think is a funny fact but not real at all",0,"eat cannabis",0
114,14311,"implied_prevalence","psychological",1,"mooks",NA,NA,"mourn their dead",0.98
114,9569,"implied_prevalence","behavior",2,"ackles",NA,NA,"ride the subway",0.4
114,7015,"implied_prevalence","behavior_aggressive",3,"sapers",NA,NA,"hunt other animals",0.62
114,4674,"implied_prevalence","diet",4,"dunkels",NA,NA,"eat insects",0.99
114,7546,"implied_prevalence","psychological",5,"blins",NA,NA,"experience emotions",0.99
114,4587,"implied_prevalence","disease_self",6,"wugs",NA,NA,"have seizures",0.13
114,3973,"implied_prevalence","psychological",7,"krivels",NA,NA,"are intelligent",0.78
114,8623,"implied_prevalence","reproduction",8,"javs",NA,NA,"have dozens of sexual partners",0.34
114,3440,"implied_prevalence","behavior",9,"ollers",NA,NA,"perform in the circus",0.07
114,4198,"implied_prevalence","reproduction",10,"ludinos",NA,NA,"get erections",0.47
114,4946,"implied_prevalence","diet",11,"elleps",NA,NA,"eat garbage",0.83
114,7756,"implied_prevalence","physical",12,"glippets",NA,NA,"live to be five hundred years old",0.08
114,3927,"implied_prevalence","physical",13,"reesles",NA,NA,"have very long wings",0.84
114,5820,"implied_prevalence","physical",14,"trufts",NA,NA,"live to be twenty years old",0.82
114,3630,"implied_prevalence","physical",15,"zoovs",NA,NA,"have intensely beautiful feathers",0.86
114,3133,"implied_prevalence","behavior_aggressive",16,"feps",NA,NA,"steal farmers&quotechar crops",0.09
114,3629,"implied_prevalence","physical",17,"thups",NA,NA,"have spots",0.9
114,8411,"implied_prevalence","reproduction",18,"moxes",NA,NA,"attract mates by secreting pheromones",0.52
114,6582,"implied_prevalence","behavior",19,"crullets",NA,NA,"swim in shallow pools",0.92
114,5113,"implied_prevalence","behavior",20,"daiths",NA,NA,"sing beautiful songs",0.84
114,4776,"implied_prevalence","diet",21,"kweps",NA,NA,"fish in the Hudson River",0.14
114,4619,"implied_prevalence","reproduction",22,"dobles",NA,NA,"lay eggs in other birds&quotechar nests",0.66
114,5938,"implied_prevalence","diet",23,"pangolins",NA,NA,"eat human food",0.73
114,4168,"implied_prevalence","behavior_aggressive",24,"cheebas",NA,NA,"torture other animals",0.02
114,2869,"implied_prevalence","behavior_aggressive",25,"grinks",NA,NA,"get in fights with other animals",0.16
114,3543,"implied_prevalence","behavior_aggressive",26,"dorbs",NA,NA,"capture other animals&quotechar territory",0.42
114,5702,"implied_prevalence","habitat",27,"plovs",NA,NA,"live in the hulls of sea vessels",0.87
114,6845,"implied_prevalence","disease_other",28,"luzaks",NA,NA,"transmit rabies",0.34
114,5111,"implied_prevalence","diet",29,"morseths",NA,NA,"eat cannabis",0.61
114,5076,"implied_prevalence","behavior",30,"taifels",NA,NA,"use tools",0.69
114,4526,"implied_prevalence","diet",31,"kazzes",NA,NA,"cannibalize each other",0.8
114,4459,"implied_prevalence","disease_self",32,"zorbs",NA,NA,"have strange genetic mutations",0.42
114,6643,"implied_prevalence","physical",33,"frams",NA,NA,"have brown fur",0.28
114,4088,"implied_prevalence","behavior",34,"stups",NA,NA,"sleep during the day",0.86
114,5007,"implied_prevalence","reproduction",35,"lorches",NA,NA,"give birth underwater",0.94
114,4931,"implied_prevalence","disease_self",36,"fendles",NA,NA,"lose their teeth",0.76
114,33830,"explain_responses","disease_self",1,"wugs","If the number was too high, they might have issues reproducing, thus I thought the percentage may be low.",0.13,"have seizures",0.13
114,41148,"explain_responses","physical",2,"frams","Assuming blonde and black fur exist, I figured it would be a moderate amount, though I probably went too low.",0.28,"have brown fur",0.34
114,22911,"explain_responses","disease_self",3,"zorbs","Not really.  It was an honest guess.",0.42,"have strange genetic mutations",0.42
114,29083,"explain_responses","reproduction",4,"ludinos","Again, assuming they consist of male and female genders, there are probably more female than male.",0.47,"get erections",0.47
114,45489,"explain_responses","reproduction",5,"javs","I couldn&quotechart help but translate this question into something more applicable to a human, so I figured it had to be lower than half.",0.34,"have dozens of sexual partners",0.34
115,33785,"implied_prevalence","reproduction",1,"cheebas",NA,NA,"have a menstrual cycle",0.8
115,8841,"implied_prevalence","diet",2,"dorbs",NA,NA,"eat cannabis",0.94
115,11768,"implied_prevalence","reproduction",3,"kazzes",NA,NA,"lay eggs in other birds&quotechar nests",0.33
115,11878,"implied_prevalence","behavior",4,"thups",NA,NA,"perform in the circus",0.19
115,7217,"implied_prevalence","habitat",5,"feps",NA,NA,"live in the hulls of sea vessels",0.66
115,17187,"implied_prevalence","physical",6,"frams",NA,NA,"have an exquisite sense of smell",0.96
115,14782,"implied_prevalence","diet",7,"ackles",NA,NA,"eat people",0.91
115,15916,"implied_prevalence","behavior_aggressive",8,"krivels",NA,NA,"get in fights with other animals",0.7
115,11406,"implied_prevalence","diet",9,"daiths",NA,NA,"fish in the Hudson River",0.34
115,6785,"implied_prevalence","behavior_aggressive",10,"morseths",NA,NA,"torture other animals",0.73
115,7894,"implied_prevalence","disease_self",11,"javs",NA,NA,"get cancer",0.23
115,8573,"implied_prevalence","disease_self",12,"grinks",NA,NA,"get addicted to nicotine",0.38
115,5114,"implied_prevalence","psychological",13,"kweps",NA,NA,"have personalities",0.88
115,9120,"implied_prevalence","diet",14,"plovs",NA,NA,"eat grass",0.99
115,5583,"implied_prevalence","behavior_aggressive",15,"ollers",NA,NA,"attack hikers",0.2
115,6972,"implied_prevalence","behavior_aggressive",16,"pangolins",NA,NA,"steal farmers&quotechar crops",0.21
115,7425,"implied_prevalence","behavior",17,"wugs",NA,NA,"play with bottlecaps",0.29
115,6045,"implied_prevalence","psychological",18,"dunkels",NA,NA,"experience emotions",0.86
115,7648,"implied_prevalence","behavior",19,"luzaks",NA,NA,"sing beautiful songs",0.64
115,11047,"implied_prevalence","psychological",20,"taifels",NA,NA,"are afraid of loud noises",0.82
115,10380,"implied_prevalence","psychological",21,"lorches",NA,NA,"are intelligent",0.9
115,16978,"implied_prevalence","behavior",22,"zorbs",NA,NA,"like to cuddle",0.77
115,6376,"implied_prevalence","disease_other",23,"sapers",NA,NA,"transmit rabies",0.89
115,11654,"implied_prevalence","behavior_aggressive",24,"dobles",NA,NA,"pound their chests to display dominance",0.95
115,8148,"implied_prevalence","physical",25,"mooks",NA,NA,"have very long wings",0.98
115,9032,"implied_prevalence","diet",26,"crullets",NA,NA,"eat human food",0.89
115,5275,"implied_prevalence","psychological",27,"elleps",NA,NA,"develop phobias",0.81
115,4952,"implied_prevalence","disease_other",28,"fendles",NA,NA,"carry Lyme disease",0.93
115,8672,"implied_prevalence","psychological",29,"zoovs",NA,NA,"know when earthquakes are about to happen",0.98
115,4243,"implied_prevalence","diet",30,"moxes",NA,NA,"drink soda",0.3
115,62837,"implied_prevalence","habitat",31,"glippets",NA,NA,"live in urban areas",0.87
115,8865,"implied_prevalence","diet",32,"blins",NA,NA,"eat insects",1
115,7556,"implied_prevalence","behavior",33,"trufts",NA,NA,"fly into building windows",0.6
115,5651,"implied_prevalence","physical",34,"reesles",NA,NA,"have brown fur",0.89
115,10882,"implied_prevalence","reproduction",35,"ludinos",NA,NA,"lay eggs without needing fertilization",1
115,6809,"implied_prevalence","psychological",36,"stups",NA,NA,"know how to ride bicycles",0.31
115,54188,"explain_responses","behavior_aggressive",1,"pangolins","Pangolins have to have the opportunity to steal. Only some of them will be near a farm. ",0.21,"steal farmers&quotechar crops",0.21
115,50421,"explain_responses","disease_self",2,"javs","Just like humans only some will get cancer. Not all will get it only a percent. ",0.23,"get cancer",0.14
115,45670,"explain_responses","behavior",3,"wugs","Opportunity will allow for them to play with bottlecaps. Only some of them will be in contact with them. ",0.29,"play with bottlecaps",0.29
115,43867,"explain_responses","diet",4,"daiths","Just because some of them fish in the Hudson River it does not mean all do. ",0.34,"fish in the Hudson River",0.34
115,35733,"explain_responses","behavior_aggressive",5,"ollers","Not all ollers will be near hikers. It will be a percent of them. ",0.2,"attack hikers",0.2
116,7168,"implied_prevalence","behavior_aggressive",1,"glippets",NA,NA,"steal farmers&quotechar crops",0.9
