"workerid","rt","trial_type","property_type","trial_num","category","explanation","original_response","property","response"
98,2863,"implied_prevalence","psychological",33,"taifels",NA,NA,"experience empathy",0.95
98,2369,"implied_prevalence","diet",34,"frams",NA,NA,"feed on the carcasses of dead animals",0.94
98,2496,"implied_prevalence","behavior",35,"feps",NA,NA,"do handstands to scare off predators",0.88
99,5872,"implied_prevalence","disease_other",1,"kazzes",NA,NA,"transmit rabies",0.42
99,1588,"implied_prevalence","behavior",2,"kweps",NA,NA,"sleep during the day",0.37
99,1264,"implied_prevalence","disease_other",3,"mooks",NA,NA,"carry Lyme disease",0.56
99,680,"implied_prevalence","physical",4,"plovs",NA,NA,"live to be twenty years old",0.36
99,780,"implied_prevalence","diet",5,"thups",NA,NA,"eat human food",0.65
99,814,"implied_prevalence","behavior",6,"krivels",NA,NA,"do handstands to scare off predators",0.54
99,1002,"implied_prevalence","behavior",7,"cheebas",NA,NA,"fly into building windows",0.43
99,1838,"implied_prevalence","physical",8,"feps",NA,NA,"live to be five hundred years old",0.58
99,1294,"implied_prevalence","diet",9,"taifels",NA,NA,"drink alcohol left behind by tourists",0.49
99,886,"implied_prevalence","diet",10,"zorbs",NA,NA,"eat grass",0.39
99,776,"implied_prevalence","psychological",11,"dunkels",NA,NA,"develop phobias",0.57
99,1120,"implied_prevalence","psychological",12,"daiths",NA,NA,"experience empathy",0.5
99,722,"implied_prevalence","behavior_aggressive",13,"stups",NA,NA,"attack hikers",0.4
99,2014,"implied_prevalence","behavior",14,"trufts",NA,NA,"perform in the circus",0.52
99,1150,"implied_prevalence","psychological",15,"frams",NA,NA,"are afraid of loud noises",0.54
99,848,"implied_prevalence","disease_self",16,"elleps",NA,NA,"get addicted to nicotine",0.43
99,762,"implied_prevalence","diet",17,"ackles",NA,NA,"drink soda",0.58
99,2090,"implied_prevalence","habitat",18,"fendles",NA,NA,"live in high-rise buildings",0.31
99,886,"implied_prevalence","habitat",19,"ollers",NA,NA,"live in zoos",0.56
99,2066,"implied_prevalence","disease_self",20,"grinks",NA,NA,"have seizures",0.49
99,1248,"implied_prevalence","reproduction",21,"dobles",NA,NA,"attract mates by secreting pheromones",0.38
99,1434,"implied_prevalence","reproduction",22,"crullets",NA,NA,"lay eggs without needing fertilization",0.53
99,844,"implied_prevalence","disease_other",23,"dorbs",NA,NA,"carry malaria",0.46
99,986,"implied_prevalence","psychological",24,"ludinos",NA,NA,"know how to open doors",0.51
99,1608,"implied_prevalence","psychological",25,"zoovs",NA,NA,"are afraid of dogs",0.36
99,1538,"implied_prevalence","psychological",26,"sapers",NA,NA,"are intelligent",0.52
99,898,"implied_prevalence","diet",27,"luzaks",NA,NA,"feed on the carcasses of dead animals",0.59
99,42830,"implied_prevalence","behavior_aggressive",28,"wugs",NA,NA,"torture other animals",0.52
99,1200,"implied_prevalence","physical",29,"reesles",NA,NA,"have spots",0.4
99,776,"implied_prevalence","disease_self",30,"javs",NA,NA,"lose their teeth",0.59
99,1972,"implied_prevalence","diet",31,"morseths",NA,NA,"eat candy wrappers",0.27
99,882,"implied_prevalence","reproduction",32,"moxes",NA,NA,"get erections",0.47
99,632,"implied_prevalence","diet",33,"lorches",NA,NA,"eat people",0.58
99,774,"implied_prevalence","disease_self",34,"glippets",NA,NA,"go bald",0.61
99,1420,"implied_prevalence","behavior",35,"blins",NA,NA,"play with bottlecaps",0.43
99,10552,"explain_responses","reproduction",1,"moxes","no reason at all",0.47,"get erections",0.54
99,8158,"explain_responses","disease_self",2,"grinks","maybe",0.49,"have seizures",0.51
99,33240,"explain_responses","diet",3,"morseths","hard to say",0.27,"eat candy wrappers",0.45
99,6224,"explain_responses","behavior",4,"cheebas","na",0.43,"fly into building windows",0.41
99,3864,"explain_responses","behavior",5,"kweps","na",0.37,"sleep during the day",0.48
100,10737,"implied_prevalence","diet",1,"ollers",NA,NA,"eat people",1
100,10358,"implied_prevalence","behavior_aggressive",2,"fendles",NA,NA,"hunt other animals",0.99
100,10118,"implied_prevalence","behavior_aggressive",3,"javs",NA,NA,"steal farmers&quotechar crops",1
100,7972,"implied_prevalence","diet",4,"blins",NA,NA,"eat insects",1
100,7447,"implied_prevalence","behavior",5,"daiths",NA,NA,"perform in the circus",1
100,7353,"implied_prevalence","behavior_aggressive",6,"luzaks",NA,NA,"attack hikers",1
100,4084,"implied_prevalence","diet",7,"sapers",NA,NA,"eat candy wrappers",1
100,4472,"implied_prevalence","reproduction",8,"wugs",NA,NA,"have dozens of sexual partners",1
100,4076,"implied_prevalence","reproduction",9,"mooks",NA,NA,"give birth underwater",1
100,3982,"implied_prevalence","physical",10,"dunkels",NA,NA,"live to be a hundred years old",1
100,7775,"implied_prevalence","physical",11,"reesles",NA,NA,"have very long wings",1
100,7269,"implied_prevalence","disease_self",12,"feps",NA,NA,"develop back problems",1
100,8603,"implied_prevalence","reproduction",13,"moxes",NA,NA,"attract mates by secreting pheromones",1
100,5409,"implied_prevalence","reproduction",14,"morseths",NA,NA,"lay eggs in other birds&quotechar nests",1
100,4590,"implied_prevalence","diet",15,"krivels",NA,NA,"eat grass",1
100,4598,"implied_prevalence","reproduction",16,"cheebas",NA,NA,"lay eggs without needing fertilization",1
100,5207,"implied_prevalence","behavior",17,"dorbs",NA,NA,"sleep during the day",1
100,5074,"implied_prevalence","disease_self",18,"elleps",NA,NA,"have seizures",1
100,4700,"implied_prevalence","psychological",19,"grinks",NA,NA,"know how to open doors",1
100,13411,"implied_prevalence","disease_self",20,"kazzes",NA,NA,"get addicted to nicotine",1
100,3084,"implied_prevalence","diet",21,"stups",NA,NA,"feed on the carcasses of dead animals",1
100,5060,"implied_prevalence","behavior_aggressive",22,"ackles",NA,NA,"get in fights with other animals",0.98
100,2896,"implied_prevalence","psychological",23,"taifels",NA,NA,"experience empathy",0.99
100,3007,"implied_prevalence","physical",24,"frams",NA,NA,"have four legs",1
100,6121,"implied_prevalence","physical",25,"zoovs",NA,NA,"live to be five hundred years old",1
100,4449,"implied_prevalence","behavior",26,"zorbs",NA,NA,"sing beautiful songs",1
100,4264,"implied_prevalence","habitat",27,"lorches",NA,NA,"live in the hulls of sea vessels",1
100,3301,"implied_prevalence","habitat",28,"dobles",NA,NA,"live in high-rise buildings",1
100,3090,"implied_prevalence","behavior_aggressive",29,"trufts",NA,NA,"capture other animals&quotechar territory",1
100,3069,"implied_prevalence","habitat",30,"plovs",NA,NA,"live in urban areas",1
100,2898,"implied_prevalence","disease_self",31,"glippets",NA,NA,"get cancer",1
100,2285,"implied_prevalence","psychological",32,"thups",NA,NA,"develop phobias",1
100,2210,"implied_prevalence","diet",33,"kweps",NA,NA,"cannibalize each other",1
100,2351,"implied_prevalence","behavior",34,"ludinos",NA,NA,"do handstands to scare off predators",1
100,6346,"implied_prevalence","psychological",35,"crullets",NA,NA,"know when earthquakes are about to happen",1
101,13624,"implied_prevalence","psychological",1,"dorbs",NA,NA,"know how to ride bicycles",0.3
101,39268,"implied_prevalence","behavior",2,"ludinos",NA,NA,"fly into building windows",0.15
101,8986,"implied_prevalence","physical",3,"feps",NA,NA,"have intensely beautiful feathers",0.96
101,6207,"implied_prevalence","disease_self",4,"zorbs",NA,NA,"go bald",0.78
101,5201,"implied_prevalence","behavior",5,"sapers",NA,NA,"play with bottlecaps",0.24
101,7342,"implied_prevalence","diet",6,"thups",NA,NA,"feed on the carcasses of dead animals",1
101,4177,"implied_prevalence","behavior",7,"wugs",NA,NA,"use tools",0.3
101,6204,"implied_prevalence","behavior",8,"lorches",NA,NA,"ride the subway",0.2
101,6421,"implied_prevalence","psychological",9,"moxes",NA,NA,"know how to open doors",0.25
101,6679,"implied_prevalence","disease_self",10,"elleps",NA,NA,"get dandruff",0.5
101,56736,"implied_prevalence","behavior",11,"fendles",NA,NA,"sleep during the day",1
101,6743,"implied_prevalence","habitat",12,"plovs",NA,NA,"live in zoos",0.51
101,4613,"implied_prevalence","behavior_aggressive",13,"morseths",NA,NA,"hunt other animals",1
101,6803,"implied_prevalence","reproduction",14,"frams",NA,NA,"attract mates by secreting pheromones",1
101,20414,"implied_prevalence","diet",15,"dunkels",NA,NA,"eat candy wrappers",0.06
101,5216,"implied_prevalence","physical",16,"grinks",NA,NA,"live to be a hundred years old",0.9
101,5288,"implied_prevalence","disease_self",17,"mooks",NA,NA,"lose their teeth",0.94
101,6184,"implied_prevalence","behavior_aggressive",18,"javs",NA,NA,"torture other animals",0.93
101,7760,"implied_prevalence","habitat",19,"trufts",NA,NA,"live in trees",1
101,32549,"implied_prevalence","behavior",20,"cheebas",NA,NA,"like to cuddle",0.87
101,5201,"implied_prevalence","physical",21,"glippets",NA,NA,"live to be twenty years old",0.68
101,6209,"implied_prevalence","behavior_aggressive",22,"blins",NA,NA,"carry out premeditated murder",0.65
101,3333,"implied_prevalence","psychological",23,"stups",NA,NA,"mourn their dead",0.91
101,5802,"implied_prevalence","psychological",24,"ackles",NA,NA,"have personalities",1
101,6360,"implied_prevalence","disease_other",25,"luzaks",NA,NA,"carry malaria",0.7
101,4167,"implied_prevalence","psychological",26,"zoovs",NA,NA,"are afraid of loud noises",0.9
101,5345,"implied_prevalence","habitat",27,"dobles",NA,NA,"live in high-rise buildings",0.25
101,4224,"implied_prevalence","diet",28,"reesles",NA,NA,"eat people",0.71
101,10102,"implied_prevalence","behavior_aggressive",29,"kweps",NA,NA,"steal farmers&quotechar crops",0.85
101,4536,"implied_prevalence","reproduction",30,"krivels",NA,NA,"give birth underwater",1
101,6536,"implied_prevalence","disease_other",31,"kazzes",NA,NA,"transmit rabies",0.7
101,42313,"implied_prevalence","habitat",32,"daiths",NA,NA,"live in the hulls of sea vessels",0.72
101,6950,"implied_prevalence","habitat",33,"ollers",NA,NA,"live in urban areas",0.7
101,3968,"implied_prevalence","disease_self",34,"crullets",NA,NA,"get addicted to nicotine",0.09
101,3017,"implied_prevalence","disease_other",35,"taifels",NA,NA,"transmit HIV",0.61
101,37687,"explain_responses","psychological",1,"moxes","probably only some that are taught to",0.25,"know how to open doors",0.1
101,31327,"explain_responses","diet",2,"dunkels","probably only some that are given candy with wrappers",0.06,"eat candy wrappers",0.06
101,30088,"explain_responses","disease_self",3,"crullets","just maybe some in the city that pick up butts",0.09,"get addicted to nicotine",0.09
101,28960,"explain_responses","behavior",4,"sapers","maybe some in the city that find them",0.24,"play with bottlecaps",0.24
101,25503,"explain_responses","habitat",5,"dobles","probably only some that are pets",0.25,"live in high-rise buildings",0.1
102,18337,"implied_prevalence","physical",1,"grinks",NA,NA,"have very long wings",0.97
102,10055,"implied_prevalence","reproduction",2,"kazzes",NA,NA,"have dozens of sexual partners",0.98
102,12268,"implied_prevalence","diet",3,"morseths",NA,NA,"eat garbage",0.16
102,10011,"implied_prevalence","behavior_aggressive",4,"ludinos",NA,NA,"steal farmers&quotechar crops",0.2
102,11306,"implied_prevalence","reproduction",5,"ollers",NA,NA,"get erections",0.5
102,11082,"implied_prevalence","psychological",6,"lorches",NA,NA,"experience emotions",1
102,12922,"implied_prevalence","behavior",7,"fendles",NA,NA,"swim in shallow pools",0.72
102,8602,"implied_prevalence","reproduction",8,"mooks",NA,NA,"have a menstrual cycle",0.49
102,8087,"implied_prevalence","disease_self",9,"dorbs",NA,NA,"lose their teeth",0.98
102,6961,"implied_prevalence","behavior",10,"crullets",NA,NA,"play with bottlecaps",0.33
102,9427,"implied_prevalence","reproduction",11,"frams",NA,NA,"lay eggs in other birds&quotechar nests",0.44
102,11367,"implied_prevalence","behavior",12,"thups",NA,NA,"ride the subway",0.71
102,7413,"implied_prevalence","disease_self",13,"zoovs",NA,NA,"go bald",0.95
102,8633,"implied_prevalence","behavior_aggressive",14,"ackles",NA,NA,"carry out premeditated murder",0.94
102,10925,"implied_prevalence","habitat",15,"trufts",NA,NA,"live in the hulls of sea vessels",0.66
102,13396,"implied_prevalence","reproduction",16,"elleps",NA,NA,"lay eggs without needing fertilization",1
102,6618,"implied_prevalence","diet",17,"blins",NA,NA,"eat candy wrappers",0.32
102,6460,"implied_prevalence","diet",18,"javs",NA,NA,"drink alcohol left behind by tourists",0.31
102,5793,"implied_prevalence","diet",19,"moxes",NA,NA,"drink soda",0.29
102,7865,"implied_prevalence","physical",20,"wugs",NA,NA,"have four legs",1
102,7436,"implied_prevalence","diet",21,"feps",NA,NA,"feed on the carcasses of dead animals",0.39
102,7681,"implied_prevalence","behavior",22,"cheebas",NA,NA,"perform in the circus",0.04
102,5649,"implied_prevalence","disease_other",23,"daiths",NA,NA,"carry Lyme disease",0.24
102,6048,"implied_prevalence","behavior",24,"zorbs",NA,NA,"do handstands to scare off predators",0.36
102,13416,"implied_prevalence","physical",25,"dobles",NA,NA,"have an exquisite sense of smell",1
102,8216,"implied_prevalence","psychological",26,"taifels",NA,NA,"are afraid of loud noises",0.71
102,5597,"implied_prevalence","behavior",27,"luzaks",NA,NA,"use tools",0.8
102,5796,"implied_prevalence","psychological",28,"kweps",NA,NA,"experience empathy",0.88
102,6483,"implied_prevalence","physical",29,"stups",NA,NA,"have brown fur",0.96
102,6403,"implied_prevalence","habitat",30,"plovs",NA,NA,"live in high-rise buildings",0.38
102,4792,"implied_prevalence","behavior",31,"krivels",NA,NA,"like to cuddle",0.48
102,6650,"implied_prevalence","diet",32,"glippets",NA,NA,"eat human food",0.42
102,8636,"implied_prevalence","physical",33,"dunkels",NA,NA,"have spots",0.95
102,7455,"implied_prevalence","diet",34,"sapers",NA,NA,"fish in the Hudson River",0.07
102,8018,"implied_prevalence","diet",35,"reesles",NA,NA,"eat insects",0.98
102,76376,"explain_responses","diet",1,"feps","they may not always find a dead animale to feed on.and it didnt say exclusively feed on dead animals",0.39,"feed on the carcasses of dead animals",0.39
102,76840,"explain_responses","reproduction",2,"frams","only the female lays eggs-that is roughly half the population,and not all females may lay an egg",0.44,"lay eggs in other birds&quotechar nests",0.44
102,93839,"explain_responses","diet",3,"glippets","not exclusively eat human food so i guessed",0.42,"eat human food",0.47
102,60447,"explain_responses","diet",4,"javs","drunk passed out javs do not drink",0.31,"drink alcohol left behind by tourists",0.75
102,188508,"explain_responses","behavior",5,"crullets","how often do they play with bottlecap-and not exclusively-what percentage of a crullet population is playing with a bottlecap.just because they do play with bottlecaps-that doesnt mean they are.",0.33,"play with bottlecaps",0.39
103,5047,"implied_prevalence","habitat",1,"grinks",NA,NA,"live in the hulls of sea vessels",0.12
103,3088,"implied_prevalence","behavior",2,"lorches",NA,NA,"play with bottlecaps",0.31
103,2848,"implied_prevalence","reproduction",3,"sapers",NA,NA,"lay eggs in other birds&quotechar nests",0.16
103,3568,"implied_prevalence","diet",4,"wugs",NA,NA,"eat cannabis",0.33
103,1912,"implied_prevalence","diet",5,"ackles",NA,NA,"eat people",0.52
103,1448,"implied_prevalence","disease_self",6,"zoovs",NA,NA,"lose their teeth",0.38
103,1424,"implied_prevalence","behavior_aggressive",7,"kazzes",NA,NA,"pound their chests to display dominance",0.61
103,1984,"implied_prevalence","behavior_aggressive",8,"fendles",NA,NA,"torture other animals",0.48
103,2960,"implied_prevalence","behavior_aggressive",9,"luzaks",NA,NA,"get in fights with other animals",0.65
103,1952,"implied_prevalence","behavior",10,"blins",NA,NA,"sing beautiful songs",0.39
103,4272,"implied_prevalence","diet",11,"stups",NA,NA,"drink soda",0.48
103,1584,"implied_prevalence","disease_other",12,"taifels",NA,NA,"carry Lyme disease",0.71
103,1784,"implied_prevalence","behavior",13,"moxes",NA,NA,"swim in shallow pools",0.71
103,1440,"implied_prevalence","behavior_aggressive",14,"dunkels",NA,NA,"attack hikers",0.43
103,1672,"implied_prevalence","disease_other",15,"thups",NA,NA,"transmit HIV",0.2
103,1808,"implied_prevalence","physical",16,"feps",NA,NA,"have spots",0.75
103,1192,"implied_prevalence","diet",17,"plovs",NA,NA,"cannibalize each other",0.5
103,2256,"implied_prevalence","behavior_aggressive",18,"elleps",NA,NA,"capture other animals&quotechar territory",0.37
103,2176,"implied_prevalence","disease_self",19,"kweps",NA,NA,"get cancer",0.53
103,1664,"implied_prevalence","diet",20,"zorbs",NA,NA,"eat grass",0.37
103,1800,"implied_prevalence","behavior_aggressive",21,"frams",NA,NA,"steal farmers&quotechar crops",0.71
103,2039,"implied_prevalence","behavior",22,"cheebas",NA,NA,"sleep during the day",0.82
103,2152,"implied_prevalence","behavior",23,"javs",NA,NA,"like to cuddle",0.77
103,1456,"implied_prevalence","disease_self",24,"ollers",NA,NA,"get addicted to nicotine",0.27
103,1600,"implied_prevalence","disease_other",25,"ludinos",NA,NA,"carry malaria",0.81
103,1368,"implied_prevalence","diet",26,"crullets",NA,NA,"eat insects",0.79
103,2664,"implied_prevalence","behavior",27,"mooks",NA,NA,"do handstands to scare off predators",0.26
103,3184,"implied_prevalence","psychological",28,"reesles",NA,NA,"experience empathy",0.07
103,2490,"implied_prevalence","psychological",29,"krivels",NA,NA,"experience emotions",0.05
103,2230,"implied_prevalence","physical",30,"glippets",NA,NA,"have very long wings",0.21
103,1816,"implied_prevalence","disease_self",31,"morseths",NA,NA,"have strange genetic mutations",0.3
103,1624,"implied_prevalence","diet",32,"trufts",NA,NA,"feed on the carcasses of dead animals",0.53
103,2288,"implied_prevalence","behavior",33,"daiths",NA,NA,"fly into building windows",0.19
103,1360,"implied_prevalence","physical",34,"dobles",NA,NA,"have four legs",0.43
103,1456,"implied_prevalence","reproduction",35,"dorbs",NA,NA,"give birth underwater",0.69
103,16847,"explain_responses","behavior_aggressive",1,"elleps","I thought that was about right.",0.37,"capture other animals&quotechar territory",0.37
103,23247,"explain_responses","behavior_aggressive",2,"fendles","I thought fondles do torture other animals.",0.48,"torture other animals",0.48
103,17640,"explain_responses","behavior",3,"daiths","I haven&quotechart seen a daith fly into a window.",0.19,"fly into building windows",0.19
103,11000,"explain_responses","diet",4,"wugs","I read that in a book once.",0.33,"eat cannabis",0.33
103,21160,"explain_responses","behavior",5,"mooks","most mooks can not do handstands.",0.26,"do handstands to scare off predators",0.26
104,8920,"implied_prevalence","behavior_aggressive",1,"crullets",NA,NA,"hunt other animals",0.49
104,3973,"implied_prevalence","behavior",2,"mooks",NA,NA,"like to cuddle",0.37
104,5022,"implied_prevalence","psychological",3,"blins",NA,NA,"know when earthquakes are about to happen",0.76
104,3448,"implied_prevalence","behavior",4,"elleps",NA,NA,"use tools",0.67
104,5485,"implied_prevalence","behavior_aggressive",5,"trufts",NA,NA,"pound their chests to display dominance",0.43
104,1368,"implied_prevalence","diet",6,"grinks",NA,NA,"feed on the carcasses of dead animals",0.52
104,4481,"implied_prevalence","diet",7,"reesles",NA,NA,"drink soda",0.91
104,4634,"implied_prevalence","physical",8,"ollers",NA,NA,"have four legs",0.26
104,2839,"implied_prevalence","behavior_aggressive",9,"feps",NA,NA,"torture other animals",0.29
104,1528,"implied_prevalence","habitat",10,"stups",NA,NA,"live in the hulls of sea vessels",0.51
104,2074,"implied_prevalence","diet",11,"cheebas",NA,NA,"eat grass",0.64
104,3348,"implied_prevalence","psychological",12,"dorbs",NA,NA,"are intelligent",0.48
104,3940,"implied_prevalence","psychological",13,"ackles",NA,NA,"experience emotions",0.83
104,5152,"implied_prevalence","behavior",14,"zorbs",NA,NA,"do handstands to scare off predators",0.81
104,2230,"implied_prevalence","habitat",15,"plovs",NA,NA,"live in zoos",0.52
104,2798,"implied_prevalence","disease_other",16,"zoovs",NA,NA,"transmit rabies",0.35
104,22520,"implied_prevalence","physical",17,"frams",NA,NA,"live to be a hundred years old",0.65
104,2352,"implied_prevalence","behavior",18,"sapers",NA,NA,"ride the subway",0.34
104,991,"implied_prevalence","disease_self",19,"thups",NA,NA,"lose their teeth",0.56
104,1056,"implied_prevalence","behavior",20,"moxes",NA,NA,"swim in shallow pools",0.67
104,702,"implied_prevalence","psychological",21,"taifels",NA,NA,"develop phobias",0.4
104,1215,"implied_prevalence","diet",22,"kazzes",NA,NA,"drink alcohol left behind by tourists",0.6
104,1080,"implied_prevalence","psychological",23,"javs",NA,NA,"know how to ride bicycles",0.28
104,968,"implied_prevalence","behavior_aggressive",24,"krivels",NA,NA,"steal farmers&quotechar crops",0.64
104,1381,"implied_prevalence","psychological",25,"kweps",NA,NA,"experience empathy",0.61
104,835,"implied_prevalence","diet",26,"dunkels",NA,NA,"eat human food",0.44
104,1669,"implied_prevalence","diet",27,"dobles",NA,NA,"fish in the Hudson River",0.63
104,3288,"implied_prevalence","diet",28,"daiths",NA,NA,"eat garbage",0.73
104,1855,"implied_prevalence","physical",29,"morseths",NA,NA,"have an exquisite sense of smell",0.72
104,1852,"implied_prevalence","behavior",30,"glippets",NA,NA,"chase their tails",0.67
104,6594,"implied_prevalence","disease_self",31,"ludinos",NA,NA,"have seizures",0.65
104,2407,"implied_prevalence","disease_self",32,"lorches",NA,NA,"get addicted to nicotine",0.39
104,9300,"implied_prevalence","disease_other",33,"wugs",NA,NA,"carry malaria",0.6
104,4115,"implied_prevalence","disease_other",34,"luzaks",NA,NA,"transmit HIV",0.39
104,5171,"implied_prevalence","disease_self",35,"fendles",NA,NA,"develop back problems",0.67
104,88638,"explain_responses","disease_other",1,"luzaks","the name reminded me of mosquitoes. ",0.39,"transmit HIV",0.39
104,39696,"explain_responses","diet",2,"dunkels","i intuitively felt they are omnivores ",0.44,"eat human food",0.44
104,88211,"explain_responses","behavior_aggressive",3,"crullets","because i was told crullets hunt animals",0.49,"hunt other animals",1
104,56746,"explain_responses","psychological",4,"taifels","the is no percentile to this claim so i had a split decision",0.4,"develop phobias",0.64
104,72171,"explain_responses","psychological",5,"dorbs","i took into consideration of the misrepresented dorbs. But i believe it was a mistake and 100% are intelligent",0.48,"are intelligent",1
105,7356,"implied_prevalence","behavior",1,"elleps",NA,NA,"like to cuddle",0.82
105,3799,"implied_prevalence","diet",2,"zorbs",NA,NA,"eat garbage",1
105,5655,"implied_prevalence","diet",3,"grinks",NA,NA,"feed on the carcasses of dead animals",1
105,4566,"implied_prevalence","diet",4,"sapers",NA,NA,"drink alcohol left behind by tourists",0.23
105,3742,"implied_prevalence","reproduction",5,"taifels",NA,NA,"attract mates by secreting pheromones",1
105,4260,"implied_prevalence","disease_other",6,"lorches",NA,NA,"carry Lyme disease",0.77
105,3580,"implied_prevalence","psychological",7,"dunkels",NA,NA,"mourn their dead",1
105,2472,"implied_prevalence","disease_other",8,"daiths",NA,NA,"carry malaria",1
105,5386,"implied_prevalence","behavior_aggressive",9,"trufts",NA,NA,"steal farmers&quotechar crops",0.53
105,5042,"implied_prevalence","behavior",10,"kweps",NA,NA,"use tools",1
105,4124,"implied_prevalence","disease_self",11,"feps",NA,NA,"have strange genetic mutations",1
105,3647,"implied_prevalence","physical",12,"moxes",NA,NA,"live to be twenty years old",0.64
105,2257,"implied_prevalence","behavior_aggressive",13,"dobles",NA,NA,"hunt other animals",1
105,2355,"implied_prevalence","behavior",14,"kazzes",NA,NA,"fly into building windows",0.75
105,2817,"implied_prevalence","diet",15,"mooks",NA,NA,"eat grass",1
105,2797,"implied_prevalence","behavior",16,"cheebas",NA,NA,"sing beautiful songs",1
105,2513,"implied_prevalence","diet",17,"frams",NA,NA,"eat cannabis",1
105,4457,"implied_prevalence","reproduction",18,"crullets",NA,NA,"have dozens of sexual partners",1
105,5270,"implied_prevalence","behavior_aggressive",19,"wugs",NA,NA,"capture other animals&quotechar territory",0.89
105,6457,"implied_prevalence","behavior_aggressive",20,"reesles",NA,NA,"pound their chests to display dominance",0.78
105,6993,"implied_prevalence","reproduction",21,"ackles",NA,NA,"lay eggs without needing fertilization",0.5
105,5917,"implied_prevalence","disease_self",22,"stups",NA,NA,"get addicted to nicotine",0.33
105,2985,"implied_prevalence","reproduction",23,"javs",NA,NA,"get erections",0.48
105,4213,"implied_prevalence","disease_other",24,"ludinos",NA,NA,"transmit rabies",1
105,4860,"implied_prevalence","diet",25,"ollers",NA,NA,"drink soda",0.3
105,4404,"implied_prevalence","diet",26,"fendles",NA,NA,"eat people",0.77
105,3669,"implied_prevalence","psychological",27,"blins",NA,NA,"know how to ride bicycles",0.32
105,2888,"implied_prevalence","disease_self",28,"thups",NA,NA,"lose their teeth",1
105,6445,"implied_prevalence","diet",29,"zoovs",NA,NA,"eat human food",0.54
105,2512,"implied_prevalence","physical",30,"morseths",NA,NA,"have brown fur",1
105,3284,"implied_prevalence","disease_other",31,"glippets",NA,NA,"transmit HIV",0.75
105,2581,"implied_prevalence","reproduction",32,"dorbs",NA,NA,"give birth underwater",1
105,2426,"implied_prevalence","habitat",33,"plovs",NA,NA,"live in urban areas",1
105,2797,"implied_prevalence","physical",34,"krivels",NA,NA,"have spots",1
105,3426,"implied_prevalence","diet",35,"luzaks",NA,NA,"cannibalize each other",0.75
105,28322,"explain_responses","psychological",1,"blins","I assume there&quotechars quite a few who can, but I imagine not many have the opportunity so they likely don&quotechart.",0.32,"know how to ride bicycles",0.32
105,19922,"explain_responses","diet",2,"sapers","I assume the animals are always willing, but it&quotechars unlikely there&quotechars much alcohol left behind.",0.23,"drink alcohol left behind by tourists",0.23
105,12022,"explain_responses","reproduction",3,"javs","I&quotecharm assuming half the population is males.",0.48,"get erections",0.48
105,15260,"explain_responses","diet",4,"ollers","I&quotecharm assuming a lot don&quotechart have the opportunity to.",0.3,"drink soda",0.3
105,11690,"explain_responses","disease_self",5,"stups","I&quotecharm assuming a lot don&quotechart have the opportunity to.",0.33,"get addicted to nicotine",0.33
106,15623,"implied_prevalence","diet",1,"zorbs",NA,NA,"feed on the carcasses of dead animals",1
106,5878,"implied_prevalence","diet",2,"crullets",NA,NA,"drink soda",1
106,6952,"implied_prevalence","psychological",3,"stups",NA,NA,"know when earthquakes are about to happen",1
106,8655,"implied_prevalence","physical",4,"blins",NA,NA,"have intensely beautiful feathers",1
106,6944,"implied_prevalence","psychological",5,"dobles",NA,NA,"know how to open doors",1
106,11672,"implied_prevalence","disease_other",6,"lorches",NA,NA,"carry malaria",1
106,13137,"implied_prevalence","disease_self",7,"feps",NA,NA,"get addicted to nicotine",0.75
106,11222,"implied_prevalence","behavior_aggressive",8,"cheebas",NA,NA,"attack hikers",0.4
106,8145,"implied_prevalence","behavior_aggressive",9,"glippets",NA,NA,"get in fights with other animals",0.9
106,14534,"implied_prevalence","disease_self",10,"krivels",NA,NA,"get cancer",0.15
106,27871,"implied_prevalence","behavior",11,"kweps",NA,NA,"sleep during the day",1
106,11616,"implied_prevalence","disease_other",12,"morseths",NA,NA,"transmit HIV",0.85
106,5848,"implied_prevalence","behavior",13,"taifels",NA,NA,"like to cuddle",1
106,6488,"implied_prevalence","habitat",14,"javs",NA,NA,"live in the hulls of sea vessels",1
106,13271,"implied_prevalence","habitat",15,"dorbs",NA,NA,"live in zoos",0.7
106,4808,"implied_prevalence","behavior",16,"grinks",NA,NA,"sing beautiful songs",1
106,9711,"implied_prevalence","behavior",17,"ollers",NA,NA,"perform in the circus",0.25
106,6423,"implied_prevalence","behavior",18,"ludinos",NA,NA,"play with bottlecaps",0.6
106,4816,"implied_prevalence","reproduction",19,"trufts",NA,NA,"attract mates by secreting pheromones",1
106,5664,"implied_prevalence","reproduction",20,"wugs",NA,NA,"have a menstrual cycle",0.5
106,15208,"implied_prevalence","diet",21,"thups",NA,NA,"eat human food",0.85
106,8631,"implied_prevalence","disease_self",22,"moxes",NA,NA,"develop back problems",0.55
106,36759,"implied_prevalence","behavior",23,"frams",NA,NA,"swim in shallow pools",0.9
106,6703,"implied_prevalence","disease_other",24,"mooks",NA,NA,"carry Lyme disease",0.65
106,7649,"implied_prevalence","behavior_aggressive",25,"fendles",NA,NA,"capture other animals&quotechar territory",1
106,4999,"implied_prevalence","physical",26,"zoovs",NA,NA,"have spots",1
106,17791,"implied_prevalence","physical",27,"dunkels",NA,NA,"live to be twenty years old",0.8
