"workerid","rt","trial_type","property","trial_num","experimentResults","missing","explanation","n_data","condition","distribution","property_type","response","category"
117,288921,"prior_manipulation","know when earthquakes are about to happen",1,"[3, 75, 73, 1, 79, 2, 77, 2, 0, 75, u'?']",10,"From the previous sample of animals I found that about 2 or 3 in 5 had a 70+% chance of knowing when earthquakes are about to happen. I just guessed and tried to extrapolate those numbers to the next 5 that were presented here. I didn&quotechart detect any particular pattern so I just had to guess which of these 5 would know when earthquakes are about to happen. I figured at least 2 of these 5 would know.",10,"prior","rare_strong","psychological",0.04,"K"
117,288921,"prior_manipulation","know when earthquakes are about to happen",1,"[3, 75, 73, 1, 79, 2, 77, 2, 0, 75, u'?']",10,"From the previous sample of animals I found that about 2 or 3 in 5 had a 70+% chance of knowing when earthquakes are about to happen. I just guessed and tried to extrapolate those numbers to the next 5 that were presented here. I didn&quotechart detect any particular pattern so I just had to guess which of these 5 would know when earthquakes are about to happen. I figured at least 2 of these 5 would know.",10,"prior","rare_strong","psychological",0.67,"L"
117,288921,"prior_manipulation","know when earthquakes are about to happen",1,"[3, 75, 73, 1, 79, 2, 77, 2, 0, 75, u'?']",10,"From the previous sample of animals I found that about 2 or 3 in 5 had a 70+% chance of knowing when earthquakes are about to happen. I just guessed and tried to extrapolate those numbers to the next 5 that were presented here. I didn&quotechart detect any particular pattern so I just had to guess which of these 5 would know when earthquakes are about to happen. I figured at least 2 of these 5 would know.",10,"prior","rare_strong","psychological",0.04,"M"
117,288921,"prior_manipulation","know when earthquakes are about to happen",1,"[3, 75, 73, 1, 79, 2, 77, 2, 0, 75, u'?']",10,"From the previous sample of animals I found that about 2 or 3 in 5 had a 70+% chance of knowing when earthquakes are about to happen. I just guessed and tried to extrapolate those numbers to the next 5 that were presented here. I didn&quotechart detect any particular pattern so I just had to guess which of these 5 would know when earthquakes are about to happen. I figured at least 2 of these 5 would know.",10,"prior","rare_strong","psychological",0.04,"N"
117,288921,"prior_manipulation","know when earthquakes are about to happen",1,"[3, 75, 73, 1, 79, 2, 77, 2, 0, 75, u'?']",10,"From the previous sample of animals I found that about 2 or 3 in 5 had a 70+% chance of knowing when earthquakes are about to happen. I just guessed and tried to extrapolate those numbers to the next 5 that were presented here. I didn&quotechart detect any particular pattern so I just had to guess which of these 5 would know when earthquakes are about to happen. I figured at least 2 of these 5 would know.",10,"prior","rare_strong","psychological",0.68,"O"
118,119410,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 95, 100, 97, 100, 56, 94, 50, 54, 52, u'?']",10,"I based it on the percentage from the previous set of animals",10,"prior","half_or_deterministic","psychological",0.5,"K"
118,119410,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 95, 100, 97, 100, 56, 94, 50, 54, 52, u'?']",10,"I based it on the percentage from the previous set of animals",10,"prior","half_or_deterministic","psychological",0.58,"L"
118,119410,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 95, 100, 97, 100, 56, 94, 50, 54, 52, u'?']",10,"I based it on the percentage from the previous set of animals",10,"prior","half_or_deterministic","psychological",0.89,"M"
118,119410,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 95, 100, 97, 100, 56, 94, 50, 54, 52, u'?']",10,"I based it on the percentage from the previous set of animals",10,"prior","half_or_deterministic","psychological",0.77,"N"
118,119410,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 95, 100, 97, 100, 56, 94, 50, 54, 52, u'?']",10,"I based it on the percentage from the previous set of animals",10,"prior","half_or_deterministic","psychological",0.84,"O"
119,197793,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 97, 1, 100, 0, 0, 0, 98, 98, 100, u'?']",10,"it seems that every species listed either had 0% ability to know when earthquakes where gonna happen or 97%-100% so I only included these two ranges.  It also seemed pretty equal between knowing and not knowing species so I tried to make them equal.",10,"prior","rare_deterministic","psychological",0,"K"
119,197793,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 97, 1, 100, 0, 0, 0, 98, 98, 100, u'?']",10,"it seems that every species listed either had 0% ability to know when earthquakes where gonna happen or 97%-100% so I only included these two ranges.  It also seemed pretty equal between knowing and not knowing species so I tried to make them equal.",10,"prior","rare_deterministic","psychological",0.96,"L"
119,197793,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 97, 1, 100, 0, 0, 0, 98, 98, 100, u'?']",10,"it seems that every species listed either had 0% ability to know when earthquakes where gonna happen or 97%-100% so I only included these two ranges.  It also seemed pretty equal between knowing and not knowing species so I tried to make them equal.",10,"prior","rare_deterministic","psychological",1,"M"
119,197793,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 97, 1, 100, 0, 0, 0, 98, 98, 100, u'?']",10,"it seems that every species listed either had 0% ability to know when earthquakes where gonna happen or 97%-100% so I only included these two ranges.  It also seemed pretty equal between knowing and not knowing species so I tried to make them equal.",10,"prior","rare_deterministic","psychological",0,"N"
119,197793,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 97, 1, 100, 0, 0, 0, 98, 98, 100, u'?']",10,"it seems that every species listed either had 0% ability to know when earthquakes where gonna happen or 97%-100% so I only included these two ranges.  It also seemed pretty equal between knowing and not knowing species so I tried to make them equal.",10,"prior","rare_deterministic","psychological",0.99,"O"
120,115413,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 30, 79, 80, 23, 78, 26, 74, 22, 73, u'?']",10,"the answers will vary withing in this range just as the others did. 80 percent was around the highest",10,"prior","weak_or_strong","psychological",0.27,"K"
120,115413,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 30, 79, 80, 23, 78, 26, 74, 22, 73, u'?']",10,"the answers will vary withing in this range just as the others did. 80 percent was around the highest",10,"prior","weak_or_strong","psychological",0.67,"L"
120,115413,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 30, 79, 80, 23, 78, 26, 74, 22, 73, u'?']",10,"the answers will vary withing in this range just as the others did. 80 percent was around the highest",10,"prior","weak_or_strong","psychological",0.19,"M"
120,115413,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 30, 79, 80, 23, 78, 26, 74, 22, 73, u'?']",10,"the answers will vary withing in this range just as the others did. 80 percent was around the highest",10,"prior","weak_or_strong","psychological",0.47,"N"
120,115413,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 30, 79, 80, 23, 78, 26, 74, 22, 73, u'?']",10,"the answers will vary withing in this range just as the others did. 80 percent was around the highest",10,"prior","weak_or_strong","psychological",0.67,"O"
121,94206,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 0, 100, 99, 98, 1, 99, 0, 0, 1, u'?']",10,"I feel like the animals in order to predict the earthquakes are in the two extremes. Is either upper 90 % or lower 10%. ",10,"prior","rare_deterministic","psychological",0.1,"K"
121,94206,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 0, 100, 99, 98, 1, 99, 0, 0, 1, u'?']",10,"I feel like the animals in order to predict the earthquakes are in the two extremes. Is either upper 90 % or lower 10%. ",10,"prior","rare_deterministic","psychological",0.65,"L"
121,94206,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 0, 100, 99, 98, 1, 99, 0, 0, 1, u'?']",10,"I feel like the animals in order to predict the earthquakes are in the two extremes. Is either upper 90 % or lower 10%. ",10,"prior","rare_deterministic","psychological",0.89,"M"
121,94206,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 0, 100, 99, 98, 1, 99, 0, 0, 1, u'?']",10,"I feel like the animals in order to predict the earthquakes are in the two extremes. Is either upper 90 % or lower 10%. ",10,"prior","rare_deterministic","psychological",0.09,"N"
121,94206,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 0, 100, 99, 98, 1, 99, 0, 0, 1, u'?']",10,"I feel like the animals in order to predict the earthquakes are in the two extremes. Is either upper 90 % or lower 10%. ",10,"prior","rare_deterministic","psychological",0.92,"O"
122,146407,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 25, 100, 99, 23, 25, 100, 26, 100, 23, u'?']",10,"IT appears as though there is a pattern of almost 100%, and then around 25%.",10,"prior","weak_or_deterministic","psychological",0.17,"K"
122,146407,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 25, 100, 99, 23, 25, 100, 26, 100, 23, u'?']",10,"IT appears as though there is a pattern of almost 100%, and then around 25%.",10,"prior","weak_or_deterministic","psychological",0.95,"L"
122,146407,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 25, 100, 99, 23, 25, 100, 26, 100, 23, u'?']",10,"IT appears as though there is a pattern of almost 100%, and then around 25%.",10,"prior","weak_or_deterministic","psychological",0.16,"M"
122,146407,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 25, 100, 99, 23, 25, 100, 26, 100, 23, u'?']",10,"IT appears as though there is a pattern of almost 100%, and then around 25%.",10,"prior","weak_or_deterministic","psychological",0.95,"N"
122,146407,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 25, 100, 99, 23, 25, 100, 26, 100, 23, u'?']",10,"IT appears as though there is a pattern of almost 100%, and then around 25%.",10,"prior","weak_or_deterministic","psychological",0.15,"O"
123,145604,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 70, 20, 55, 45, 5, 95, 30, 80, 100, u'?']",10,"I selected random percentages since the rest seemed relatively unrelated. ",10,"prior","uniform","psychological",0.46,"K"
123,145604,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 70, 20, 55, 45, 5, 95, 30, 80, 100, u'?']",10,"I selected random percentages since the rest seemed relatively unrelated. ",10,"prior","uniform","psychological",0.19,"L"
123,145604,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 70, 20, 55, 45, 5, 95, 30, 80, 100, u'?']",10,"I selected random percentages since the rest seemed relatively unrelated. ",10,"prior","uniform","psychological",0.31,"M"
123,145604,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 70, 20, 55, 45, 5, 95, 30, 80, 100, u'?']",10,"I selected random percentages since the rest seemed relatively unrelated. ",10,"prior","uniform","psychological",0.14,"N"
123,145604,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 70, 20, 55, 45, 5, 95, 30, 80, 100, u'?']",10,"I selected random percentages since the rest seemed relatively unrelated. ",10,"prior","uniform","psychological",0.37,"O"
124,163401,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 96, 73, 99, 76, 77, 100, 74, 100, 79, u'?']",10,"everything should be above the 70 as the previous ones were as well. ",10,"prior","strong_or_deterministic","psychological",0.83,"K"
124,163401,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 96, 73, 99, 76, 77, 100, 74, 100, 79, u'?']",10,"everything should be above the 70 as the previous ones were as well. ",10,"prior","strong_or_deterministic","psychological",0.78,"L"
124,163401,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 96, 73, 99, 76, 77, 100, 74, 100, 79, u'?']",10,"everything should be above the 70 as the previous ones were as well. ",10,"prior","strong_or_deterministic","psychological",0.85,"M"
124,163401,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 96, 73, 99, 76, 77, 100, 74, 100, 79, u'?']",10,"everything should be above the 70 as the previous ones were as well. ",10,"prior","strong_or_deterministic","psychological",0.74,"N"
124,163401,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 96, 73, 99, 76, 77, 100, 74, 100, 79, u'?']",10,"everything should be above the 70 as the previous ones were as well. ",10,"prior","strong_or_deterministic","psychological",0.97,"O"
125,276444,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 0, 26, 26, 1, 0, 25, 32, 1, 0, u'?']",10,"I think this is about the same average pattern of knowledge that was shown to me in the previous animals.  Given nothing else to go on, I replicated something similar.",10,"prior","rare_weak","psychological",0.23,"K"
125,276444,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 0, 26, 26, 1, 0, 25, 32, 1, 0, u'?']",10,"I think this is about the same average pattern of knowledge that was shown to me in the previous animals.  Given nothing else to go on, I replicated something similar.",10,"prior","rare_weak","psychological",0,"L"
125,276444,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 0, 26, 26, 1, 0, 25, 32, 1, 0, u'?']",10,"I think this is about the same average pattern of knowledge that was shown to me in the previous animals.  Given nothing else to go on, I replicated something similar.",10,"prior","rare_weak","psychological",0.24,"M"
125,276444,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 0, 26, 26, 1, 0, 25, 32, 1, 0, u'?']",10,"I think this is about the same average pattern of knowledge that was shown to me in the previous animals.  Given nothing else to go on, I replicated something similar.",10,"prior","rare_weak","psychological",0.04,"N"
125,276444,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 0, 26, 26, 1, 0, 25, 32, 1, 0, u'?']",10,"I think this is about the same average pattern of knowledge that was shown to me in the previous animals.  Given nothing else to go on, I replicated something similar.",10,"prior","rare_weak","psychological",0,"O"
126,192946,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 56, 24, 22, 49, 24, 16, 49, 26, 53, u'?']",10,"it looked like there may have been a pattern so I went up one down two",10,"prior","weak_or_half","psychological",0.46,"K"
126,192946,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 56, 24, 22, 49, 24, 16, 49, 26, 53, u'?']",10,"it looked like there may have been a pattern so I went up one down two",10,"prior","weak_or_half","psychological",0.24,"L"
126,192946,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 56, 24, 22, 49, 24, 16, 49, 26, 53, u'?']",10,"it looked like there may have been a pattern so I went up one down two",10,"prior","weak_or_half","psychological",0.19,"M"
126,192946,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 56, 24, 22, 49, 24, 16, 49, 26, 53, u'?']",10,"it looked like there may have been a pattern so I went up one down two",10,"prior","weak_or_half","psychological",0.46,"N"
126,192946,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 56, 24, 22, 49, 24, 16, 49, 26, 53, u'?']",10,"it looked like there may have been a pattern so I went up one down two",10,"prior","weak_or_half","psychological",0.24,"O"
127,167327,"prior_manipulation","know when earthquakes are about to happen",1,"[80, 1, 75, 78, 1, 1, 76, 0, 77, 0, u'?']",10,"For very two animal types that know about earthquakes two other animal types do not know.",10,"prior","rare_strong","psychological",0.76,"K"
127,167327,"prior_manipulation","know when earthquakes are about to happen",1,"[80, 1, 75, 78, 1, 1, 76, 0, 77, 0, u'?']",10,"For very two animal types that know about earthquakes two other animal types do not know.",10,"prior","rare_strong","psychological",0.77,"L"
127,167327,"prior_manipulation","know when earthquakes are about to happen",1,"[80, 1, 75, 78, 1, 1, 76, 0, 77, 0, u'?']",10,"For very two animal types that know about earthquakes two other animal types do not know.",10,"prior","rare_strong","psychological",0.06,"M"
127,167327,"prior_manipulation","know when earthquakes are about to happen",1,"[80, 1, 75, 78, 1, 1, 76, 0, 77, 0, u'?']",10,"For very two animal types that know about earthquakes two other animal types do not know.",10,"prior","rare_strong","psychological",0.07,"N"
127,167327,"prior_manipulation","know when earthquakes are about to happen",1,"[80, 1, 75, 78, 1, 1, 76, 0, 77, 0, u'?']",10,"For very two animal types that know about earthquakes two other animal types do not know.",10,"prior","rare_strong","psychological",0.65,"O"
128,162314,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 1, 0, 26, 1, 0, 0, 26, 24, 23, u'?']",10,"It seemed there were a couple that appeared to know when earthquakes happened but the rest were zero.",10,"prior","rare_weak","psychological",0.03,"K"
128,162314,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 1, 0, 26, 1, 0, 0, 26, 24, 23, u'?']",10,"It seemed there were a couple that appeared to know when earthquakes happened but the rest were zero.",10,"prior","rare_weak","psychological",0.03,"L"
128,162314,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 1, 0, 26, 1, 0, 0, 26, 24, 23, u'?']",10,"It seemed there were a couple that appeared to know when earthquakes happened but the rest were zero.",10,"prior","rare_weak","psychological",0.26,"M"
128,162314,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 1, 0, 26, 1, 0, 0, 26, 24, 23, u'?']",10,"It seemed there were a couple that appeared to know when earthquakes happened but the rest were zero.",10,"prior","rare_weak","psychological",0.26,"N"
128,162314,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 1, 0, 26, 1, 0, 0, 26, 24, 23, u'?']",10,"It seemed there were a couple that appeared to know when earthquakes happened but the rest were zero.",10,"prior","rare_weak","psychological",0.03,"O"
129,214631,"prior_manipulation","know when earthquakes are about to happen",1,"[50, 98, 100, 99, 100, 51, 51, 46, 54, 99, u'?']",10,"It appeared 40% of the animals knew most of the time, 60% knew half of the time.  ",10,"prior","half_or_deterministic","psychological",0.97,"K"
129,214631,"prior_manipulation","know when earthquakes are about to happen",1,"[50, 98, 100, 99, 100, 51, 51, 46, 54, 99, u'?']",10,"It appeared 40% of the animals knew most of the time, 60% knew half of the time.  ",10,"prior","half_or_deterministic","psychological",0.98,"L"
129,214631,"prior_manipulation","know when earthquakes are about to happen",1,"[50, 98, 100, 99, 100, 51, 51, 46, 54, 99, u'?']",10,"It appeared 40% of the animals knew most of the time, 60% knew half of the time.  ",10,"prior","half_or_deterministic","psychological",0.5,"M"
129,214631,"prior_manipulation","know when earthquakes are about to happen",1,"[50, 98, 100, 99, 100, 51, 51, 46, 54, 99, u'?']",10,"It appeared 40% of the animals knew most of the time, 60% knew half of the time.  ",10,"prior","half_or_deterministic","psychological",0.51,"N"
129,214631,"prior_manipulation","know when earthquakes are about to happen",1,"[50, 98, 100, 99, 100, 51, 51, 46, 54, 99, u'?']",10,"It appeared 40% of the animals knew most of the time, 60% knew half of the time.  ",10,"prior","half_or_deterministic","psychological",0.49,"O"
130,153983,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 0, 71, 78, 0, 0, 72, 0, 2, 79, u'?']",10,"There was an equal amount of animals with no ability to know when earthquake occurs and the same amount with around 75%. You will always have another animal that doe snot fit both criteria and that&quotechars why I have one about 35%.",10,"prior","rare_strong","psychological",0,"K"
130,153983,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 0, 71, 78, 0, 0, 72, 0, 2, 79, u'?']",10,"There was an equal amount of animals with no ability to know when earthquake occurs and the same amount with around 75%. You will always have another animal that doe snot fit both criteria and that&quotechars why I have one about 35%.",10,"prior","rare_strong","psychological",0.65,"L"
130,153983,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 0, 71, 78, 0, 0, 72, 0, 2, 79, u'?']",10,"There was an equal amount of animals with no ability to know when earthquake occurs and the same amount with around 75%. You will always have another animal that doe snot fit both criteria and that&quotechars why I have one about 35%.",10,"prior","rare_strong","psychological",0.28,"M"
130,153983,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 0, 71, 78, 0, 0, 72, 0, 2, 79, u'?']",10,"There was an equal amount of animals with no ability to know when earthquake occurs and the same amount with around 75%. You will always have another animal that doe snot fit both criteria and that&quotechars why I have one about 35%.",10,"prior","rare_strong","psychological",0,"N"
130,153983,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 0, 71, 78, 0, 0, 72, 0, 2, 79, u'?']",10,"There was an equal amount of animals with no ability to know when earthquake occurs and the same amount with around 75%. You will always have another animal that doe snot fit both criteria and that&quotechars why I have one about 35%.",10,"prior","rare_strong","psychological",0.73,"O"
131,373653,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 26, 99, 100, 26, 28, 25, 100, 26, 95, u'?']",10,"It felt like a pattern was emerging, however I wasn&quotechart confident in the amount of data to make that conclusion, so I took a an estimate of where I thought it was going to go.",10,"prior","weak_or_deterministic","psychological",1,"K"
131,373653,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 26, 99, 100, 26, 28, 25, 100, 26, 95, u'?']",10,"It felt like a pattern was emerging, however I wasn&quotechart confident in the amount of data to make that conclusion, so I took a an estimate of where I thought it was going to go.",10,"prior","weak_or_deterministic","psychological",0.28,"L"
131,373653,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 26, 99, 100, 26, 28, 25, 100, 26, 95, u'?']",10,"It felt like a pattern was emerging, however I wasn&quotechart confident in the amount of data to make that conclusion, so I took a an estimate of where I thought it was going to go.",10,"prior","weak_or_deterministic","psychological",0.42,"M"
131,373653,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 26, 99, 100, 26, 28, 25, 100, 26, 95, u'?']",10,"It felt like a pattern was emerging, however I wasn&quotechart confident in the amount of data to make that conclusion, so I took a an estimate of where I thought it was going to go.",10,"prior","weak_or_deterministic","psychological",0.2,"N"
131,373653,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 26, 99, 100, 26, 28, 25, 100, 26, 95, u'?']",10,"It felt like a pattern was emerging, however I wasn&quotechart confident in the amount of data to make that conclusion, so I took a an estimate of where I thought it was going to go.",10,"prior","weak_or_deterministic","psychological",1,"O"
132,246229,"prior_manipulation","know when earthquakes are about to happen",1,"[79, 75, 0, 75, 77, 76, 3, 1, 0, 0, u'?']",10,"based on the trend of the past animal discoveries and approximating of likelihood",10,"prior","rare_strong","psychological",0.72,"K"
132,246229,"prior_manipulation","know when earthquakes are about to happen",1,"[79, 75, 0, 75, 77, 76, 3, 1, 0, 0, u'?']",10,"based on the trend of the past animal discoveries and approximating of likelihood",10,"prior","rare_strong","psychological",0.64,"L"
132,246229,"prior_manipulation","know when earthquakes are about to happen",1,"[79, 75, 0, 75, 77, 76, 3, 1, 0, 0, u'?']",10,"based on the trend of the past animal discoveries and approximating of likelihood",10,"prior","rare_strong","psychological",0.69,"M"
132,246229,"prior_manipulation","know when earthquakes are about to happen",1,"[79, 75, 0, 75, 77, 76, 3, 1, 0, 0, u'?']",10,"based on the trend of the past animal discoveries and approximating of likelihood",10,"prior","rare_strong","psychological",0.12,"N"
132,246229,"prior_manipulation","know when earthquakes are about to happen",1,"[79, 75, 0, 75, 77, 76, 3, 1, 0, 0, u'?']",10,"based on the trend of the past animal discoveries and approximating of likelihood",10,"prior","rare_strong","psychological",0.72,"O"
133,134199,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 26, 28, 1, 27, 0, 30, 0, 27, 1, u'?']",10,"Based on the animals already studied, my hypothesis would be that the trend continues.",10,"prior","rare_weak","psychological",0.02,"K"
133,134199,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 26, 28, 1, 27, 0, 30, 0, 27, 1, u'?']",10,"Based on the animals already studied, my hypothesis would be that the trend continues.",10,"prior","rare_weak","psychological",0.04,"L"
133,134199,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 26, 28, 1, 27, 0, 30, 0, 27, 1, u'?']",10,"Based on the animals already studied, my hypothesis would be that the trend continues.",10,"prior","rare_weak","psychological",0.31,"M"
133,134199,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 26, 28, 1, 27, 0, 30, 0, 27, 1, u'?']",10,"Based on the animals already studied, my hypothesis would be that the trend continues.",10,"prior","rare_weak","psychological",0.09,"N"
133,134199,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 26, 28, 1, 27, 0, 30, 0, 27, 1, u'?']",10,"Based on the animals already studied, my hypothesis would be that the trend continues.",10,"prior","rare_weak","psychological",0.45,"O"
134,65388,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 50, 48, 1, 50, 50, 0, 0, 0, 51, u'?']",10,"They seem to be 3 in a row in the pattern",10,"prior","rare_half","psychological",0.51,"K"
134,65388,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 50, 48, 1, 50, 50, 0, 0, 0, 51, u'?']",10,"They seem to be 3 in a row in the pattern",10,"prior","rare_half","psychological",0.38,"L"
134,65388,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 50, 48, 1, 50, 50, 0, 0, 0, 51, u'?']",10,"They seem to be 3 in a row in the pattern",10,"prior","rare_half","psychological",0.01,"M"
134,65388,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 50, 48, 1, 50, 50, 0, 0, 0, 51, u'?']",10,"They seem to be 3 in a row in the pattern",10,"prior","rare_half","psychological",0,"N"
134,65388,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 50, 48, 1, 50, 50, 0, 0, 0, 51, u'?']",10,"They seem to be 3 in a row in the pattern",10,"prior","rare_half","psychological",0,"O"
135,131597,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 98, 25, 24, 100, 24, 99, 25, 100, 22, u'?']",10,"I am not sure it seems random. Some animals have a high percentage of knowing and some animals have low percentage. I think the other animals can go either way, low or high percentage",10,"prior","weak_or_deterministic","psychological",0.73,"K"
135,131597,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 98, 25, 24, 100, 24, 99, 25, 100, 22, u'?']",10,"I am not sure it seems random. Some animals have a high percentage of knowing and some animals have low percentage. I think the other animals can go either way, low or high percentage",10,"prior","weak_or_deterministic","psychological",0.72,"L"
135,131597,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 98, 25, 24, 100, 24, 99, 25, 100, 22, u'?']",10,"I am not sure it seems random. Some animals have a high percentage of knowing and some animals have low percentage. I think the other animals can go either way, low or high percentage",10,"prior","weak_or_deterministic","psychological",0.71,"M"
135,131597,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 98, 25, 24, 100, 24, 99, 25, 100, 22, u'?']",10,"I am not sure it seems random. Some animals have a high percentage of knowing and some animals have low percentage. I think the other animals can go either way, low or high percentage",10,"prior","weak_or_deterministic","psychological",0.7,"N"
135,131597,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 98, 25, 24, 100, 24, 99, 25, 100, 22, u'?']",10,"I am not sure it seems random. Some animals have a high percentage of knowing and some animals have low percentage. I think the other animals can go either way, low or high percentage",10,"prior","weak_or_deterministic","psychological",0.7,"O"
136,176241,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 100, 100, 49, 100, 99, 51, 100, 45, 49, u'?']",10,"I thought some will predict 100% and some about half the time. I don&quotechart know which, though.",10,"prior","half_or_deterministic","psychological",0.48,"K"
136,176241,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 100, 100, 49, 100, 99, 51, 100, 45, 49, u'?']",10,"I thought some will predict 100% and some about half the time. I don&quotechart know which, though.",10,"prior","half_or_deterministic","psychological",0.97,"L"
136,176241,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 100, 100, 49, 100, 99, 51, 100, 45, 49, u'?']",10,"I thought some will predict 100% and some about half the time. I don&quotechart know which, though.",10,"prior","half_or_deterministic","psychological",0.98,"M"
136,176241,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 100, 100, 49, 100, 99, 51, 100, 45, 49, u'?']",10,"I thought some will predict 100% and some about half the time. I don&quotechart know which, though.",10,"prior","half_or_deterministic","psychological",0.51,"N"
136,176241,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 100, 100, 49, 100, 99, 51, 100, 45, 49, u'?']",10,"I thought some will predict 100% and some about half the time. I don&quotechart know which, though.",10,"prior","half_or_deterministic","psychological",0.5,"O"
137,181222,"prior_manipulation","know when earthquakes are about to happen",1,"[74, 100, 98, 100, 74, 100, 72, 75, 69, 100, u'?']",10,"No particular reason.",10,"prior","strong_or_deterministic","psychological",0.77,"K"
137,181222,"prior_manipulation","know when earthquakes are about to happen",1,"[74, 100, 98, 100, 74, 100, 72, 75, 69, 100, u'?']",10,"No particular reason.",10,"prior","strong_or_deterministic","psychological",1,"L"
137,181222,"prior_manipulation","know when earthquakes are about to happen",1,"[74, 100, 98, 100, 74, 100, 72, 75, 69, 100, u'?']",10,"No particular reason.",10,"prior","strong_or_deterministic","psychological",0.66,"M"
137,181222,"prior_manipulation","know when earthquakes are about to happen",1,"[74, 100, 98, 100, 74, 100, 72, 75, 69, 100, u'?']",10,"No particular reason.",10,"prior","strong_or_deterministic","psychological",0.85,"N"
137,181222,"prior_manipulation","know when earthquakes are about to happen",1,"[74, 100, 98, 100, 74, 100, 72, 75, 69, 100, u'?']",10,"No particular reason.",10,"prior","strong_or_deterministic","psychological",1,"O"
